"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","investment","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","tech_transfer_investment","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","investmentNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","tech_transfer_investmentNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","lesoleil.sn","lasnews.sn","ferloo.com","nouvelobs.com","sudquotidien.sn"
"2012-11-01","Senegal",0,2,12,0,4,1,0,4,44,6,0,1,21,2,7,8,0,0,2,11,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00165289256198347,0.00991735537190083,0,0.00330578512396694,0.000826446280991736,0,0.00330578512396694,0.0363636363636364,0.00495867768595041,0,0.000826446280991736,0.0173553719008264,0.00165289256198347,0.00578512396694215,0.00661157024793388,0,0,0.00165289256198347,0.00909090909090909,0,0.000826446280991736,0.00165289256198347,0,0,0,0,0,0,0,0.000826446280991736,0,0,0,0,0,5,4,9,0,36,5,3,0,2,2,3,0.00413223140495868,0.00330578512396694,0.00743801652892562,0,0.0297520661157025,0.00413223140495868,0.00247933884297521,0,0.00165289256198347,0.00165289256198347,0.00247933884297521,1210,1042,0,10.8145545899289,0,0.00330578512396694,1210,0,0,0,0,0
"2012-12-01","Senegal",4,1,18,0,6,1,0,3,33,8,0,0,20,2,7,3,0,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367985280588776,0.000919963201471941,0.0165593376264949,0,0.00551977920883165,0.000919963201471941,0,0.00275988960441582,0.0303587856485741,0.00735970561177553,0,0,0.0183992640294388,0.00183992640294388,0.00643974241030359,0.00275988960441582,0,0.00551977920883165,0.000919963201471941,0.000919963201471941,0,0,0.000919963201471941,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,3,0,21,10,0,0,1,4,0,0.00551977920883165,0.00183992640294388,0.00275988960441582,0,0.0193192272309108,0.00919963201471941,0,0,0.000919963201471941,0.00367985280588776,0,1087,944,1,10.3185096397386,0,0.000919963201471941,1087,0,0,0,0,0
"2013-01-01","Senegal",6,0,2,0,5,0,0,3,24,20,0,9,7,1,6,1,0,0,3,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00531914893617021,0,0.00177304964539007,0,0.00443262411347518,0,0,0.00265957446808511,0.0212765957446809,0.0177304964539007,0,0.00797872340425532,0.00620567375886525,0.000886524822695035,0.00531914893617021,0.000886524822695035,0,0,0.00265957446808511,0.00709219858156028,0,0,0,0,0,0,0,0.000886524822695035,0,0,0,0,0,0,0,0,10,5,4,0,23,2,2,1,1,10,4,0.00886524822695036,0.00443262411347518,0.00354609929078014,0,0.0203900709219858,0.00177304964539007,0.00177304964539007,0.000886524822695035,0.000886524822695035,0.00886524822695036,0.00354609929078014,1128,979,1,11.1599457305005,0,0.000886524822695035,1128,0,0,0,0,0
"2013-02-01","Senegal",14,1,10,3,4,5,0,9,25,3,0,2,9,1,5,12,0,10,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127157129881926,0.000908265213442325,0.00908265213442325,0.00272479564032698,0.0036330608537693,0.00454132606721163,0,0.00817438692098093,0.0227066303360581,0.00272479564032698,0,0.00181653042688465,0.00817438692098093,0.000908265213442325,0.00454132606721163,0.0108991825613079,0,0.00908265213442325,0.00635785649409628,0.0072661217075386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,6,0,17,6,2,0,2,5,4,0.0118074477747502,0.00272479564032698,0.00544959128065395,0,0.0154405086285195,0.00544959128065395,0.00181653042688465,0,0.00181653042688465,0.00454132606721163,0.0036330608537693,1101,922,0,12.2250407963137,0,0,1101,0,0,1,0,0
"2013-03-01","Senegal",1,2,17,3,4,4,1,19,18,3,0,0,11,0,9,5,0,6,3,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.000814995925020375,0.00162999185004075,0.0138549307253464,0.00244498777506112,0.0032599837000815,0.0032599837000815,0.000814995925020375,0.0154849225753871,0.0146699266503667,0.00244498777506112,0,0,0.00896495517522412,0,0.00733496332518337,0.00407497962510187,0,0.00488997555012225,0.00244498777506112,0.006519967400163,0,0,0,0,0,0,0,0.00162999185004075,0,0,0,0,0,0,0,0,4,6,13,3,22,6,1,0,3,7,6,0.0032599837000815,0.00488997555012225,0.0105949470252649,0.00244498777506112,0.0179299103504482,0.00488997555012225,0.000814995925020375,0,0.00244498777506112,0.00570497147514262,0.00488997555012225,1227,1061,6,10.5240727200575,0.000814995925020375,0.00162999185004075,1227,0,0,1,0,0
"2013-04-01","Senegal",8,1,19,1,3,2,0,6,22,1,0,0,18,3,19,3,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00655200655200655,0.000819000819000819,0.0155610155610156,0.000819000819000819,0.00245700245700246,0.00163800163800164,0,0.00491400491400491,0.018018018018018,0.000819000819000819,0,0,0.0147420147420147,0.00245700245700246,0.0155610155610156,0.00245700245700246,0,0.000819000819000819,0,0.00327600327600328,0,0,0,0,0,0,0,0,0.000819000819000819,0,0,0,0,0,0,0,21,6,11,0,32,7,1,1,2,2,15,0.0171990171990172,0.00491400491400491,0.00900900900900901,0,0.0262080262080262,0.00573300573300573,0.000819000819000819,0.000819000819000819,0.00163800163800164,0.00163800163800164,0.0122850122850123,1221,1040,4,10.5025717912844,0,0.000819000819000819,1221,0,0,1,0,0
"2013-05-01","Senegal",3,1,16,2,9,2,0,7,28,3,0,3,10,2,26,9,0,2,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00231124807395994,0.000770416024653313,0.012326656394453,0.00154083204930663,0.00693374422187982,0.00154083204930663,0,0.00539291217257319,0.0215716486902928,0.00231124807395994,0,0.00231124807395994,0.00770416024653313,0.00154083204930663,0.0200308166409861,0.00693374422187982,0,0.00154083204930663,0.00231124807395994,0.0061633281972265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,11,1,25,15,0,2,5,5,7,0.0115562403697997,0.00231124807395994,0.00847457627118644,0.000770416024653313,0.0192604006163328,0.0115562403697997,0,0.00154083204930663,0.00385208012326656,0.00385208012326656,0.00539291217257319,1298,1092,1,11.049137839434,0,0.000770416024653313,1298,0,0,1,0,0
"2013-06-01","Senegal",7,2,6,2,7,1,0,4,18,8,0,0,5,4,6,2,1,3,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.00577557755775578,0.00165016501650165,0.00495049504950495,0.00165016501650165,0.00577557755775578,0.000825082508250825,0,0.0033003300330033,0.0148514851485149,0.0066006600660066,0,0,0.00412541254125413,0.0033003300330033,0.00495049504950495,0.00165016501650165,0.000825082508250825,0.00247524752475248,0,0.000825082508250825,0,0,0,0,0.000825082508250825,0.000825082508250825,0,0,0,0,0,0,0,0,0,0,7,6,8,0,17,14,2,0,2,2,7,0.00577557755775578,0.00495049504950495,0.0066006600660066,0,0.014026402640264,0.0115511551155116,0.00165016501650165,0,0.00165016501650165,0.00165016501650165,0.00577557755775578,1212,1077,14,10.8067248135489,0.000825082508250825,0.00165016501650165,1212,0,0,1,0,0
"2013-07-01","Senegal",6,0,6,2,3,2,1,8,28,8,0,2,8,1,7,8,0,1,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0054005400540054,0,0.0054005400540054,0.0018001800180018,0.0027002700270027,0.0018001800180018,0.0009000900090009,0.0072007200720072,0.0252025202520252,0.0072007200720072,0,0.0018001800180018,0.0072007200720072,0.0009000900090009,0.0063006300630063,0.0072007200720072,0,0.0009000900090009,0.0018001800180018,0.0045004500450045,0,0,0,0,0,0.0009000900090009,0,0,0,0,0,0,0,0,0,0,5,3,8,1,27,5,1,0,2,5,4,0.0045004500450045,0.0027002700270027,0.0072007200720072,0.0009000900090009,0.0243024302430243,0.0045004500450045,0.0009000900090009,0,0.0018001800180018,0.0045004500450045,0.0036003600360036,1111,966,3,10.5126403032982,0,0.0009000900090009,1111,0,0,1,0,0
"2013-08-01","Senegal",1,1,13,4,1,1,1,21,8,2,0,3,6,5,8,5,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000877963125548727,0.000877963125548727,0.0114135206321334,0.00351185250219491,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.0184372256365233,0.00702370500438982,0.00175592625109745,0,0.00263388937664618,0.00526777875329236,0.00438981562774363,0.00702370500438982,0.00438981562774363,0,0.00175592625109745,0.00263388937664618,0.000877963125548727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,15,0,21,3,3,0,1,8,10,0.00702370500438982,0.00351185250219491,0.0131694468832309,0,0.0184372256365233,0.00263388937664618,0.00263388937664618,0,0.000877963125548727,0.00702370500438982,0.00877963125548727,1139,993,2,10.0875608782597,0.000877963125548727,0,1139,0,0,0,0,0
"2013-09-01","Senegal",3,0,7,0,3,1,0,12,14,2,0,0,12,1,6,7,0,0,1,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0.00271985494106981,0,0.00634632819582956,0,0.00271985494106981,0.000906618313689937,0,0.0108794197642792,0.0126926563916591,0.00181323662737987,0,0,0.0108794197642792,0.000906618313689937,0.00543970988213962,0.00634632819582956,0,0,0.000906618313689937,0.00362647325475975,0,0,0,0,0,0,0,0.00181323662737987,0,0,0,0,0,0,0.000906618313689937,0,3,3,6,1,11,1,1,1,4,4,15,0.00271985494106981,0.00271985494106981,0.00543970988213962,0.000906618313689937,0.0099728014505893,0.000906618313689937,0.000906618313689937,0.000906618313689937,0.00362647325475975,0.00362647325475975,0.013599274705349,1103,990,2,9.39631480119696,0.000906618313689937,0.00181323662737987,1103,0,0,0,0,0
"2013-10-01","Senegal",7,0,13,2,5,6,0,12,19,5,0,0,8,0,11,4,0,6,3,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.00686947988223749,0,0.0127576054955839,0.00196270853778214,0.00490677134445535,0.00588812561334642,0,0.0117762512266928,0.0186457311089303,0.00490677134445535,0,0,0.00785083415112856,0,0.0107948969578018,0.00392541707556428,0,0.00588812561334642,0.00294406280667321,0.00196270853778214,0,0,0,0,0,0.00098135426889107,0.00098135426889107,0,0,0,0,0,0,0,0,0,9,3,7,0,16,3,2,0,3,2,5,0.00883218842001963,0.00294406280667321,0.00686947988223749,0,0.0157016683022571,0.00294406280667321,0.00196270853778214,0,0.00294406280667321,0.00196270853778214,0.00490677134445535,1019,880,1,10.6352060332175,0,0.00196270853778214,1019,0,0,1,0,0
"2013-11-01","Senegal",2,0,10,1,5,2,0,6,25,3,0,0,6,2,2,4,0,0,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.00182815356489945,0,0.00914076782449726,0.000914076782449726,0.00457038391224863,0.00182815356489945,0,0.00548446069469835,0.0228519195612431,0.00274223034734918,0,0,0.00548446069469835,0.00182815356489945,0.00182815356489945,0.0036563071297989,0,0,0.00182815356489945,0.00182815356489945,0,0,0,0,0,0,0,0.000914076782449726,0,0,0.000914076782449726,0,0,0,0,0,7,9,6,2,23,12,2,0,0,5,5,0.00639853747714808,0.00822669104204753,0.00548446069469835,0.00182815356489945,0.0210237659963437,0.0109689213893967,0.00182815356489945,0,0,0.00457038391224863,0.00457038391224863,1094,960,3,9.45083738764978,0.000914076782449726,0.000914076782449726,1094,0,0,1,0,0
"2013-12-01","Senegal",1,0,17,1,3,2,0,3,17,8,0,0,10,2,6,3,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0.000892857142857143,0,0.0151785714285714,0.000892857142857143,0.00267857142857143,0.00178571428571429,0,0.00267857142857143,0.0151785714285714,0.00714285714285714,0,0,0.00892857142857143,0.00178571428571429,0.00535714285714286,0.00267857142857143,0,0,0.00357142857142857,0.00267857142857143,0,0,0,0,0,0,0,0,0,0,0,0.00178571428571429,0,0.000892857142857143,0,0,18,2,10,0,26,7,3,0,2,3,7,0.0160714285714286,0.00178571428571429,0.00892857142857143,0,0.0232142857142857,0.00625,0.00267857142857143,0,0.00178571428571429,0.00267857142857143,0.00625,1120,978,3,9.79931725468751,0.00178571428571429,0.000892857142857143,1120,0,0,1,0,0
"2014-01-01","Senegal",2,2,14,2,4,3,1,4,26,5,0,3,14,2,3,5,0,2,1,2,0,0,0,2,5,2,0,0,1,0,0,2,0,0,0,2,0.00173010380622837,0.00173010380622837,0.0121107266435986,0.00173010380622837,0.00346020761245675,0.00259515570934256,0.000865051903114187,0.00346020761245675,0.0224913494809689,0.00432525951557093,0,0.00259515570934256,0.0121107266435986,0.00173010380622837,0.00259515570934256,0.00432525951557093,0,0.00173010380622837,0.000865051903114187,0.00173010380622837,0,0,0,0.00173010380622837,0.00432525951557093,0.00173010380622837,0,0,0.000865051903114187,0,0,0.00173010380622837,0,0,0,0.00173010380622837,5,4,5,0,22,14,1,0,2,6,2,0.00432525951557093,0.00346020761245675,0.00432525951557093,0,0.0190311418685121,0.0121107266435986,0.000865051903114187,0,0.00173010380622837,0.00519031141868512,0.00173010380622837,1156,1011,16,10.2209711528513,0.00865051903114187,0.00346020761245675,1156,0,0,0,0,0
"2014-02-01","Senegal",1,2,19,2,9,0,1,7,19,9,0,3,12,2,10,3,0,1,1,4,0,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0.000890471950133571,0.00178094390026714,0.0169189670525378,0.00178094390026714,0.00801424755120214,0,0.000890471950133571,0.006233303650935,0.0169189670525378,0.00801424755120214,0,0.00267141585040071,0.0106856634016028,0.00178094390026714,0.00890471950133571,0.00267141585040071,0,0.000890471950133571,0.000890471950133571,0.00356188780053428,0,0,0,0.000890471950133571,0.000890471950133571,0.000890471950133571,0,0,0,0,0.00178094390026714,0,0,0,0,0,6,5,2,0,9,6,0,1,1,5,1,0.00534283170080142,0.00445235975066785,0.00178094390026714,0,0.00801424755120214,0.00534283170080142,0,0.000890471950133571,0.000890471950133571,0.00445235975066785,0.000890471950133571,1123,994,6,10.4741073623637,0,0.00445235975066785,1123,0,0,1,0,0
"2014-03-01","Senegal",3,0,24,6,4,1,1,16,30,6,1,2,18,2,8,2,0,1,2,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.00261324041811847,0,0.0209059233449477,0.00522648083623693,0.00348432055749129,0.000871080139372822,0.000871080139372822,0.0139372822299652,0.0261324041811847,0.00522648083623693,0.000871080139372822,0.00174216027874564,0.0156794425087108,0.00174216027874564,0.00696864111498258,0.00174216027874564,0,0.000871080139372822,0.00174216027874564,0.00522648083623693,0,0,0,0,0,0,0,0.000871080139372822,0,0,0.000871080139372822,0,0,0,0,0,10,5,7,0,16,4,1,0,3,6,8,0.00871080139372822,0.00435540069686411,0.00609756097560976,0,0.0139372822299652,0.00348432055749129,0.000871080139372822,0,0.00261324041811847,0.00522648083623693,0.00696864111498258,1148,974,3,10.2762562420015,0,0.00174216027874564,1148,0,0,0,0,0
"2014-04-01","Senegal",1,1,22,2,6,1,2,11,23,2,0,2,10,1,8,2,0,3,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.000873362445414847,0.000873362445414847,0.0192139737991266,0.00174672489082969,0.00524017467248908,0.000873362445414847,0.00174672489082969,0.00960698689956332,0.0200873362445415,0.00174672489082969,0,0.00174672489082969,0.00873362445414847,0.000873362445414847,0.00698689956331878,0.00174672489082969,0,0.00262008733624454,0.00262008733624454,0.00174672489082969,0,0,0,0,0,0,0,0.000873362445414847,0,0,0,0,0,0,0,0,9,3,4,1,16,8,0,0,3,10,4,0.00786026200873362,0.00262008733624454,0.00349344978165939,0.000873362445414847,0.0139737991266376,0.00698689956331878,0,0,0.00262008733624454,0.00873362445414847,0.00349344978165939,1145,1000,2,10.0406041291242,0,0.000873362445414847,1145,0,0,0,0,0
"2014-05-01","Senegal",1,0,28,3,3,1,0,8,7,2,0,2,5,3,9,1,0,3,2,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00100908173562059,0,0.0282542885973764,0.00302724520686176,0.00302724520686176,0.00100908173562059,0,0.00807265388496468,0.0070635721493441,0.00201816347124117,0,0.00201816347124117,0.00504540867810293,0.00302724520686176,0.00908173562058527,0.00100908173562059,0,0.00302724520686176,0.00201816347124117,0.00504540867810293,0,0,0,0,0,0,0,0.00100908173562059,0,0,0,0,0,0,0,0,15,3,5,1,10,3,0,1,4,3,4,0.0151362260343088,0.00302724520686176,0.00504540867810293,0.00100908173562059,0.0100908173562059,0.00302724520686176,0,0.00100908173562059,0.00403632694248234,0.00302724520686176,0.00403632694248234,991,865,0,9.98792737132349,0,0.00100908173562059,991,0,0,0,0,0
"2014-06-01","Senegal",4,0,53,6,3,5,0,19,12,1,0,1,9,0,4,3,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00353669319186561,0,0.0468611847922193,0.00530503978779841,0.0026525198938992,0.00442086648983201,0,0.0167992926613616,0.0106100795755968,0.000884173297966401,0,0.000884173297966401,0.00795755968169761,0,0.00353669319186561,0.0026525198938992,0,0.000884173297966401,0,0.00884173297966401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,9,0,26,6,1,0,2,3,4,0.00618921308576481,0.000884173297966401,0.00795755968169761,0,0.0229885057471264,0.00530503978779841,0.000884173297966401,0,0.0017683465959328,0.0026525198938992,0.00353669319186561,1131,955,0,9.78080925029491,0,0,1131,0,0,0,0,0
"2014-07-01","Senegal",4,1,30,1,3,1,3,17,21,4,3,3,16,1,2,10,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00345423143350604,0.000863557858376511,0.0259067357512953,0.000863557858376511,0.00259067357512953,0.000863557858376511,0.00259067357512953,0.0146804835924007,0.0181347150259067,0.00345423143350604,0.00259067357512953,0.00259067357512953,0.0138169257340242,0.000863557858376511,0.00172711571675302,0.00863557858376511,0,0.00259067357512953,0.00172711571675302,0.00172711571675302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,8,0,27,2,0,0,3,3,1,0.00518134715025907,0.00518134715025907,0.00690846286701209,0,0.0233160621761658,0.00172711571675302,0,0,0.00259067357512953,0.00259067357512953,0.000863557858376511,1158,997,2,10.1179080113153,0,0,1158,0,0,0,0,0
"2014-08-01","Senegal",4,0,5,0,6,0,1,48,37,5,2,1,18,2,8,5,1,3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031055900621118,0,0.00388198757763975,0,0.0046583850931677,0,0.00077639751552795,0.0372670807453416,0.0287267080745342,0.00388198757763975,0.0015527950310559,0.00077639751552795,0.0139751552795031,0.0015527950310559,0.0062111801242236,0.00388198757763975,0.00077639751552795,0.00232919254658385,0.00077639751552795,0.0062111801242236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,19,1,49,4,0,0,4,11,3,0.00543478260869565,0.00077639751552795,0.0147515527950311,0.00077639751552795,0.0380434782608696,0.0031055900621118,0,0,0.0031055900621118,0.00854037267080745,0.00232919254658385,1288,1068,3,10.6914378748847,0,0.00077639751552795,1288,0,0,1,0,0
"2014-09-01","Senegal",0,0,7,0,3,1,0,61,26,3,0,8,12,1,3,5,0,1,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.00593220338983051,0,0.00254237288135593,0.000847457627118644,0,0.0516949152542373,0.0220338983050847,0.00254237288135593,0,0.00677966101694915,0.0101694915254237,0.000847457627118644,0.00254237288135593,0.00423728813559322,0,0.000847457627118644,0.00254237288135593,0.00254237288135593,0,0,0,0,0,0,0,0,0,0,0.000847457627118644,0,0,0.000847457627118644,0,0,7,3,9,0,41,5,1,0,2,6,3,0.00593220338983051,0.00254237288135593,0.0076271186440678,0,0.0347457627118644,0.00423728813559322,0.000847457627118644,0,0.00169491525423729,0.00508474576271186,0.00254237288135593,1180,985,0,9.69904206292442,0,0.00169491525423729,1180,0,0,0,0,0
"2014-10-01","Senegal",5,1,11,1,2,4,0,69,11,2,7,6,5,1,3,4,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00458715596330275,0.000917431192660551,0.0100917431192661,0.000917431192660551,0.0018348623853211,0.0036697247706422,0,0.063302752293578,0.0100917431192661,0.0018348623853211,0.00642201834862385,0.0055045871559633,0.00458715596330275,0.000917431192660551,0.00275229357798165,0.0036697247706422,0,0,0.0055045871559633,0.0055045871559633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,15,1,43,7,5,0,1,8,7,0.0055045871559633,0.0018348623853211,0.0137614678899083,0.000917431192660551,0.0394495412844037,0.00642201834862385,0.00458715596330275,0,0.000917431192660551,0.0073394495412844,0.00642201834862385,1090,869,4,10.7197336714224,0,0,1090,0,0,0,0,0
"2014-11-01","Senegal",4,1,5,1,6,0,1,18,15,4,0,3,6,2,11,4,0,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00406091370558376,0.00101522842639594,0.0050761421319797,0.00101522842639594,0.00609137055837563,0,0.00101522842639594,0.0182741116751269,0.0152284263959391,0.00406091370558376,0,0.00304568527918782,0.00609137055837563,0.00203045685279188,0.0111675126903553,0.00406091370558376,0,0.00406091370558376,0.00101522842639594,0.00304568527918782,0.00101522842639594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,1,22,3,0,0,1,3,2,0.00812182741116751,0.00406091370558376,0.00406091370558376,0.00101522842639594,0.0223350253807107,0.00304568527918782,0,0,0.00101522842639594,0.00304568527918782,0.00203045685279188,985,859,5,10.6193252588878,0,0.00101522842639594,985,0,0,0,0,0
"2014-12-01","Senegal",2,0,18,0,2,1,2,12,16,4,1,3,5,3,1,3,0,4,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00185356811862836,0,0.0166821130676552,0,0.00185356811862836,0.00092678405931418,0.00185356811862836,0.0111214087117702,0.0148285449490269,0.00370713623725672,0.00092678405931418,0.00278035217794254,0.0046339202965709,0.00278035217794254,0.00092678405931418,0.00278035217794254,0,0.00370713623725672,0.00185356811862836,0.00370713623725672,0.00092678405931418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,11,0,36,5,3,0,4,6,4,0.00834105653382762,0.00556070435588508,0.010194624652456,0,0.0333642261353105,0.0046339202965709,0.00278035217794254,0,0.00370713623725672,0.00556070435588508,0.00370713623725672,1079,929,0,9.99604208414751,0.00092678405931418,0,1079,0,0,0,0,0
"2015-01-01","Senegal",2,3,10,0,0,3,1,8,19,4,0,2,6,0,22,3,0,1,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00199004975124378,0.00298507462686567,0.00995024875621891,0,0,0.00298507462686567,0.00099502487562189,0.00796019900497512,0.0189054726368159,0.00398009950248756,0,0.00199004975124378,0.00597014925373134,0,0.0218905472636816,0.00298507462686567,0,0.00099502487562189,0.00497512437810945,0.00895522388059702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,10,0,24,5,2,0,1,4,6,0.0119402985074627,0,0.00995024875621891,0,0.0238805970149254,0.00497512437810945,0.00199004975124378,0,0.00099502487562189,0.00398009950248756,0.00597014925373134,1005,860,0,12.211955267184,0,0,1005,0,0,0,0,0
"2015-02-01","Senegal",4,0,6,0,8,3,0,8,25,3,0,3,14,1,17,2,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.00382409177820268,0,0.00573613766730402,0,0.00764818355640535,0.00286806883365201,0,0.00764818355640535,0.0239005736137667,0.00286806883365201,0,0.00286806883365201,0.0133843212237094,0.000956022944550669,0.0162523900573614,0.00191204588910134,0,0.00191204588910134,0.00478011472275335,0.00191204588910134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000956022944550669,0,9,2,14,0,31,3,2,0,3,4,8,0.00860420650095602,0.00191204588910134,0.0133843212237094,0,0.0296367112810707,0.00286806883365201,0.00191204588910134,0,0.00286806883365201,0.00382409177820268,0.00764818355640535,1046,889,0,10.7629354490212,0,0.000956022944550669,1046,0,0,0,0,0
"2015-03-01","Senegal",21,0,39,0,3,1,2,11,34,5,0,1,28,2,3,3,2,2,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0173697270471464,0,0.032258064516129,0,0.00248138957816377,0.000827129859387924,0.00165425971877585,0.00909842845326716,0.0281224152191894,0.00413564929693962,0,0.000827129859387924,0.0231596360628619,0.00165425971877585,0.00248138957816377,0.00248138957816377,0.00165425971877585,0.00165425971877585,0.000827129859387924,0.00496277915632754,0,0,0,0,0,0,0,0.000827129859387924,0,0,0,0,0,0,0,0,15,1,14,2,25,5,2,3,2,1,8,0.0124069478908189,0.000827129859387924,0.0115798180314309,0.00165425971877585,0.0206782464846981,0.00413564929693962,0.00165425971877585,0.00248138957816377,0.00165425971877585,0.000827129859387924,0.00661703887510339,1209,1010,0,12.2546778677536,0.000827129859387924,0,1209,0,0,0,0,0
"2015-04-01","Senegal",2,1,12,1,6,0,2,9,20,2,0,1,6,3,15,1,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00217864923747277,0.00108932461873638,0.0130718954248366,0.00108932461873638,0.0065359477124183,0,0.00217864923747277,0.00980392156862745,0.0217864923747277,0.00217864923747277,0,0.00108932461873638,0.0065359477124183,0.00326797385620915,0.0163398692810458,0.00108932461873638,0,0.00108932461873638,0,0.00762527233115468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,6,2,24,2,3,1,2,4,4,0.0065359477124183,0.0108932461873638,0.0065359477124183,0.00217864923747277,0.0261437908496732,0.00217864923747277,0.00326797385620915,0.00108932461873638,0.00217864923747277,0.00435729847494553,0.00435729847494553,918,779,2,11.0171250775028,0,0,918,0,0,0,0,0
