"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","investment","media_campaign_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","investmentNorm","media_campaign_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","mwebantu.com","diggers.news","openzambia.com","lusakavoice.com","dailynationzambia.com","zambianewsnetwork.com","zambianobserver.com"
"2013-09-01","Zambia",13,3,20,2,9,2,0,6,27,18,0,1,16,8,14,15,0,4,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0160692212608158,0.00370828182941904,0.0247218788627936,0.00247218788627936,0.0111248454882571,0.00247218788627936,0,0.00741656365883807,0.0333745364647713,0.0222496909765142,0,0.00123609394313968,0.0197775030902349,0.00988875154511743,0.0173053152039555,0.0185414091470952,0,0.00494437577255871,0.00123609394313968,0.00865265760197775,0,0,0,0,0,0,0.00123609394313968,0,0,0,0,0,0,0,0.00123609394313968,0,21,5,15,1,25,5,1,0,1,4,2,0.0259579728059332,0.00618046971569839,0.0185414091470952,0.00123609394313968,0.030902348578492,0.00618046971569839,0.00123609394313968,0,0.00123609394313968,0.00494437577255871,0.00247218788627936,809,591,807,4.50665057690825,0.00123609394313968,0.00618046971569839,809,0,0,0,1,0,0,0
"2013-10-01","Zambia",6,5,22,5,11,2,3,10,35,15,0,2,23,5,31,18,1,4,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.00628272251308901,0.00523560209424084,0.0230366492146597,0.00523560209424084,0.0115183246073298,0.00209424083769634,0.0031413612565445,0.0104712041884817,0.0366492146596859,0.0157068062827225,0,0.00209424083769634,0.0240837696335079,0.00523560209424084,0.0324607329842932,0.018848167539267,0.00104712041884817,0.00418848167539267,0.00209424083769634,0.00209424083769634,0,0,0,0,0,0,0.00209424083769634,0,0,0,0,0,0,0,0,0,14,16,15,1,34,15,0,1,6,8,8,0.0146596858638743,0.0167539267015707,0.0157068062827225,0.00104712041884817,0.0356020942408377,0.0157068062827225,0,0.00104712041884817,0.00628272251308901,0.00837696335078534,0.00837696335078534,955,676,953,4.58108415497648,0,0.00523560209424084,955,0,0,0,1,0,0,0
"2013-11-01","Zambia",7,1,15,1,11,1,1,18,37,35,1,7,27,8,18,14,5,13,3,5,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0.00747065101387407,0.00106723585912487,0.016008537886873,0.00106723585912487,0.0117395944503735,0.00106723585912487,0.00106723585912487,0.0192102454642476,0.0394877267876201,0.0373532550693703,0.00106723585912487,0.00747065101387407,0.0288153681963714,0.00853788687299893,0.0192102454642476,0.0149413020277481,0.00533617929562433,0.0138740661686233,0.0032017075773746,0.00533617929562433,0,0,0,0.00106723585912487,0.00106723585912487,0,0,0,0,0,0.00213447171824973,0.00106723585912487,0,0,0,0,24,14,14,0,22,5,5,3,8,2,6,0.0256136606189968,0.0149413020277481,0.0149413020277481,0,0.0234791889007471,0.00533617929562433,0.00533617929562433,0.0032017075773746,0.00853788687299893,0.00213447171824973,0.0064034151547492,937,646,932,4.73053986908796,0.00213447171824973,0.00747065101387407,937,0,0,0,1,0,0,0
"2013-12-01","Zambia",9,2,10,11,12,1,0,18,35,14,1,4,24,6,12,14,1,11,3,4,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.00926879505664264,0.00205973223480947,0.0102986611740474,0.0113285272914521,0.0123583934088568,0.00102986611740474,0,0.0185375901132853,0.0360453141091658,0.0144181256436663,0.00102986611740474,0.00411946446961895,0.0247167868177137,0.00617919670442842,0.0123583934088568,0.0144181256436663,0.00102986611740474,0.0113285272914521,0.00308959835221421,0.00411946446961895,0,0.00102986611740474,0,0,0.00102986611740474,0,0,0.00102986611740474,0,0,0,0,0,0,0.00102986611740474,0,29,16,16,2,30,16,9,1,6,5,9,0.0298661174047374,0.0164778578784758,0.0164778578784758,0.00205973223480947,0.0308959835221421,0.0164778578784758,0.00926879505664264,0.00102986611740474,0.00617919670442842,0.00514933058702369,0.00926879505664264,971,679,967,3.9876233641503,0.00205973223480947,0.0113285272914521,971,0,0,0,1,0,0,0
"2014-01-01","Zambia",7,0,22,7,22,2,3,36,58,30,1,1,38,9,9,12,1,6,4,8,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,1,0.00486448922863099,0,0.0152883947185546,0.00486448922863099,0.0152883947185546,0.00138985406532314,0.00208478109798471,0.0250173731758165,0.0403057678943711,0.0208478109798471,0.000694927032661571,0.000694927032661571,0.0264072272411397,0.00625434329395414,0.00625434329395414,0.00833912439193885,0.000694927032661571,0.00416956219596942,0.00277970813064628,0.00555941626129256,0,0,0,0,0.00138985406532314,0,0.000694927032661571,0.00208478109798471,0,0,0,0,0,0,0,0.000694927032661571,37,22,7,3,32,16,2,2,4,13,15,0.0257123002084781,0.0152883947185546,0.00486448922863099,0.00208478109798471,0.0222376650451703,0.0111188325225851,0.00138985406532314,0.00138985406532314,0.00277970813064628,0.00903405142460042,0.0104239054899236,1439,1054,1432,3.7474229869693,0.00138985406532314,0.00764419735927728,1439,0,0,1,1,0,0,0
"2014-02-01","Zambia",4,2,34,3,17,0,4,22,53,23,1,10,29,13,14,14,0,6,7,5,0,1,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0.00268096514745308,0.00134048257372654,0.0227882037533512,0.00201072386058981,0.0113941018766756,0,0.00268096514745308,0.014745308310992,0.0355227882037534,0.0154155495978552,0.000670241286863271,0.00670241286863271,0.0194369973190349,0.00871313672922252,0.00938337801608579,0.00938337801608579,0,0.00402144772117962,0.0046916890080429,0.00335120643431635,0,0.000670241286863271,0,0,0.000670241286863271,0,0,0.00134048257372654,0.000670241286863271,0,0,0,0,0,0.000670241286863271,0,33,15,27,8,74,13,5,0,8,8,19,0.0221179624664879,0.0100536193029491,0.0180965147453083,0.00536193029490617,0.049597855227882,0.00871313672922252,0.00335120643431635,0,0.00536193029490617,0.00536193029490617,0.0127345844504021,1492,1083,1486,3.12457877797833,0.00134048257372654,0.00737265415549598,1492,0,0,0,1,0,0,0
"2014-03-01","Zambia",4,5,19,0,11,4,0,24,34,43,0,5,18,9,16,11,1,12,6,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.00346320346320346,0.00432900432900433,0.0164502164502165,0,0.00952380952380952,0.00346320346320346,0,0.0207792207792208,0.0294372294372294,0.0372294372294372,0,0.00432900432900433,0.0155844155844156,0.00779220779220779,0.0138528138528139,0.00952380952380952,0.000865800865800866,0.0103896103896104,0.00519480519480519,0.00173160173160173,0.000865800865800866,0,0,0,0,0,0.000865800865800866,0.000865800865800866,0,0,0,0,0,0,0,0,27,14,13,2,42,10,6,0,3,11,3,0.0233766233766234,0.0121212121212121,0.0112554112554113,0.00173160173160173,0.0363636363636364,0.00865800865800866,0.00519480519480519,0,0.0025974025974026,0.00952380952380952,0.0025974025974026,1155,832,1152,3.40222500553632,0.000865800865800866,0.0103896103896104,1155,0,0,0,1,0,0,0
"2014-04-01","Zambia",5,1,14,0,18,2,1,19,34,19,0,6,21,6,5,11,1,14,3,10,0,0,0,0,0,0,0,4,0,0,2,0,0,0,1,0,0.004,8e-04,0.0112,0,0.0144,0.0016,8e-04,0.0152,0.0272,0.0152,0,0.0048,0.0168,0.0048,0.004,0.0088,8e-04,0.0112,0.0024,0.008,0,0,0,0,0,0,0,0.0032,0,0,0.0016,0,0,0,8e-04,0,24,20,9,3,41,16,5,0,3,16,12,0.0192,0.016,0.0072,0.0024,0.0328,0.0128,0.004,0,0.0024,0.0128,0.0096,1250,941,1243,2.90908012859694,8e-04,0.0072,1250,0,0,0,1,0,0,0
"2014-05-01","Zambia",9,0,32,7,13,1,5,17,35,16,0,4,23,11,18,12,1,6,1,12,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0.00662251655629139,0,0.0235467255334805,0.00515084621044886,0.00956585724797645,0.000735835172921266,0.00367917586460633,0.0125091979396615,0.0257542310522443,0.0117733627667403,0,0.00294334069168506,0.0169242089771891,0.00809418690213392,0.0132450331125828,0.00883002207505519,0.000735835172921266,0.00441501103752759,0.000735835172921266,0.00883002207505519,0,0.000735835172921266,0,0.000735835172921266,0.000735835172921266,0,0,0,0,0.000735835172921266,0,0,0,0,0.000735835172921266,0,25,12,10,0,40,7,2,5,3,14,17,0.0183958793230316,0.00883002207505519,0.00735835172921266,0,0.0294334069168506,0.00515084621044886,0.00147167034584253,0.00367917586460633,0.0022075055187638,0.0103016924208977,0.0125091979396615,1359,1032,1354,3.33066540052698,0.000735835172921266,0.00809418690213392,1359,0,0,0,1,0,0,0
"2014-06-01","Zambia",6,5,21,2,23,0,2,14,24,28,2,5,14,10,9,5,1,16,1,3,0,0,0,3,8,5,1,2,0,3,2,0,0,2,3,0,0.00462962962962963,0.00385802469135802,0.0162037037037037,0.00154320987654321,0.0177469135802469,0,0.00154320987654321,0.0108024691358025,0.0185185185185185,0.0216049382716049,0.00154320987654321,0.00385802469135802,0.0108024691358025,0.00771604938271605,0.00694444444444444,0.00385802469135802,0.000771604938271605,0.0123456790123457,0.000771604938271605,0.00231481481481481,0,0,0,0.00231481481481481,0.00617283950617284,0.00385802469135802,0.000771604938271605,0.00154320987654321,0,0.00231481481481481,0.00154320987654321,0,0,0.00154320987654321,0.00231481481481481,0,30,16,10,2,41,14,5,1,7,17,13,0.0231481481481481,0.0123456790123457,0.00771604938271605,0.00154320987654321,0.0316358024691358,0.0108024691358025,0.00385802469135802,0.000771604938271605,0.00540123456790123,0.0131172839506173,0.0100308641975309,1296,970,1264,2.45908487860402,0.00231481481481481,0.0270061728395062,1296,0,0,0,1,0,0,0
"2014-07-01","Zambia",5,0,24,3,10,0,1,12,27,19,0,3,19,11,4,3,2,9,0,11,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0.00416319733555371,0,0.0199833472106578,0.00249791840133222,0.00832639467110741,0,0.000832639467110741,0.00999167360532889,0.02248126561199,0.0158201498751041,0,0.00249791840133222,0.0158201498751041,0.00915903413821815,0.00333055786844296,0.00249791840133222,0.00166527893422148,0.00749375520399667,0,0.00915903413821815,0,0,0,0.000832639467110741,0,0,0,0.00166527893422148,0,0,0,0,0,0.000832639467110741,0,0,35,13,9,1,48,19,1,3,2,7,10,0.0291423813488759,0.0108243130724396,0.00749375520399667,0.000832639467110741,0.0399666944213156,0.0158201498751041,0.000832639467110741,0.00249791840133222,0.00166527893422148,0.00582847626977519,0.00832639467110741,1201,918,1197,2.44079778529631,0,0.00666111573688593,1201,0,0,0,1,0,0,0
"2014-08-01","Zambia",9,3,58,9,16,4,0,32,32,29,2,5,23,12,2,19,1,7,0,13,1,0,0,1,4,1,0,0,0,0,0,0,0,0,1,0,0.006,0.002,0.0386666666666667,0.006,0.0106666666666667,0.00266666666666667,0,0.0213333333333333,0.0213333333333333,0.0193333333333333,0.00133333333333333,0.00333333333333333,0.0153333333333333,0.008,0.00133333333333333,0.0126666666666667,0.000666666666666667,0.00466666666666667,0,0.00866666666666667,0.000666666666666667,0,0,0.000666666666666667,0.00266666666666667,0.000666666666666667,0,0,0,0,0,0,0,0,0.000666666666666667,0,23,22,6,5,36,19,3,1,6,17,10,0.0153333333333333,0.0146666666666667,0.004,0.00333333333333333,0.024,0.0126666666666667,0.002,0.000666666666666667,0.004,0.0113333333333333,0.00666666666666667,1500,1103,1492,2.83043440890181,0,0.00733333333333333,1500,0,0,0,1,0,0,0
"2014-09-01","Zambia",10,6,53,6,23,3,1,38,35,12,0,0,34,3,8,9,2,5,1,4,0,0,1,0,1,1,3,5,0,0,1,0,0,1,0,0,0.00718907260963336,0.00431344356578001,0.0381020848310568,0.00431344356578001,0.0165348670021567,0.00215672178289001,0.000718907260963336,0.0273184759166068,0.0251617541337168,0.00862688713156003,0,0,0.0244428468727534,0.00215672178289001,0.00575125808770669,0.00647016534867002,0.00143781452192667,0.00359453630481668,0.000718907260963336,0.00287562904385334,0,0,0.000718907260963336,0,0.000718907260963336,0.000718907260963336,0.00215672178289001,0.00359453630481668,0,0,0.000718907260963336,0,0,0.000718907260963336,0,0,28,14,23,6,52,20,7,4,5,17,14,0.0201294033069734,0.0100647016534867,0.0165348670021567,0.00431344356578001,0.0373831775700935,0.0143781452192667,0.00503235082674335,0.00287562904385334,0.00359453630481668,0.0122214234363767,0.0100647016534867,1391,1007,1378,3.01773095182661,0.000718907260963336,0.0143781452192667,1391,0,0,0,1,0,0,0
"2014-10-01","Zambia",11,4,16,1,13,2,1,25,35,19,2,2,20,5,11,8,2,8,2,7,0,0,0,1,2,0,0,1,0,0,0,0,0,1,0,1,0.00788530465949821,0.0028673835125448,0.0114695340501792,0.000716845878136201,0.00931899641577061,0.0014336917562724,0.000716845878136201,0.017921146953405,0.025089605734767,0.0136200716845878,0.0014336917562724,0.0014336917562724,0.014336917562724,0.003584229390681,0.00788530465949821,0.00573476702508961,0.0014336917562724,0.00573476702508961,0.0014336917562724,0.00501792114695341,0,0,0,0.000716845878136201,0.0014336917562724,0,0,0.000716845878136201,0,0,0,0,0,0.000716845878136201,0,0.000716845878136201,30,9,10,2,43,21,0,0,3,14,4,0.021505376344086,0.00645161290322581,0.00716845878136201,0.0014336917562724,0.0308243727598566,0.0150537634408602,0,0,0.0021505376344086,0.0100358422939068,0.0028673835125448,1395,1095,1389,2.79566884396806,0.0014336917562724,0.00716845878136201,1395,0,0,0,1,0,0,0
"2014-11-01","Zambia",7,2,126,11,21,1,1,17,34,13,1,3,15,1,6,22,6,15,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.00462046204620462,0.00132013201320132,0.0831683168316832,0.00726072607260726,0.0138613861386139,0.00066006600660066,0.00066006600660066,0.0112211221122112,0.0224422442244224,0.00858085808580858,0.00066006600660066,0.00198019801980198,0.0099009900990099,0.00066006600660066,0.00396039603960396,0.0145214521452145,0.00396039603960396,0.0099009900990099,0,0.00924092409240924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00066006600660066,0,28,10,6,5,34,13,3,0,9,7,9,0.0184818481848185,0.0066006600660066,0.00396039603960396,0.0033003300330033,0.0224422442244224,0.00858085808580858,0.00198019801980198,0,0.00594059405940594,0.00462046204620462,0.00594059405940594,1515,1102,1514,2.73125274057382,0,0.00132013201320132,1515,0,0,0,1,0,0,0
"2014-12-01","Zambia",13,1,120,8,28,1,0,15,51,9,1,9,23,4,8,17,0,8,1,8,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.00966542750929368,0.000743494423791822,0.0892193308550186,0.00594795539033457,0.020817843866171,0.000743494423791822,0,0.0111524163568773,0.0379182156133829,0.00669144981412639,0.000743494423791822,0.00669144981412639,0.0171003717472119,0.00297397769516729,0.00594795539033457,0.012639405204461,0,0.00594795539033457,0.000743494423791822,0.00594795539033457,0,0,0,0,0,0,0,0,0,0.000743494423791822,0.000743494423791822,0,0.000743494423791822,0,0,0,19,22,2,1,19,13,2,1,0,1,5,0.0141263940520446,0.0163568773234201,0.00148698884758364,0.000743494423791822,0.0141263940520446,0.00966542750929368,0.00148698884758364,0.000743494423791822,0,0.000743494423791822,0.00371747211895911,1345,955,1342,3.10653053012706,0,0.00520446096654275,1345,0,0,0,1,0,0,0
"2015-01-01","Zambia",11,4,254,38,23,0,0,10,13,16,0,6,14,7,2,11,0,11,4,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00816629547141797,0.00296956198960653,0.188567186340015,0.0282108389012621,0.0170749814402376,0,0,0.00742390497401633,0.00965107646622123,0.0118782479584261,0,0.0044543429844098,0.0103934669636229,0.00519673348181143,0.00148478099480327,0.00816629547141797,0,0.00816629547141797,0.00296956198960653,0.0133630289532294,0,0.000742390497401633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,6,0,12,6,3,1,2,3,12,0.0133630289532294,0.0089086859688196,0.0044543429844098,0,0.0089086859688196,0.0044543429844098,0.0022271714922049,0.000742390497401633,0.00148478099480327,0.0022271714922049,0.0089086859688196,1347,845,1346,1.94523322200996,0,0.0044543429844098,1347,0,0,0,1,0,0,0
"2015-02-01","Zambia",12,0,29,4,32,0,1,11,36,11,0,3,25,4,6,17,2,11,2,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0103092783505155,0,0.024914089347079,0.00343642611683849,0.0274914089347079,0,0.000859106529209622,0.00945017182130584,0.0309278350515464,0.00945017182130584,0,0.00257731958762887,0.0214776632302405,0.00343642611683849,0.00515463917525773,0.0146048109965636,0.00171821305841924,0.00945017182130584,0.00171821305841924,0.00429553264604811,0,0,0,0,0,0,0,0.00171821305841924,0,0,0,0,0,0,0,0,31,22,14,0,23,14,5,2,2,5,8,0.0266323024054983,0.0189003436426117,0.0120274914089347,0,0.0197594501718213,0.0120274914089347,0.00429553264604811,0.00171821305841924,0.00171821305841924,0.00429553264604811,0.00687285223367698,1164,863,1162,3.56424645357866,0,0.00601374570446735,1164,0,0,1,1,0,0,0
"2015-03-01","Zambia",9,4,44,4,12,0,7,25,44,21,1,4,23,8,4,19,2,6,0,12,0,0,0,0,0,5,2,1,0,1,0,0,0,0,0,1,0.006797583081571,0.00302114803625378,0.0332326283987915,0.00302114803625378,0.00906344410876133,0,0.00528700906344411,0.0188821752265861,0.0332326283987915,0.0158610271903323,0.000755287009063444,0.00302114803625378,0.0173716012084592,0.00604229607250755,0.00302114803625378,0.0143504531722054,0.00151057401812689,0.00453172205438067,0,0.00906344410876133,0,0,0,0,0,0.00377643504531722,0.00151057401812689,0.000755287009063444,0,0.000755287009063444,0,0,0,0,0,0.000755287009063444,28,16,9,0,31,14,3,2,5,2,8,0.0211480362537764,0.0120845921450151,0.006797583081571,0,0.0234138972809668,0.0105740181268882,0.00226586102719033,0.00151057401812689,0.00377643504531722,0.00151057401812689,0.00604229607250755,1324,992,1314,3.76669083828708,0,0.0166163141993958,1324,0,0,0,1,0,0,0
"2015-04-01","Zambia",5,2,43,0,13,0,2,15,26,18,1,5,21,2,6,7,0,7,2,3,0,0,0,2,0,3,1,3,0,1,0,1,0,1,0,0,0.0051975051975052,0.00207900207900208,0.0446985446985447,0,0.0135135135135135,0,0.00207900207900208,0.0155925155925156,0.027027027027027,0.0187110187110187,0.00103950103950104,0.0051975051975052,0.0218295218295218,0.00207900207900208,0.00623700623700624,0.00727650727650728,0,0.00727650727650728,0.00207900207900208,0.00311850311850312,0,0,0,0.00207900207900208,0,0.00311850311850312,0.00103950103950104,0.00311850311850312,0,0.00103950103950104,0,0.00103950103950104,0,0.00103950103950104,0,0,25,4,7,2,20,19,3,1,2,11,5,0.025987525987526,0.00415800415800416,0.00727650727650728,0.00207900207900208,0.0207900207900208,0.0197505197505198,0.00311850311850312,0.00103950103950104,0.00207900207900208,0.0114345114345114,0.0051975051975052,962,714,950,2.7373556423227,0.00103950103950104,0.0166320166320166,962,0,0,0,1,0,0,0
"2015-05-01","Zambia",11,3,21,2,13,0,1,14,30,28,0,0,16,0,6,8,0,10,1,3,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0.011943539630836,0.00325732899022801,0.0228013029315961,0.00217155266015201,0.0141150922909881,0,0.001085776330076,0.0152008686210641,0.0325732899022801,0.0304017372421281,0,0,0.0173724212812161,0,0.00651465798045603,0.00868621064060804,0,0.01085776330076,0.001085776330076,0.00325732899022801,0,0,0,0,0,0,0.00217155266015201,0,0,0.001085776330076,0.001085776330076,0.001085776330076,0,0,0,0,27,5,8,1,29,18,3,1,2,12,9,0.0293159609120521,0.00542888165038002,0.00868621064060804,0.001085776330076,0.0314875135722041,0.0195439739413681,0.00325732899022801,0.001085776330076,0.00217155266015201,0.0130293159609121,0.00977198697068404,921,663,916,3.37168624537467,0.001085776330076,0.00868621064060804,921,0,0,0,1,0,0,0
"2015-06-01","Zambia",13,1,29,8,12,0,2,16,21,18,0,0,13,2,4,14,1,4,1,15,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.013903743315508,0.00106951871657754,0.0310160427807487,0.00855614973262032,0.0128342245989305,0,0.00213903743315508,0.0171122994652406,0.0224598930481283,0.0192513368983957,0,0,0.013903743315508,0.00213903743315508,0.00427807486631016,0.0149732620320856,0.00106951871657754,0.00427807486631016,0.00106951871657754,0.0160427807486631,0,0,0.00106951871657754,0,0,0,0,0,0,0.00106951871657754,0,0,0,0,0,0,31,6,8,3,35,19,6,2,2,20,13,0.0331550802139037,0.00641711229946524,0.00855614973262032,0.00320855614973262,0.0374331550802139,0.0203208556149733,0.00641711229946524,0.00213903743315508,0.00213903743315508,0.0213903743315508,0.013903743315508,935,641,933,3.29995547014596,0.00106951871657754,0.00748663101604278,935,0,0,0,1,0,0,0
"2015-07-01","Zambia",12,1,28,3,14,2,2,13,23,11,0,1,22,2,7,10,0,9,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0.0151324085750315,0.00126103404791929,0.0353089533417402,0.00378310214375788,0.0176544766708701,0.00252206809583859,0.00252206809583859,0.0163934426229508,0.0290037831021438,0.0138713745271122,0,0.00126103404791929,0.0277427490542245,0.00252206809583859,0.00882723833543506,0.0126103404791929,0,0.0113493064312736,0,0.00252206809583859,0,0.00252206809583859,0,0,0,0,0,0,0,0.00126103404791929,0,0,0,0,0,0.00252206809583859,18,6,7,0,17,13,1,1,3,13,11,0.0226986128625473,0.00756620428751576,0.00882723833543506,0,0.021437578814628,0.0163934426229508,0.00126103404791929,0.00126103404791929,0.00378310214375788,0.0163934426229508,0.0138713745271122,793,572,788,4.40642859401121,0,0.00882723833543506,793,0,0,0,1,0,0,0
"2015-08-01","Zambia",2,0,24,3,8,0,0,3,13,9,1,1,5,1,3,4,0,2,1,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0.00423728813559322,0,0.0508474576271186,0.00635593220338983,0.0169491525423729,0,0,0.00635593220338983,0.0275423728813559,0.0190677966101695,0.00211864406779661,0.00211864406779661,0.0105932203389831,0.00211864406779661,0.00635593220338983,0.00847457627118644,0,0.00423728813559322,0.00211864406779661,0.00423728813559322,0,0,0,0,0,0,0,0.00635593220338983,0,0,0,0,0,0,0.00211864406779661,0,6,7,6,0,14,1,1,0,2,2,1,0.0127118644067797,0.0148305084745763,0.0127118644067797,0,0.0296610169491525,0.00211864406779661,0.00211864406779661,0,0.00423728813559322,0.00423728813559322,0.00211864406779661,472,359,468,2.15894963802934,0,0.0127118644067797,472,0,0,0,0,0,0,0
"2015-09-01","Zambia",5,0,22,1,9,0,0,5,11,10,0,0,6,2,5,5,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.00841750841750842,0,0.037037037037037,0.00168350168350168,0.0151515151515152,0,0,0.00841750841750842,0.0185185185185185,0.0168350168350168,0,0,0.0101010101010101,0.00336700336700337,0.00841750841750842,0.00841750841750842,0,0.00673400673400673,0,0.00673400673400673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00168350168350168,0,3,7,4,0,8,6,1,2,5,2,4,0.00505050505050505,0.0117845117845118,0.00673400673400673,0,0.0134680134680135,0.0101010101010101,0.00168350168350168,0.00336700336700337,0.00841750841750842,0.00336700336700337,0.00673400673400673,594,470,593,2.31886297822451,0,0.00673400673400673,594,0,0,0,0,0,0,0
"2015-10-01","Zambia",3,1,12,1,6,0,1,3,13,10,1,1,6,1,6,4,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0.00505902192242833,0.00168634064080944,0.0202360876897133,0.00168634064080944,0.0101180438448567,0,0.00168634064080944,0.00505902192242833,0.0219224283305228,0.0168634064080944,0.00168634064080944,0.00168634064080944,0.0101180438448567,0.00168634064080944,0.0101180438448567,0.00674536256323777,0,0.00843170320404722,0,0,0,0,0,0,0,0,0,0.00505902192242833,0,0,0,0,0,0,0.00168634064080944,0,13,11,5,0,18,7,1,2,0,3,5,0.0219224283305228,0.0185497470489039,0.00843170320404722,0,0.03035413153457,0.0118043844856661,0.00168634064080944,0.00337268128161889,0,0.00505902192242833,0.00843170320404722,593,465,589,2.3501461702036,0,0.00843170320404722,593,0,0,0,0,0,0,0
"2015-11-01","Zambia",2,1,13,4,11,0,0,2,11,17,4,1,6,0,3,1,1,1,1,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0.00368324125230203,0.00184162062615101,0.0239410681399632,0.00736648250460405,0.0202578268876611,0,0,0.00368324125230203,0.0202578268876611,0.0313075506445672,0.00736648250460405,0.00184162062615101,0.0110497237569061,0,0.00552486187845304,0.00184162062615101,0.00184162062615101,0.00184162062615101,0.00184162062615101,0.0110497237569061,0,0,0,0,0,0,0,0.0110497237569061,0,0,0,0,0,0,0,0,5,10,2,0,11,9,4,0,1,1,1,0.00920810313075507,0.0184162062615101,0.00368324125230203,0,0.0202578268876611,0.0165745856353591,0.00736648250460405,0,0.00184162062615101,0.00184162062615101,0.00184162062615101,543,421,537,1.61993759029516,0.00184162062615101,0.0110497237569061,543,0,0,0,0,0,0,0
"2015-12-01","Zambia",4,1,14,3,4,0,0,8,15,31,0,2,11,5,4,4,2,4,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00723327305605787,0.00180831826401447,0.0253164556962025,0.0054249547920434,0.00723327305605787,0,0,0.0144665461121157,0.027124773960217,0.0560578661844485,0,0.00361663652802893,0.0198915009041591,0.00904159132007233,0.00723327305605787,0.00723327305605787,0.00361663652802893,0.00723327305605787,0,0.0180831826401447,0,0,0,0,0,0,0,0.00180831826401447,0,0,0,0,0,0,0,0,8,2,1,0,8,13,3,1,0,0,1,0.0144665461121157,0.00361663652802893,0.00180831826401447,0,0.0144665461121157,0.0235081374321881,0.0054249547920434,0.00180831826401447,0,0,0.00180831826401447,553,406,552,3.15892868082199,0,0.0054249547920434,553,0,0,0,0,0,0,0
