"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diplomatic_mediation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diplomatic_mediationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","timeslive.co.za","dailysun.co.za","son.co.za"
"2012-11-01","South Africa",16,7,21,4,11,8,0,18,51,11,2,11,41,5,67,15,3,9,10,15,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0.00851516764236296,0.00372538584353379,0.0111761575306014,0.00212879191059074,0.00585417775412453,0.00425758382118148,0,0.00957956359765833,0.0271420968600319,0.00585417775412453,0.00106439595529537,0.00585417775412453,0.0218201170835551,0.00266098988823842,0.0356572645023949,0.00798296966471527,0.00159659393294305,0.00478978179882916,0.00532197977647685,0.00798296966471527,0,0,0,0,0,0,0,0,0,0.00319318786588611,0,0,0,0,0,0,0,0,0,0.000532197977647685,0,49,14,30,2,92,16,5,0,6,24,37,0.0260777009047366,0.00745077168706759,0.0159659393294305,0.00106439595529537,0.048962213943587,0.00851516764236296,0.00266098988823842,0,0.00319318786588611,0.0127727514635444,0.0196913251729643,1879,1351,26,5.0964554189641,0.000532197977647685,0.00319318786588611,1879,1,0,0
"2012-12-01","South Africa",8,4,49,3,9,3,0,27,28,7,0,5,16,4,18,7,1,6,8,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0.00643086816720257,0.00321543408360129,0.0393890675241158,0.00241157556270096,0.00723472668810289,0.00241157556270096,0,0.0217041800643087,0.022508038585209,0.00562700964630225,0,0.00401929260450161,0.0128617363344051,0.00321543408360129,0.0144694533762058,0.00562700964630225,0.000803858520900322,0.00482315112540193,0.00643086816720257,0.00562700964630225,0,0,0,0,0,0,0,0,0,0.000803858520900322,0,0,0,0,0,0,0,0,0,0.00321543408360129,0,43,7,15,0,62,13,5,1,3,9,16,0.0345659163987138,0.00562700964630225,0.0120578778135048,0,0.0498392282958199,0.0104501607717042,0.00401929260450161,0.000803858520900322,0.00241157556270096,0.00723472668810289,0.0128617363344051,1244,887,18,3.76727034220571,0.000803858520900322,0.00321543408360129,1244,1,0,0
"2013-01-01","South Africa",10,1,6,0,10,11,0,58,29,2,0,13,14,1,61,5,0,4,8,13,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0.00693481276005548,0.000693481276005548,0.00416088765603329,0,0.00693481276005548,0.00762829403606103,0,0.0402219140083218,0.0201109570041609,0.0013869625520111,0,0.00901525658807212,0.00970873786407767,0.000693481276005548,0.0423023578363384,0.00346740638002774,0,0.00277392510402219,0.00554785020804438,0.00901525658807212,0,0,0,0,0,0,0,0,0,0.0013869625520111,0,0,0,0.000693481276005548,0,0,0,0,0,0,0,46,6,16,1,71,4,4,3,2,37,33,0.0319001386962552,0.00416088765603329,0.0110957004160888,0.000693481276005548,0.0492371705963939,0.00277392510402219,0.00277392510402219,0.00208044382801664,0.0013869625520111,0.0256588072122053,0.0228848821081831,1442,1003,11,3.30738291765256,0.000693481276005548,0.0013869625520111,1442,1,0,0
"2013-02-01","South Africa",13,1,11,0,11,8,0,19,55,8,0,0,28,3,25,15,0,2,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00703463203463203,0.000541125541125541,0.00595238095238095,0,0.00595238095238095,0.00432900432900433,0,0.0102813852813853,0.0297619047619048,0.00432900432900433,0,0,0.0151515151515152,0.00162337662337662,0.0135281385281385,0.00811688311688312,0,0.00108225108225108,0.00162337662337662,0.0113636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000541125541125541,0,0,0,0,0,0,0,56,9,49,5,189,28,11,0,6,23,30,0.0303030303030303,0.00487012987012987,0.0265151515151515,0.00270562770562771,0.102272727272727,0.0151515151515152,0.00595238095238095,0,0.00324675324675325,0.0124458874458874,0.0162337662337662,1848,1297,24,3.46243703627497,0,0.000541125541125541,1848,1,0,0
"2013-03-01","South Africa",11,0,9,2,26,14,0,50,67,12,3,7,39,3,34,27,0,3,13,17,0,0,0,0,1,0,7,0,0,15,2,0,0,1,0,1,0,1,1,2,0,0.0059044551798175,0,0.00483091787439614,0.00107353730542136,0.0139559849704777,0.00751476113794954,0,0.0268384326355341,0.0359634997316157,0.00644122383252818,0.00161030595813205,0.00375738056897477,0.0209339774557166,0.00161030595813205,0.0182501341921632,0.0144927536231884,0,0.00161030595813205,0.00697799248523886,0.00912506709608159,0,0,0,0,0.000536768652710682,0,0.00375738056897477,0,0,0.00805152979066022,0.00107353730542136,0,0,0.000536768652710682,0,0.000536768652710682,0,0.000536768652710682,0.000536768652710682,0.00107353730542136,0,49,19,23,2,114,14,11,1,1,18,26,0.0263016639828234,0.010198604401503,0.0123456790123457,0.00107353730542136,0.0611916264090177,0.00751476113794954,0.0059044551798175,0.000536768652710682,0.000536768652710682,0.00966183574879227,0.0139559849704777,1863,1309,50,5.02126122570607,0.00375738056897477,0.013419216317767,1863,1,0,0
"2013-04-01","South Africa",3,4,10,1,6,3,8,27,51,11,0,15,33,4,30,5,0,3,7,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.00178997613365155,0.00238663484486874,0.00596658711217184,0.000596658711217184,0.0035799522673031,0.00178997613365155,0.00477326968973747,0.016109785202864,0.0304295942720764,0.00656324582338902,0,0.00894988066825776,0.0196897374701671,0.00238663484486874,0.0178997613365155,0.00298329355608592,0,0.00178997613365155,0.00417661097852029,0.00775656324582339,0,0,0,0,0,0,0,0,0,0.00178997613365155,0,0,0,0,0,0,0,0,0,0,0,31,10,23,2,100,9,9,2,5,14,32,0.0184964200477327,0.00596658711217184,0.0137231503579952,0.00119331742243437,0.0596658711217184,0.00536992840095465,0.00536992840095465,0.00119331742243437,0.00298329355608592,0.00835322195704057,0.0190930787589499,1676,1269,18,3.89625752613541,0,0.00178997613365155,1676,1,0,0
"2013-05-01","South Africa",3,1,20,2,14,1,3,15,49,10,1,6,33,7,82,18,1,12,11,14,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0.0016304347826087,0.000543478260869565,0.0108695652173913,0.00108695652173913,0.00760869565217391,0.000543478260869565,0.0016304347826087,0.00815217391304348,0.0266304347826087,0.00543478260869565,0.000543478260869565,0.00326086956521739,0.0179347826086957,0.00380434782608696,0.0445652173913043,0.00978260869565217,0.000543478260869565,0.00652173913043478,0.00597826086956522,0.00760869565217391,0,0,0,0,0,0,0,0,0,0.00108695652173913,0,0,0,0.000543478260869565,0,0,0,0,0,0,0,38,16,26,1,96,21,7,2,8,13,31,0.0206521739130435,0.00869565217391304,0.0141304347826087,0.000543478260869565,0.0521739130434783,0.0114130434782609,0.00380434782608696,0.00108695652173913,0.00434782608695652,0.00706521739130435,0.0168478260869565,1840,1337,13,4.35114867521981,0,0.0016304347826087,1840,1,0,0
"2013-06-01","South Africa",4,5,10,9,23,2,1,20,61,8,0,4,43,3,36,19,6,4,20,12,0,0,0,0,0,1,1,0,2,3,0,2,0,0,0,0,0,0,0,1,0,0.00212201591511936,0.0026525198938992,0.00530503978779841,0.00477453580901857,0.0122015915119363,0.00106100795755968,0.000530503978779841,0.0106100795755968,0.0323607427055703,0.00424403183023873,0,0.00212201591511936,0.0228116710875332,0.00159151193633952,0.0190981432360743,0.010079575596817,0.00318302387267905,0.00212201591511936,0.0106100795755968,0.00636604774535809,0,0,0,0,0,0.000530503978779841,0.000530503978779841,0,0.00106100795755968,0.00159151193633952,0,0.00106100795755968,0,0,0,0,0,0,0,0.000530503978779841,0,26,21,23,1,104,18,4,3,4,18,9,0.0137931034482759,0.0111405835543767,0.0122015915119363,0.000530503978779841,0.0551724137931034,0.00954907161803713,0.00212201591511936,0.00159151193633952,0.00212201591511936,0.00954907161803713,0.00477453580901857,1885,1430,30,4.41801546731621,0.00159151193633952,0.00424403183023873,1885,1,0,0
"2013-07-01","South Africa",6,4,29,7,10,2,1,16,67,6,0,1,48,1,33,30,0,6,8,16,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0.0033003300330033,0.0022002200220022,0.015951595159516,0.00385038503850385,0.0055005500550055,0.0011001100110011,0.00055005500550055,0.0088008800880088,0.0368536853685369,0.0033003300330033,0,0.00055005500550055,0.0264026402640264,0.00055005500550055,0.0181518151815182,0.0165016501650165,0,0.0033003300330033,0.0044004400440044,0.0088008800880088,0,0,0,0,0,0,0.0022002200220022,0,0,0.0022002200220022,0,0,0,0,0,0,0,0,0,0.0011001100110011,0,44,11,30,0,120,12,8,2,1,14,18,0.0242024202420242,0.00605060506050605,0.0165016501650165,0,0.066006600660066,0.0066006600660066,0.0044004400440044,0.0011001100110011,0.00055005500550055,0.0077007700770077,0.0099009900990099,1818,1343,29,4.21565115493233,0.0011001100110011,0.0044004400440044,1818,1,0,0
"2013-08-01","South Africa",2,0,24,5,9,0,0,17,67,13,0,5,42,2,61,17,1,4,12,5,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0.0012779552715655,0,0.0153354632587859,0.00319488817891374,0.00575079872204473,0,0,0.0108626198083067,0.0428115015974441,0.00830670926517572,0,0.00319488817891374,0.0268370607028754,0.0012779552715655,0.0389776357827476,0.0108626198083067,0.000638977635782748,0.00255591054313099,0.00766773162939297,0.00319488817891374,0,0,0,0,0,0,0,0,0,0.0012779552715655,0,0,0,0.000638977635782748,0,0,0,0,0,0,0,41,7,32,0,99,11,7,3,2,8,13,0.0261980830670927,0.00447284345047923,0.0204472843450479,0,0.063258785942492,0.00702875399361022,0.00447284345047923,0.00191693290734824,0.0012779552715655,0.00511182108626198,0.00830670926517572,1565,1127,25,4.46976121820767,0,0.00191693290734824,1565,1,0,0
"2013-09-01","South Africa",8,4,25,4,24,1,5,23,54,12,0,1,25,0,79,9,1,3,3,15,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.00464037122969838,0.00232018561484919,0.0145011600928074,0.00232018561484919,0.0139211136890951,0.000580046403712297,0.00290023201856148,0.0133410672853828,0.031322505800464,0.00696055684454756,0,0.000580046403712297,0.0145011600928074,0,0.0458236658932715,0.00522041763341067,0.000580046403712297,0.00174013921113689,0.00174013921113689,0.00870069605568445,0,0,0,0,0,0,0.000580046403712297,0,0,0.000580046403712297,0,0,0,0.000580046403712297,0,0,0,0,0,0,0,37,23,33,1,88,24,7,5,1,10,26,0.021461716937355,0.0133410672853828,0.0191415313225058,0.000580046403712297,0.0510440835266821,0.0139211136890951,0.00406032482598608,0.00290023201856148,0.000580046403712297,0.00580046403712297,0.0150812064965197,1724,1235,15,3.19923599998137,0.00116009280742459,0.000580046403712297,1724,1,0,0
"2013-10-01","South Africa",9,3,20,5,17,4,3,18,67,9,0,3,41,2,51,17,0,1,10,13,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0.00425733207190161,0.00141911069063387,0.00946073793755913,0.00236518448438978,0.00804162724692526,0.00189214758751183,0.00141911069063387,0.00851466414380322,0.0316934720908231,0.00425733207190161,0,0.00141911069063387,0.0193945127719962,0.000946073793755913,0.0241248817407758,0.00804162724692526,0,0.000473036896877956,0.00473036896877956,0.00614947965941343,0,0.000473036896877956,0,0,0,0,0,0,0,0.000946073793755913,0,0,0,0,0,0,0,0,0,0.00141911069063387,0,42,16,32,2,120,21,15,2,2,30,42,0.0198675496688742,0.0075685903500473,0.0151371807000946,0.000946073793755913,0.0567644276253548,0.00993377483443709,0.00709555345316935,0.000946073793755913,0.000946073793755913,0.0141911069063387,0.0198675496688742,2114,1569,17,3.30006739165357,0.000473036896877956,0.00236518448438978,2114,1,0,0
"2013-11-01","South Africa",7,10,26,1,14,5,2,60,60,11,0,4,37,2,39,11,0,4,8,9,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.00342130987292278,0.00488758553274682,0.0127077223851417,0.000488758553274682,0.00684261974584555,0.00244379276637341,0.000977517106549365,0.0293255131964809,0.0293255131964809,0.00537634408602151,0,0.00195503421309873,0.0180840664711632,0.000977517106549365,0.0190615835777126,0.00537634408602151,0,0.00195503421309873,0.00391006842619746,0.00439882697947214,0,0,0,0,0.000488758553274682,0,0,0,0,0.00146627565982405,0,0,0,0,0,0,0,0,0,0,0,55,10,42,4,142,28,6,2,2,21,14,0.0268817204301075,0.00488758553274682,0.0205278592375367,0.00195503421309873,0.0694037145650049,0.0136852394916911,0.00293255131964809,0.000977517106549365,0.000977517106549365,0.0102639296187683,0.00684261974584555,2046,1494,20,2.68276869044508,0.000488758553274682,0.00146627565982405,2046,1,0,0
"2013-12-01","South Africa",8,4,11,3,13,1,1,20,33,5,3,8,21,4,18,21,0,3,5,4,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0.00365797896662094,0.00182898948331047,0.0050297210791038,0.00137174211248285,0.00594421582075903,0.000457247370827618,0.000457247370827618,0.00914494741655236,0.0150891632373114,0.00228623685413809,0.00137174211248285,0.00365797896662094,0.00960219478737997,0.00182898948331047,0.00823045267489712,0.00960219478737997,0,0.00137174211248285,0.00228623685413809,0.00182898948331047,0,0,0,0,0.000457247370827618,0.000457247370827618,0,0,0,0,0,0,0,0.000914494741655235,0,0,0,0,0,0.000457247370827618,0,26,5,13,1,69,8,4,5,1,14,9,0.0118884316415181,0.00228623685413809,0.00594421582075903,0.000457247370827618,0.0315500685871056,0.00365797896662094,0.00182898948331047,0.00228623685413809,0.000457247370827618,0.00640146319158665,0.00411522633744856,2187,1880,30,1.88546696418654,0.00137174211248285,0.00137174211248285,2187,1,0,0
