"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","investment","professional_cultural_exchange","security_cooperation","security_force_facility_presence","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","investmentNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles"
"2012-11-01","Morocco",10,1,21,2,19,1,0,10,9,16,0,3,15,3,30,3,2,0,2,7,0,0,0,1,0,0,0,0,0,0,0,0.00584453535943892,0.000584453535943892,0.0122735242548217,0.00116890707188778,0.011104617182934,0.000584453535943892,0,0.00584453535943892,0.00526008182349503,0.00935125657510228,0,0.00175336060783168,0.00876680303915839,0.00175336060783168,0.0175336060783168,0.00175336060783168,0.00116890707188778,0,0.00116890707188778,0.00409117475160725,0,0,0,0.000584453535943892,0,0,0,0,0,0,0,36,15,13,0,41,46,1,2,7,5,13,0.0210403272939801,0.00876680303915839,0.0075978959672706,0,0.0239625949736996,0.0268848626534191,0.000584453535943892,0.00116890707188778,0.00409117475160725,0.00292226767971946,0.0075978959672706,1711,1399,1709,5.86037250475508,0,0.00175336060783168,1711
"2012-12-01","Morocco",10,1,14,1,18,0,0,11,12,13,0,0,16,4,18,4,0,3,4,16,0,0,0,0,0,0,0,0,0,0,0,0.0058173356602676,0.00058173356602676,0.00814426992437464,0.00058173356602676,0.0104712041884817,0,0,0.00639906922629436,0.00698080279232112,0.00756253635834788,0,0,0.00930773705642816,0.00232693426410704,0.0104712041884817,0.00232693426410704,0,0.00174520069808028,0.00232693426410704,0.00930773705642816,0,0,0,0,0,0,0,0,0,0,0,30,16,11,0,30,32,3,1,4,4,9,0.0174520069808028,0.00930773705642816,0.00639906922629436,0,0.0174520069808028,0.0186154741128563,0.00174520069808028,0.00058173356602676,0.00232693426410704,0.00232693426410704,0.00523560209424084,1719,1453,1719,6.34533341197941,0.00174520069808028,0,1719
"2013-01-01","Morocco",5,0,17,3,9,0,1,8,23,16,1,4,20,4,13,3,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0.00315059861373661,0,0.0107120352867045,0.00189035916824197,0.0056710775047259,0,0.000630119722747322,0.00504095778197858,0.0144927536231884,0.0100819155639572,0.000630119722747322,0.00252047889098929,0.0126023944549464,0.00252047889098929,0.00819155639571519,0.00189035916824197,0,0,0,0.00252047889098929,0,0,0,0,0.000630119722747322,0,0,0,0,0,0,33,11,9,1,47,29,2,0,5,9,18,0.0207939508506616,0.00693131695022054,0.0056710775047259,0.000630119722747322,0.0296156269691241,0.0182734719596723,0.00126023944549464,0,0.00315059861373661,0.0056710775047259,0.0113421550094518,1587,1318,1586,4.19237778411547,0.000630119722747322,0,1587
"2013-02-01","Morocco",5,0,15,2,4,0,0,3,15,7,1,2,12,3,22,7,0,0,4,3,0,0,0,0,1,0,0,0,0,0,0,0.00329380764163373,0,0.00988142292490119,0.00131752305665349,0.00263504611330698,0,0,0.00197628458498024,0.00988142292490119,0.00461133069828722,0.000658761528326746,0.00131752305665349,0.00790513833992095,0.00197628458498024,0.0144927536231884,0.00461133069828722,0,0,0.00263504611330698,0.00197628458498024,0,0,0,0,0.000658761528326746,0,0,0,0,0,0,33,15,12,0,45,23,5,0,5,9,11,0.0217391304347826,0.00988142292490119,0.00790513833992095,0,0.0296442687747036,0.0151515151515152,0.00329380764163373,0,0.00329380764163373,0.00592885375494071,0.0072463768115942,1518,1276,1517,4.50148375642022,0,0.000658761528326746,1518
"2013-03-01","Morocco",13,0,18,4,12,1,0,11,12,10,0,0,13,3,21,3,0,3,1,8,0,0,0,0,0,0,0,0,0,0,1,0.00808457711442786,0,0.0111940298507463,0.00248756218905473,0.00746268656716418,0.000621890547263682,0,0.0068407960199005,0.00746268656716418,0.00621890547263682,0,0,0.00808457711442786,0.00186567164179104,0.0130597014925373,0.00186567164179104,0,0.00186567164179104,0.000621890547263682,0.00497512437810945,0,0,0,0,0,0,0,0,0,0,0.000621890547263682,45,13,17,0,42,13,2,0,3,10,10,0.0279850746268657,0.00808457711442786,0.0105721393034826,0,0.0261194029850746,0.00808457711442786,0.00124378109452736,0,0.00186567164179104,0.00621890547263682,0.00621890547263682,1608,1345,1607,5.29651515699183,0.000621890547263682,0,1608
"2013-04-01","Morocco",12,0,5,4,9,2,0,5,15,17,0,6,12,1,16,6,0,1,3,9,0,0,0,1,0,0,1,0,0,0,0,0.00697269029633934,0,0.00290528762347472,0.00232423009877978,0.0052295177222545,0.00116211504938989,0,0.00290528762347472,0.00871586287042417,0.00987797791981406,0,0.00348634514816967,0.00697269029633934,0.000581057524694945,0.00929692039511912,0.00348634514816967,0,0.000581057524694945,0.00174317257408483,0.0052295177222545,0,0,0,0.000581057524694945,0,0,0.000581057524694945,0,0,0,0,42,15,16,1,47,17,2,0,6,5,12,0.0244044160371877,0.00871586287042417,0.00929692039511912,0.000581057524694945,0.0273097036606624,0.00987797791981406,0.00116211504938989,0,0.00348634514816967,0.00290528762347472,0.00697269029633934,1721,1458,1719,5.89635664098455,0.000581057524694945,0.000581057524694945,1721
"2013-05-01","Morocco",9,1,13,3,11,1,0,7,20,10,2,2,15,2,36,8,0,2,2,13,0,1,0,0,0,0,1,0,0,0,0,0.00509915014164306,0.00056657223796034,0.00736543909348442,0.00169971671388102,0.00623229461756374,0.00056657223796034,0,0.00396600566572238,0.0113314447592068,0.0056657223796034,0.00113314447592068,0.00113314447592068,0.0084985835694051,0.00113314447592068,0.0203966005665722,0.00453257790368272,0,0.00113314447592068,0.00113314447592068,0.00736543909348442,0,0.00056657223796034,0,0,0,0,0.00056657223796034,0,0,0,0,51,15,16,0,44,19,2,1,5,11,11,0.0288951841359773,0.0084985835694051,0.00906515580736544,0,0.024929178470255,0.0107648725212465,0.00113314447592068,0.00056657223796034,0.0028328611898017,0.00623229461756374,0.00623229461756374,1765,1457,1763,6.45275106247147,0.00113314447592068,0.00056657223796034,1765
"2013-06-01","Morocco",10,2,8,0,5,0,0,1,16,11,0,2,21,1,18,4,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0.00610500610500611,0.00122100122100122,0.00488400488400488,0,0.00305250305250305,0,0,0.000610500610500611,0.00976800976800977,0.00671550671550672,0,0.00122100122100122,0.0128205128205128,0.000610500610500611,0.010989010989011,0.00244200244200244,0.000610500610500611,0.00122100122100122,0.00244200244200244,0.000610500610500611,0,0,0,0,0,0,0,0,0,0,0,46,8,18,0,39,25,2,1,2,7,11,0.0280830280830281,0.00488400488400488,0.010989010989011,0,0.0238095238095238,0.0152625152625153,0.00122100122100122,0.000610500610500611,0.00122100122100122,0.00427350427350427,0.00671550671550672,1638,1400,1638,5.36333232233561,0,0,1638
"2013-07-01","Morocco",12,0,15,0,11,1,0,9,16,14,1,4,16,9,16,26,0,3,7,4,0,0,0,0,1,0,0,0,0,0,0,0.00636604774535809,0,0.00795755968169761,0,0.00583554376657825,0.000530503978779841,0,0.00477453580901857,0.00848806366047745,0.00742705570291777,0.000530503978779841,0.00212201591511936,0.00848806366047745,0.00477453580901857,0.00848806366047745,0.0137931034482759,0,0.00159151193633952,0.00371352785145889,0.00212201591511936,0,0,0,0,0.000530503978779841,0,0,0,0,0,0,65,15,11,2,48,20,2,2,4,12,11,0.0344827586206897,0.00795755968169761,0.00583554376657825,0.00106100795755968,0.0254641909814324,0.0106100795755968,0.00106100795755968,0.00106100795755968,0.00212201591511936,0.00636604774535809,0.00583554376657825,1885,1556,1884,7.41814160286472,0.000530503978779841,0.000530503978779841,1885
"2013-08-01","Morocco",3,0,5,1,6,1,0,15,14,13,0,1,7,0,22,4,1,0,3,7,0,0,0,0,0,0,0,0,0,0,1,0.00220913107511046,0,0.00368188512518409,0.000736377025036819,0.00441826215022091,0.000736377025036819,0,0.0110456553755523,0.0103092783505155,0.00957290132547865,0,0.000736377025036819,0.00515463917525773,0,0.01620029455081,0.00294550810014728,0.000736377025036819,0,0.00220913107511046,0.00515463917525773,0,0,0,0,0,0,0,0,0,0,0.000736377025036819,54,7,6,0,29,11,0,0,5,11,8,0.0397643593519882,0.00515463917525773,0.00441826215022091,0,0.0213549337260677,0.00810014727540501,0,0,0.00368188512518409,0.00810014727540501,0.00589101620029455,1358,1137,1357,5.25591371536259,0.000736377025036819,0.000736377025036819,1358
"2013-09-01","Morocco",6,0,11,3,8,1,2,8,26,9,1,1,14,4,29,4,0,1,1,3,0,0,0,0,0,0,1,0,0,0,0,0.00367647058823529,0,0.00674019607843137,0.00183823529411765,0.00490196078431373,0.000612745098039216,0.00122549019607843,0.00490196078431373,0.0159313725490196,0.00551470588235294,0.000612745098039216,0.000612745098039216,0.00857843137254902,0.00245098039215686,0.0177696078431373,0.00245098039215686,0,0.000612745098039216,0.000612745098039216,0.00183823529411765,0,0,0,0,0,0,0.000612745098039216,0,0,0,0,47,6,15,0,28,14,2,0,1,12,21,0.0287990196078431,0.00367647058823529,0.00919117647058824,0,0.017156862745098,0.00857843137254902,0.00122549019607843,0,0.000612745098039216,0.00735294117647059,0.0128676470588235,1632,1381,1631,4.13152419594543,0.00122549019607843,0,1632
"2013-10-01","Morocco",4,0,14,0,1,0,1,5,14,8,0,1,7,3,27,5,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0.00265076209410205,0,0.00927766732935719,0,0.000662690523525514,0,0.000662690523525514,0.00331345261762757,0.00927766732935719,0.00530152418820411,0,0.000662690523525514,0.0046388336646786,0.00198807157057654,0.0178926441351889,0.00331345261762757,0.000662690523525514,0.000662690523525514,0.00132538104705103,0,0,0,0,0,0,0.000662690523525514,0,0,0,0,0,42,12,1,0,19,35,0,0,3,6,16,0.0278330019880716,0.00795228628230616,0.000662690523525514,0,0.0125911199469848,0.023194168323393,0,0,0.00198807157057654,0.00397614314115308,0.0106030483764082,1509,1287,1508,3.83266673612372,0,0.000662690523525514,1509
"2013-11-01","Morocco",5,0,8,0,6,0,0,11,6,14,0,1,6,4,11,2,0,0,3,2,0,0,0,0,0,1,0,0,1,0,0,0.00411184210526316,0,0.00657894736842105,0,0.00493421052631579,0,0,0.00904605263157895,0.00493421052631579,0.0115131578947368,0,0.000822368421052632,0.00493421052631579,0.00328947368421053,0.00904605263157895,0.00164473684210526,0,0,0.00246710526315789,0.00164473684210526,0,0,0,0,0,0.000822368421052632,0,0,0.000822368421052632,0,0,27,8,8,0,19,38,0,1,2,6,8,0.0222039473684211,0.00657894736842105,0.00657894736842105,0,0.015625,0.03125,0,0.000822368421052632,0.00164473684210526,0.00493421052631579,0.00657894736842105,1216,1030,1214,4.06026161098824,0.000822368421052632,0.000822368421052632,1216
"2013-12-01","Morocco",5,0,9,1,5,0,0,3,9,8,0,0,10,4,7,2,0,2,3,6,0,0,0,0,0,1,0,0,0,0,0,0.00465549348230913,0,0.00837988826815642,0.000931098696461825,0.00465549348230913,0,0,0.00279329608938547,0.00837988826815642,0.0074487895716946,0,0,0.00931098696461825,0.0037243947858473,0.00651769087523277,0.00186219739292365,0,0.00186219739292365,0.00279329608938547,0.00558659217877095,0,0,0,0,0,0.000931098696461825,0,0,0,0,0,14,13,4,0,11,29,0,0,1,5,6,0.0130353817504655,0.0121042830540037,0.0037243947858473,0,0.0102420856610801,0.0270018621973929,0,0,0.000931098696461825,0.00465549348230913,0.00558659217877095,1074,928,1073,5.2626688237974,0.000931098696461825,0.00279329608938547,1074
"2014-01-01","Morocco",6,0,10,1,13,2,0,11,18,22,1,2,17,4,25,2,0,3,5,9,0,0,0,0,0,0,0,0,0,0,0,0.00305966343702193,0,0.00509943906170321,0.000509943906170321,0.00662927078021418,0.00101988781234064,0,0.00560938296787353,0.00917899031106578,0.0112187659357471,0.000509943906170321,0.00101988781234064,0.00866904640489546,0.00203977562468129,0.012748597654258,0.00101988781234064,0,0.00152983171851096,0.00254971953085161,0.00458949515553289,0,0,0,0,0,0,0,0,0,0,0,43,13,9,1,48,36,2,1,4,9,13,0.0219275879653238,0.00662927078021418,0.00458949515553289,0.000509943906170321,0.0244773074961754,0.0183579806221316,0.00101988781234064,0.000509943906170321,0.00203977562468129,0.00458949515553289,0.00662927078021418,1961,1650,1961,5.39768276174912,0,0,1961
"2014-02-01","Morocco",6,0,16,1,4,2,0,11,18,7,1,0,19,1,36,5,0,3,2,9,0,0,0,0,0,0,0,0,0,0,0,0.00351082504388531,0,0.0093622001170275,0.000585137507314219,0.00234055002925688,0.00117027501462844,0,0.00643651258045641,0.0105324751316559,0.00409596255119953,0.000585137507314219,0,0.0111176126389702,0.000585137507314219,0.0210649502633119,0.00292568753657109,0,0.00175541252194266,0.00117027501462844,0.00526623756582797,0,0,0,0,0,0,0,0,0,0,0,47,14,12,2,42,21,2,2,2,3,12,0.0275014628437683,0.00819192510239906,0.00702165008777063,0.00117027501462844,0.0245757753071972,0.0122878876535986,0.00117027501462844,0.00117027501462844,0.00117027501462844,0.00175541252194266,0.00702165008777063,1709,1432,1709,5.48448034409697,0.00117027501462844,0,1709
"2014-03-01","Morocco",8,2,15,1,7,0,0,10,13,6,0,3,12,3,25,1,1,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0.00488698839340257,0.00122174709835064,0.00916310323762981,0.000610873549175321,0.00427611484422724,0,0,0.00610873549175321,0.00794135613927917,0.00366524129505192,0,0.00183262064752596,0.00733048259010385,0.00183262064752596,0.015271838729383,0.000610873549175321,0.000610873549175321,0.00122174709835064,0.000610873549175321,0.00549786194257789,0,0,0,0,0,0,0,0,0,0,0,36,12,6,0,27,20,2,0,3,6,8,0.0219914477703115,0.00733048259010385,0.00366524129505192,0,0.0164935858277337,0.0122174709835064,0.00122174709835064,0,0.00183262064752596,0.00366524129505192,0.00488698839340257,1637,1410,1637,5.27370423787406,0.000610873549175321,0.000610873549175321,1637
"2014-04-01","Morocco",3,2,16,1,20,1,0,7,10,6,0,3,9,3,20,4,1,5,4,8,0,0,0,0,1,0,0,0,0,0,0,0.00151438667339727,0.00100959111559818,0.00807672892478546,0.000504795557799091,0.0100959111559818,0.000504795557799091,0,0.00353356890459364,0.00504795557799091,0.00302877334679455,0,0.00151438667339727,0.00454316002019182,0.00151438667339727,0.0100959111559818,0.00201918223119637,0.000504795557799091,0.00252397778899546,0.00201918223119637,0.00403836446239273,0,0,0,0,0.000504795557799091,0,0,0,0,0,0,45,17,8,0,35,12,1,1,6,11,19,0.0227158001009591,0.00858152448258455,0.00403836446239273,0,0.0176678445229682,0.0060575466935891,0.000504795557799091,0.000504795557799091,0.00302877334679455,0.00555275113579,0.00959111559818274,1981,1719,1980,4.45054507030163,0.000504795557799091,0.000504795557799091,1981
"2014-05-01","Morocco",13,2,26,1,18,2,0,6,19,13,0,4,17,3,17,4,0,3,3,8,0,0,0,0,0,0,1,0,0,0,1,0.00741163055872292,0.00114025085518814,0.0148232611174458,0.000570125427594071,0.0102622576966933,0.00114025085518814,0,0.00342075256556442,0.0108323831242873,0.00741163055872292,0,0.00228050171037628,0.0096921322690992,0.00171037628278221,0.0096921322690992,0.00228050171037628,0,0.00171037628278221,0.00171037628278221,0.00456100342075257,0,0,0,0,0,0,0.000570125427594071,0,0,0,0.000570125427594071,31,17,10,0,19,10,0,0,2,6,12,0.0176738882554162,0.0096921322690992,0.00570125427594071,0,0.0108323831242873,0.00570125427594071,0,0,0.00114025085518814,0.00342075256556442,0.00684150513112885,1754,1511,1752,6.24422225914316,0.000570125427594071,0.00114025085518814,1754
"2014-06-01","Morocco",10,0,18,1,10,1,0,4,12,19,0,3,12,5,14,0,2,2,1,4,1,0,0,0,2,0,1,0,0,0,0,0.00628140703517588,0,0.0113065326633166,0.000628140703517588,0.00628140703517588,0.000628140703517588,0,0.00251256281407035,0.00753768844221105,0.0119346733668342,0,0.00188442211055276,0.00753768844221105,0.00314070351758794,0.00879396984924623,0,0.00125628140703518,0.00125628140703518,0.000628140703517588,0.00251256281407035,0.000628140703517588,0,0,0,0.00125628140703518,0,0.000628140703517588,0,0,0,0,32,21,12,1,36,13,2,1,5,7,5,0.0201005025125628,0.0131909547738693,0.00753768844221105,0.000628140703517588,0.0226130653266332,0.00816582914572864,0.00125628140703518,0.000628140703517588,0.00314070351758794,0.00439698492462312,0.00314070351758794,1592,1357,1588,5.25107165174096,0.000628140703517588,0.00251256281407035,1592
"2014-07-01","Morocco",9,0,13,1,6,1,1,17,17,17,2,3,13,1,13,6,0,1,8,3,0,0,0,0,1,0,0,0,0,0,1,0.00503637381085618,0,0.00727476217123671,0.000559597090095132,0.00335758254057079,0.000559597090095132,0.000559597090095132,0.00951315053161724,0.00951315053161724,0.00951315053161724,0.00111919418019026,0.00167879127028539,0.00727476217123671,0.000559597090095132,0.00727476217123671,0.00335758254057079,0,0.000559597090095132,0.00447677672076105,0.00167879127028539,0,0,0,0,0.000559597090095132,0,0,0,0,0,0.000559597090095132,52,8,17,0,47,17,4,0,2,12,9,0.0290990486849468,0.00447677672076105,0.00951315053161724,0,0.0263010632344712,0.00951315053161724,0.00223838836038053,0,0.00111919418019026,0.00671516508114158,0.00503637381085618,1787,1511,1785,4.55275154493414,0.000559597090095132,0.000559597090095132,1787
"2014-08-01","Morocco",14,0,8,0,7,0,0,12,15,10,1,10,11,4,13,0,0,4,2,8,0,0,0,0,0,0,0,0,0,0,2,0.00857317819963258,0,0.00489895897121862,0,0.00428658909981629,0,0,0.00734843845682792,0.00918554807103491,0.00612369871402327,0.000612369871402327,0.00612369871402327,0.0067360685854256,0.00244947948560931,0.00796080832823025,0,0,0.00244947948560931,0.00122473974280465,0.00489895897121862,0,0,0,0,0,0,0,0,0,0,0.00122473974280465,60,9,15,0,44,19,1,1,3,21,17,0.0367421922841396,0.00551132884262094,0.00918554807103491,0,0.0269442743417024,0.0116350275566442,0.000612369871402327,0.000612369871402327,0.00183710961420698,0.0128597672994489,0.0104102878138396,1633,1348,1631,5.84256418898814,0.00122473974280465,0.000612369871402327,1633
"2014-09-01","Morocco",10,2,21,5,16,1,0,11,15,19,2,7,14,3,23,3,1,5,6,8,0,0,0,1,1,0,0,0,0,1,0,0.00585823081429408,0.00117164616285882,0.0123022847100176,0.00292911540714704,0.00937316930287053,0.000585823081429408,0,0.00644405389572349,0.00878734622144113,0.0111306385471588,0.00117164616285882,0.00410076157000586,0.00820152314001172,0.00175746924428822,0.0134739308728764,0.00175746924428822,0.000585823081429408,0.00292911540714704,0.00351493848857645,0.00468658465143527,0,0,0,0.000585823081429408,0.000585823081429408,0,0,0,0,0.000585823081429408,0,64,14,13,1,27,20,1,2,3,15,15,0.0374926772114821,0.00820152314001172,0.00761570005858231,0.000585823081429408,0.015817223198594,0.0117164616285882,0.000585823081429408,0.00117164616285882,0.00175746924428822,0.00878734622144113,0.00878734622144113,1707,1382,1704,7.39599297504498,0.00234329232571763,0.000585823081429408,1707
"2014-10-01","Morocco",11,1,21,5,6,0,0,17,20,26,1,5,21,3,25,0,0,1,2,9,0,0,0,0,0,1,0,0,0,0,0,0.00587293112653497,0.000533902829684997,0.0112119594233849,0.00266951414842499,0.00320341697810998,0,0,0.00907634810464495,0.0106780565936999,0.0138814735718099,0.000533902829684997,0.00266951414842499,0.0112119594233849,0.00160170848905499,0.0133475707421249,0,0,0.000533902829684997,0.00106780565936999,0.00480512546716498,0,0,0,0,0,0.000533902829684997,0,0,0,0,0,46,16,7,0,31,34,1,1,5,17,23,0.0245595301655099,0.00854244527495996,0.00373731980779498,0,0.0165509877202349,0.0181526962092899,0.000533902829684997,0.000533902829684997,0.00266951414842499,0.00907634810464495,0.0122797650827549,1873,1539,1872,5.93113391702428,0,0.00160170848905499,1873
"2014-11-01","Morocco",9,0,8,1,16,4,0,35,21,17,0,4,8,2,14,6,0,1,10,6,0,0,0,1,1,0,0,0,0,0,0,0.00527859237536657,0,0.00469208211143695,0.000586510263929619,0.0093841642228739,0.00234604105571848,0,0.0205278592375367,0.012316715542522,0.00997067448680352,0,0.00234604105571848,0.00469208211143695,0.00117302052785924,0.00821114369501466,0.00351906158357771,0,0.000586510263929619,0.00586510263929619,0.00351906158357771,0,0,0,0.000586510263929619,0.000586510263929619,0,0,0,0,0,0,58,17,21,1,34,31,2,1,6,8,11,0.0340175953079179,0.00997067448680352,0.012316715542522,0.000586510263929619,0.019941348973607,0.0181818181818182,0.00117302052785924,0.000586510263929619,0.00351906158357771,0.00469208211143695,0.00645161290322581,1705,1380,1703,6.16481293622469,0,0.00117302052785924,1705
"2014-12-01","Morocco",12,4,14,0,24,0,0,32,10,11,0,7,17,2,23,8,0,1,7,7,0,0,1,1,1,1,0,0,0,0,1,0.0068886337543054,0.00229621125143513,0.00803673938002296,0,0.0137772675086108,0,0,0.0183696900114811,0.00574052812858783,0.00631458094144661,0,0.00401836969001148,0.00975889781859931,0.00114810562571757,0.013203214695752,0.00459242250287026,0,0.000574052812858783,0.00401836969001148,0.00401836969001148,0,0,0.000574052812858783,0.000574052812858783,0.000574052812858783,0.000574052812858783,0,0,0,0,0.000574052812858783,24,13,8,1,19,23,1,0,1,3,12,0.0137772675086108,0.00746268656716418,0.00459242250287026,0.000574052812858783,0.0109070034443169,0.013203214695752,0.000574052812858783,0,0.000574052812858783,0.00172215843857635,0.0068886337543054,1742,1470,1737,6.95147540179074,0.00114810562571757,0.00172215843857635,1742
"2015-01-01","Morocco",15,0,19,4,12,1,0,10,19,16,0,4,24,0,23,10,1,4,3,8,0,0,0,0,0,0,0,0,0,0,0,0.00753768844221105,0,0.00954773869346734,0.00201005025125628,0.00603015075376884,0.00050251256281407,0,0.0050251256281407,0.00954773869346734,0.00804020100502513,0,0.00201005025125628,0.0120603015075377,0,0.0115577889447236,0.0050251256281407,0.00050251256281407,0.00201005025125628,0.00150753768844221,0.00402010050251256,0,0,0,0,0,0,0,0,0,0,0,49,11,15,0,41,17,2,1,4,10,16,0.0246231155778894,0.00552763819095477,0.00753768844221105,0,0.0206030150753769,0.0085427135678392,0.00100502512562814,0.00050251256281407,0.00201005025125628,0.0050251256281407,0.00804020100502513,1990,1673,1990,6.50008699086055,0,0,1990
"2015-02-01","Morocco",7,3,16,7,14,2,0,4,20,10,0,4,14,4,15,4,1,0,5,4,0,0,0,0,0,1,0,0,0,0,0,0.00439422473320778,0.00188323917137476,0.0100439422473321,0.00439422473320778,0.00878844946641557,0.00125549278091651,0,0.00251098556183302,0.0125549278091651,0.00627746390458255,0,0.00251098556183302,0.00878844946641557,0.00251098556183302,0.00941619585687382,0.00251098556183302,0.000627746390458255,0,0.00313873195229127,0.00251098556183302,0,0,0,0,0,0.000627746390458255,0,0,0,0,0,20,9,12,0,24,11,3,1,2,7,8,0.0125549278091651,0.00564971751412429,0.00753295668549906,0,0.0150659133709981,0.0069052102950408,0.00188323917137476,0.000627746390458255,0.00125549278091651,0.00439422473320778,0.00502197112366604,1593,1379,1592,5.7823999361844,0,0.000627746390458255,1593
"2015-03-01","Morocco",22,3,23,6,68,0,0,16,7,9,0,4,8,4,30,7,0,2,4,25,0,0,1,0,0,1,0,0,0,0,0,0.00875447672105054,0.00119379228014326,0.00915240748109829,0.00238758456028651,0.0270592916832471,0,0,0.00636689216076403,0.00278551532033426,0.00358137684042977,0,0.00159172304019101,0.00318344608038201,0.00159172304019101,0.0119379228014326,0.00278551532033426,0,0.000795861520095503,0.00159172304019101,0.00994826900119379,0,0,0.000397930760047752,0,0,0.000397930760047752,0,0,0,0,0,34,34,7,0,33,12,6,1,5,10,17,0.0135296458416236,0.0135296458416236,0.00278551532033426,0,0.0131317150815758,0.00477516912057302,0.00238758456028651,0.000397930760047752,0.00198965380023876,0.00397930760047752,0.00676482292081178,2513,2125,2511,6.03472897750009,0.00119379228014326,0.000397930760047752,2513
"2015-04-01","Morocco",22,0,32,0,34,4,1,21,22,19,0,3,13,8,22,7,0,3,11,19,0,0,0,0,2,0,0,0,0,1,1,0.00900163666121113,0,0.0130932896890344,0,0.013911620294599,0.0016366612111293,0.000409165302782324,0.0085924713584288,0.00900163666121113,0.00777414075286416,0,0.00122749590834697,0.00531914893617021,0.00327332242225859,0.00900163666121113,0.00286415711947627,0,0.00122749590834697,0.00450081833060556,0.00777414075286416,0,0,0,0,0.000818330605564648,0,0,0,0,0.000409165302782324,0.000409165302782324,38,31,8,0,26,28,4,2,5,7,15,0.0155482815057283,0.012684124386252,0.00327332242225859,0,0.0106382978723404,0.0114566284779051,0.0016366612111293,0.000818330605564648,0.00204582651391162,0.00286415711947627,0.00613747954173486,2444,2054,2440,6.81456134658917,0.000818330605564648,0.00122749590834697,2444
"2015-05-01","Morocco",6,1,29,3,20,0,1,14,19,16,1,1,13,6,23,5,1,0,2,11,0,0,0,0,0,0,0,0,0,1,0,0.00261437908496732,0.000435729847494553,0.012636165577342,0.00130718954248366,0.00871459694989107,0,0.000435729847494553,0.00610021786492375,0.00827886710239651,0.00697167755991285,0.000435729847494553,0.000435729847494553,0.00566448801742919,0.00261437908496732,0.0100217864923747,0.00217864923747277,0.000435729847494553,0,0.000871459694989107,0.00479302832244009,0,0,0,0,0,0,0,0,0,0.000435729847494553,0,31,28,11,0,39,42,3,1,4,9,17,0.0135076252723312,0.0122004357298475,0.00479302832244009,0,0.0169934640522876,0.0183006535947712,0.00130718954248366,0.000435729847494553,0.00174291938997821,0.00392156862745098,0.00740740740740741,2295,1952,2294,3.93851625792125,0.000435729847494553,0.000435729847494553,2295
"2015-06-01","Morocco",10,0,33,2,36,1,0,11,20,16,0,0,21,5,15,11,0,4,7,12,0,0,0,0,1,0,0,0,0,0,0,0.00404203718674212,0,0.013338722716249,0.000808407437348424,0.0145513338722716,0.000404203718674212,0,0.00444624090541633,0.00808407437348424,0.00646725949878739,0,0,0.00848827809215845,0.00202101859337106,0.00606305578011318,0.00444624090541633,0,0.00161681487469685,0.00282942603071948,0.00485044462409054,0,0,0,0,0.000404203718674212,0,0,0,0,0,0,64,37,20,0,50,24,2,1,4,10,12,0.0258690379951496,0.0149555375909458,0.00808407437348424,0,0.0202101859337106,0.00970088924818108,0.000808407437348424,0.000404203718674212,0.00161681487469685,0.00404203718674212,0.00485044462409054,2474,2076,2473,5.04468922911037,0,0.000404203718674212,2474
