"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","confidencial.com.ni","nuevaya.com.ni","articulo66.com","laverdadnica.com","ondalocalni.com","canal2tv.com","lajornadanet.com"
"2013-09-01","Nicaragua",5,0,16,2,15,0,0,29,17,24,1,3,8,2,11,3,0,3,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.00320924261874198,0,0.0102695763799743,0.00128369704749679,0.00962772785622593,0,0,0.0186136071887035,0.0109114249037227,0.0154043645699615,0.000641848523748395,0.00192554557124519,0.00513478818998716,0.00128369704749679,0.00706033376123235,0.00192554557124519,0,0.00192554557124519,0.00192554557124519,0.00320924261874198,0,0,0,0,0.000641848523748395,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000641848523748395,0,9,10,3,0,9,28,1,0,2,6,5,0.00577663671373556,0.00641848523748395,0.00192554557124519,0,0.00577663671373556,0.0179717586649551,0.000641848523748395,0,0.00128369704749679,0.00385109114249037,0.00320924261874198,1558,1348,12,4.72608686007615,0.000641848523748395,0.000641848523748395,1558,0,1,0,1,1,0,0
"2013-10-01","Nicaragua",5,1,15,1,16,0,0,48,26,20,0,6,9,2,16,3,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00284900284900285,0.00056980056980057,0.00854700854700855,0.00056980056980057,0.00911680911680912,0,0,0.0273504273504274,0.0148148148148148,0.0113960113960114,0,0.00341880341880342,0.00512820512820513,0.00113960113960114,0.00911680911680912,0.00170940170940171,0,0.00170940170940171,0.00170940170940171,0.00227920227920228,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00056980056980057,0,0,0,0,0,0,12,8,3,0,33,37,2,2,2,6,6,0.00683760683760684,0.00455840455840456,0.00170940170940171,0,0.0188034188034188,0.0210826210826211,0.00113960113960114,0.00113960113960114,0.00113960113960114,0.00341880341880342,0.00341880341880342,1755,1476,16,4.77522775871613,0.00056980056980057,0,1755,0,1,0,1,1,0,0
"2013-11-01","Nicaragua",10,1,33,4,12,1,0,63,26,70,0,7,14,2,39,7,1,3,7,15,0,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0.00521104742053153,0.000521104742053153,0.017196456487754,0.00208441896821261,0.00625325690463783,0.000521104742053153,0,0.0328295987493486,0.013548723293382,0.0364773319437207,0,0.00364773319437207,0.00729546638874414,0.00104220948410631,0.020323084940073,0.00364773319437207,0.000521104742053153,0.00156331422615946,0.00364773319437207,0.00781657113079729,0,0,0,0,0,0.00104220948410631,0,0,0.000521104742053153,0,0,0,0.00104220948410631,0,0,0,0,0,0,0.000521104742053153,8,8,5,0,18,16,1,0,0,6,7,0.00416883793642522,0.00416883793642522,0.00260552371026576,0,0.00937988535695675,0.00833767587285044,0.000521104742053153,0,0,0.00312662845231892,0.00364773319437207,1919,1547,18,5.85830565497282,0.00208441896821261,0.00104220948410631,1919,0,1,0,1,0,0,0
"2013-12-01","Nicaragua",3,0,10,4,15,0,0,29,9,25,0,5,11,1,14,5,1,1,10,8,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0.00197628458498024,0,0.00658761528326746,0.00263504611330698,0.00988142292490119,0,0,0.0191040843214756,0.00592885375494071,0.0164690382081686,0,0.00329380764163373,0.0072463768115942,0.000658761528326746,0.00922266139657444,0.00329380764163373,0.000658761528326746,0.000658761528326746,0.00658761528326746,0.00527009222661397,0,0,0,0,0,0,0,0,0.00131752305665349,0,0,0,0.000658761528326746,0,0,0,0,0,0,0.000658761528326746,5,8,2,0,31,21,1,1,0,9,7,0.00329380764163373,0.00527009222661397,0.00131752305665349,0,0.0204216073781291,0.0138339920948617,0.000658761528326746,0.000658761528326746,0,0.00592885375494071,0.00461133069828722,1518,1290,8,4.85636984043958,0.000658761528326746,0.00197628458498024,1518,0,0,0,1,0,0,0
"2014-01-01","Nicaragua",4,0,7,0,5,0,0,10,4,21,0,0,1,0,12,4,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0048780487804878,0,0.00853658536585366,0,0.00609756097560976,0,0,0.0121951219512195,0.0048780487804878,0.025609756097561,0,0,0.00121951219512195,0,0.0146341463414634,0.0048780487804878,0.00121951219512195,0,0.00121951219512195,0.0024390243902439,0,0,0,0,0,0,0,0,0.00121951219512195,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0,9,6,2,1,0,3,2,0.00365853658536585,0.00609756097560976,0.00121951219512195,0,0.0109756097560976,0.00731707317073171,0.0024390243902439,0.00121951219512195,0,0.00365853658536585,0.0024390243902439,820,718,17,4.48053053913051,0,0.00121951219512195,820,0,1,0,1,1,0,0
"2014-02-01","Nicaragua",6,0,23,3,11,1,0,19,15,10,0,4,5,3,8,2,0,1,1,7,0,0,0,1,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0.00750938673341677,0,0.0287859824780976,0.00375469336670839,0.0137672090112641,0.00125156445556946,0,0.0237797246558198,0.0187734668335419,0.0125156445556946,0,0.00500625782227785,0.00625782227784731,0.00375469336670839,0.0100125156445557,0.00250312891113892,0,0.00125156445556946,0.00125156445556946,0.00876095118898623,0,0,0,0.00125156445556946,0,0,0,0,0.00125156445556946,0,0,0,0.00125156445556946,0,0.00375469336670839,0,0,0,0,0,3,6,2,0,9,8,0,0,0,0,1,0.00375469336670839,0.00750938673341677,0.00250312891113892,0,0.0112640801001252,0.0100125156445557,0,0,0,0,0.00125156445556946,799,656,7,5.88868920671967,0.00625782227784731,0.00125156445556946,799,0,1,0,1,1,0,0
"2014-03-01","Nicaragua",7,0,40,10,26,0,0,44,22,16,0,12,7,6,21,5,1,2,8,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00353535353535354,0,0.0202020202020202,0.00505050505050505,0.0131313131313131,0,0,0.0222222222222222,0.0111111111111111,0.00808080808080808,0,0.00606060606060606,0.00353535353535354,0.00303030303030303,0.0106060606060606,0.00252525252525253,0.000505050505050505,0.00101010101010101,0.00404040404040404,0.00101010101010101,0,0.000505050505050505,0.000505050505050505,0,0,0,0,0,0,0,0,0,0,0,0.000505050505050505,0,0,0,0,0,21,11,6,1,33,18,1,2,1,8,9,0.0106060606060606,0.00555555555555556,0.00303030303030303,0.000505050505050505,0.0166666666666667,0.00909090909090909,0.000505050505050505,0.00101010101010101,0.000505050505050505,0.00404040404040404,0.00454545454545455,1980,1651,32,5.16078943650145,0.00101010101010101,0.000505050505050505,1980,0,1,0,1,1,0,0
"2014-04-01","Nicaragua",4,1,27,1,23,0,0,122,11,12,1,10,3,2,9,6,2,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00230680507497117,0.000576701268742791,0.0155709342560554,0.000576701268742791,0.0132641291810842,0,0,0.0703575547866205,0.0063437139561707,0.0069204152249135,0.000576701268742791,0.00576701268742791,0.00173010380622837,0.00115340253748558,0.00519031141868512,0.00346020761245675,0.00115340253748558,0.000576701268742791,0.00346020761245675,0.00230680507497117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,2,0,24,15,2,1,0,12,12,0.00749711649365629,0.00576701268742791,0.00115340253748558,0,0.013840830449827,0.00865051903114187,0.00115340253748558,0.000576701268742791,0,0.0069204152249135,0.0069204152249135,1734,1401,20,4.82333042903786,0.000576701268742791,0,1734,0,1,0,0,1,0,0
"2014-05-01","Nicaragua",5,2,28,3,24,1,0,48,24,4,1,3,10,3,21,7,3,1,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0.00276548672566372,0.00110619469026549,0.0154867256637168,0.00165929203539823,0.0132743362831858,0.000553097345132743,0,0.0265486725663717,0.0132743362831858,0.00221238938053097,0.000553097345132743,0.00165929203539823,0.00553097345132743,0.00165929203539823,0.0116150442477876,0.0038716814159292,0.00165929203539823,0.000553097345132743,0.00221238938053097,0.00221238938053097,0,0,0,0,0,0,0,0,0.00110619469026549,0,0,0,0,0,0.000553097345132743,0,0,0,0,0,10,9,7,0,32,27,1,2,2,8,10,0.00553097345132743,0.00497787610619469,0.0038716814159292,0,0.0176991150442478,0.0149336283185841,0.000553097345132743,0.00110619469026549,0.00110619469026549,0.00442477876106195,0.00553097345132743,1808,1516,17,4.86295703393522,0.00110619469026549,0.000553097345132743,1808,0,1,0,0,1,0,0
"2014-06-01","Nicaragua",3,0,20,1,16,3,0,38,19,16,0,2,13,4,25,5,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00190597204574333,0,0.0127064803049555,0.000635324015247776,0.0101651842439644,0.00190597204574333,0,0.0241423125794155,0.0120711562897078,0.0101651842439644,0,0.00127064803049555,0.00825921219822109,0.00254129606099111,0.0158831003811944,0.00317662007623888,0,0,0.00317662007623888,0.00190597204574333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,1,0,25,23,0,2,0,7,3,0.0108005082592122,0.00508259212198221,0.000635324015247776,0,0.0158831003811944,0.0146124523506989,0,0.00127064803049555,0,0.00444726810673443,0.00190597204574333,1574,1323,15,4.96367183450135,0,0,1574,0,1,0,1,0,0,0
"2014-07-01","Nicaragua",12,0,12,1,10,0,0,39,21,9,0,4,10,3,19,11,0,5,10,16,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0.0069364161849711,0,0.0069364161849711,0.000578034682080925,0.00578034682080925,0,0,0.0225433526011561,0.0121387283236994,0.00520231213872832,0,0.0023121387283237,0.00578034682080925,0.00173410404624277,0.0109826589595376,0.00635838150289017,0,0.00289017341040462,0.00578034682080925,0.0092485549132948,0,0,0,0,0,0.00115606936416185,0,0,0.00115606936416185,0,0,0,0,0.000578034682080925,0,0,0,0,0,0,14,6,3,0,28,13,3,3,1,11,9,0.00809248554913295,0.00346820809248555,0.00173410404624277,0,0.0161849710982659,0.00751445086705202,0.00173410404624277,0.00173410404624277,0.000578034682080925,0.00635838150289017,0.00520231213872832,1730,1467,15,5.38380470369612,0.00173410404624277,0.00115606936416185,1730,0,1,0,1,1,0,0
"2014-08-01","Nicaragua",6,0,12,1,14,1,0,76,23,10,0,9,5,5,14,5,3,2,10,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00337647720877884,0,0.00675295441755768,0.00056274620146314,0.00787844682048396,0.00056274620146314,0,0.0427687113111987,0.0129431626336522,0.0056274620146314,0,0.00506471581316826,0.0028137310073157,0.0028137310073157,0.00787844682048396,0.0028137310073157,0.00168823860438942,0.00112549240292628,0.0056274620146314,0.00675295441755768,0.00056274620146314,0,0,0,0,0,0,0,0.00056274620146314,0,0,0,0,0,0,0,0,0,0,0,18,17,2,0,20,23,1,0,1,5,8,0.0101294316263365,0.00956668542487338,0.00112549240292628,0,0.0112549240292628,0.0129431626336522,0.00056274620146314,0,0.00056274620146314,0.0028137310073157,0.00450196961170512,1777,1478,15,5.44247276443348,0.00056274620146314,0.00056274620146314,1777,0,1,0,1,1,0,0
"2014-09-01","Nicaragua",6,1,13,2,12,0,0,46,12,14,2,9,10,5,13,4,1,0,12,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00383877159309021,0.000639795265515035,0.00831733845169546,0.00127959053103007,0.00767754318618042,0,0,0.0294305822136916,0.00767754318618042,0.00895713371721049,0.00127959053103007,0.00575815738963532,0.00639795265515035,0.00319897632757518,0.00831733845169546,0.00255918106206014,0.000639795265515035,0,0.00767754318618042,0.00383877159309021,0.000639795265515035,0,0,0,0,0,0,0,0,0,0,0,0.000639795265515035,0,0,0,0,0,0,0,16,11,2,0,20,19,1,3,0,8,11,0.0102367242482406,0.00703774792066539,0.00127959053103007,0,0.0127959053103007,0.0121561100447857,0.000639795265515035,0.00191938579654511,0,0.00511836212412028,0.00703774792066539,1563,1313,22,5.40303438499398,0.00127959053103007,0,1563,0,1,0,1,1,0,0
"2014-10-01","Nicaragua",3,0,10,0,18,1,0,73,14,6,0,6,5,1,18,3,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0.00265017667844523,0,0.0088339222614841,0,0.0159010600706714,0.00088339222614841,0,0.0644876325088339,0.0123674911660777,0.00530035335689046,0,0.00530035335689046,0.00441696113074205,0.00088339222614841,0.0159010600706714,0.00265017667844523,0,0,0.00353356890459364,0.00441696113074205,0,0,0,0,0,0,0,0,0,0,0,0,0.00176678445229682,0,0,0.00088339222614841,0,0,0,0,7,3,1,0,16,9,1,3,1,2,4,0.00618374558303887,0.00265017667844523,0.00088339222614841,0,0.0141342756183746,0.00795053003533569,0.00088339222614841,0.00265017667844523,0.00088339222614841,0.00176678445229682,0.00353356890459364,1132,922,18,4.91735022054174,0.00176678445229682,0.00088339222614841,1132,0,1,0,1,1,0,0
"2014-11-01","Nicaragua",4,2,10,1,12,1,0,50,17,7,0,1,6,0,11,3,0,1,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003613369467028,0.001806684733514,0.00903342366757001,0.000903342366757001,0.010840108401084,0.000903342366757001,0,0.04516711833785,0.015356820234869,0.00632339656729901,0,0.000903342366757001,0.00542005420054201,0,0.00993676603432701,0.002710027100271,0,0.000903342366757001,0.003613369467028,0.004516711833785,0,0,0.000903342366757001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,3,0,11,16,0,0,0,7,7,0.010840108401084,0.00542005420054201,0.002710027100271,0,0.00993676603432701,0.014453477868112,0,0,0,0.00632339656729901,0.00632339656729901,1107,919,15,4.65272591081203,0.000903342366757001,0,1107,1,1,0,1,1,0,0
"2014-12-01","Nicaragua",5,0,10,0,9,0,0,30,9,7,3,4,5,0,22,3,0,1,1,4,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0.00478927203065134,0,0.00957854406130268,0,0.00862068965517241,0,0,0.028735632183908,0.00862068965517241,0.00670498084291188,0.0028735632183908,0.00383141762452107,0.00478927203065134,0,0.0210727969348659,0.0028735632183908,0,0.000957854406130268,0.000957854406130268,0.00383141762452107,0,0,0,0,0.000957854406130268,0,0,0,0.00383141762452107,0,0,0,0,0.000957854406130268,0,0,0,0,0,0,8,4,1,0,7,5,0,1,2,8,8,0.00766283524904215,0.00383141762452107,0.000957854406130268,0,0.00670498084291188,0.00478927203065134,0,0.000957854406130268,0.00191570881226054,0.00766283524904215,0.00766283524904215,1044,889,25,4.89237935179151,0.00191570881226054,0.00383141762452107,1044,0,1,0,1,1,0,0
"2015-01-01","Nicaragua",4,2,14,2,9,0,0,23,10,8,1,6,5,3,12,3,0,4,9,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00368324125230203,0.00184162062615101,0.0128913443830571,0.00184162062615101,0.00828729281767956,0,0,0.0211786372007366,0.00920810313075507,0.00736648250460405,0.000920810313075506,0.00552486187845304,0.00460405156537753,0.00276243093922652,0.0110497237569061,0.00276243093922652,0,0.00368324125230203,0.00828729281767956,0.00920810313075507,0,0,0,0,0,0.00184162062615101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,20,9,2,0,2,7,7,0.00460405156537753,0.00460405156537753,0,0,0.0184162062615101,0.00828729281767956,0.00184162062615101,0,0.00184162062615101,0.00644567219152855,0.00644567219152855,1086,908,16,5.87958303762012,0.00184162062615101,0,1086,0,1,0,1,1,0,0
"2015-02-01","Nicaragua",6,0,5,1,13,2,0,24,10,11,0,1,4,4,9,4,0,0,6,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.00610376398779247,0,0.00508646998982706,0.00101729399796541,0.0132248219735504,0.00203458799593082,0,0.0244150559511699,0.0101729399796541,0.0111902339776195,0,0.00101729399796541,0.00406917599186165,0.00406917599186165,0.00915564598168871,0.00406917599186165,0,0,0.00610376398779247,0.00305188199389624,0,0,0,0,0,0,0,0,0.00101729399796541,0,0,0,0.00101729399796541,0,0,0,0,0,0,0,17,3,2,0,15,10,3,0,0,10,1,0.017293997965412,0.00305188199389624,0.00203458799593082,0,0.0152594099694812,0.0101729399796541,0.00305188199389624,0,0,0.0101729399796541,0.00101729399796541,983,825,14,5.26878701324256,0.00101729399796541,0.00101729399796541,983,0,1,0,1,1,0,0
"2015-03-01","Nicaragua",2,2,10,0,20,0,0,45,18,4,0,7,8,2,15,6,0,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00154440154440154,0.00154440154440154,0.00772200772200772,0,0.0154440154440154,0,0,0.0347490347490347,0.0138996138996139,0.00308880308880309,0,0.00540540540540541,0.00617760617760618,0.00154440154440154,0.0115830115830116,0.00463320463320463,0,0.00154440154440154,0.00154440154440154,0.00154440154440154,0,0,0,0,0,0.000772200772200772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,4,0,25,15,1,1,0,13,13,0.00926640926640927,0.00772200772200772,0.00308880308880309,0,0.0193050193050193,0.0115830115830116,0.000772200772200772,0.000772200772200772,0,0.01003861003861,0.01003861003861,1295,1061,17,5.02479070668833,0.000772200772200772,0,1295,0,1,0,1,1,0,0
"2015-04-01","Nicaragua",5,0,10,0,8,0,0,62,14,3,3,3,5,0,13,2,1,0,2,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00433275563258232,0,0.00866551126516464,0,0.00693240901213172,0,0,0.0537261698440208,0.0121317157712305,0.00259965337954939,0.00259965337954939,0.00259965337954939,0.00433275563258232,0,0.011265164644714,0.00173310225303293,0.000866551126516464,0,0.00173310225303293,0.00519930675909879,0,0,0,0,0,0,0,0.000866551126516464,0,0,0,0,0,0,0,0,0,0,0,0,19,6,1,0,11,8,2,1,0,18,7,0.0164644714038128,0.00519930675909879,0.000866551126516464,0,0.00953206239168111,0.00693240901213172,0.00173310225303293,0.000866551126516464,0,0.0155979202772964,0.00606585788561525,1154,949,25,4.61749830282398,0,0.000866551126516464,1154,0,1,0,1,1,0,0
"2015-05-01","Nicaragua",3,1,12,0,13,1,1,69,15,6,0,5,7,1,19,5,1,3,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00254452926208651,0.000848176420695505,0.0101781170483461,0,0.0110262934690416,0.000848176420695505,0.000848176420695505,0.0585241730279898,0.0127226463104326,0.00508905852417303,0,0.00424088210347752,0.00593723494486853,0.000848176420695505,0.0161153519932146,0.00424088210347752,0.000848176420695505,0.00254452926208651,0.00169635284139101,0.00254452926208651,0,0,0,0,0.000848176420695505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,0,1,19,9,0,2,0,16,8,0.0135708227311281,0.0101781170483461,0,0.000848176420695505,0.0161153519932146,0.00763358778625954,0,0.00169635284139101,0,0.0135708227311281,0.00678541136556404,1179,936,12,5.16307509338178,0,0.000848176420695505,1179,1,1,0,1,1,0,0
"2015-06-01","Nicaragua",8,0,16,1,11,1,2,75,20,7,0,3,9,4,30,3,2,2,5,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00700525394045534,0,0.0140105078809107,0.000875656742556918,0.00963222416812609,0.000875656742556918,0.00175131348511384,0.0656742556917688,0.0175131348511384,0.00612959719789842,0,0.00262697022767075,0.00788091068301226,0.00350262697022767,0.0262697022767075,0.00262697022767075,0.00175131348511384,0.00175131348511384,0.00437828371278459,0.00350262697022767,0,0,0,0,0,0,0.000875656742556918,0,0.000875656742556918,0,0,0,0,0,0,0,0,0,0,0,21,9,0,1,24,4,1,0,0,15,5,0.0183887915936953,0.00788091068301226,0,0.000875656742556918,0.021015761821366,0.00350262697022767,0.000875656742556918,0,0,0.0131348511383538,0.00437828371278459,1142,870,14,5.74342994718569,0.00175131348511384,0,1142,1,1,0,1,1,0,0
"2015-07-01","Nicaragua",9,0,17,0,5,1,0,45,11,6,0,8,6,4,29,2,2,0,9,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00757575757575758,0,0.0143097643097643,0,0.00420875420875421,0.000841750841750842,0,0.0378787878787879,0.00925925925925926,0.00505050505050505,0,0.00673400673400673,0.00505050505050505,0.00336700336700337,0.0244107744107744,0.00168350168350168,0.00168350168350168,0,0.00757575757575758,0.00673400673400673,0,0,0,0.000841750841750842,0,0.000841750841750842,0,0,0,0,0,0,0,0,0,0,0.000841750841750842,0,0,0,11,5,1,0,14,4,1,0,0,29,10,0.00925925925925926,0.00420875420875421,0.000841750841750842,0,0.0117845117845118,0.00336700336700337,0.000841750841750842,0,0,0.0244107744107744,0.00841750841750842,1188,955,14,5.89080142810429,0,0.00252525252525253,1188,1,1,0,1,1,0,0
"2015-08-01","Nicaragua",4,0,6,1,7,2,0,57,16,3,1,4,10,2,19,8,0,2,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00353356890459364,0,0.00530035335689046,0.00088339222614841,0.00618374558303887,0.00176678445229682,0,0.0503533568904594,0.0141342756183746,0.00265017667844523,0.00088339222614841,0.00353356890459364,0.0088339222614841,0.00176678445229682,0.0167844522968198,0.00706713780918728,0,0.00176678445229682,0.0106007067137809,0.00176678445229682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,5,0,30,6,1,2,2,14,13,0.00795053003533569,0.00530035335689046,0.00441696113074205,0,0.0265017667844523,0.00530035335689046,0.00088339222614841,0.00176678445229682,0.00176678445229682,0.0123674911660777,0.0114840989399293,1132,898,19,5.59023628562874,0,0,1132,1,1,0,1,1,0,0
"2015-09-01","Nicaragua",8,3,15,0,12,0,0,62,19,5,1,4,2,1,21,2,0,1,6,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00557880055788006,0.00209205020920502,0.0104602510460251,0,0.00836820083682008,0,0,0.0432357043235704,0.0132496513249651,0.00348675034867503,0.000697350069735007,0.00278940027894003,0.00139470013947001,0.000697350069735007,0.0146443514644351,0.00139470013947001,0,0.000697350069735007,0.00418410041841004,0.00767085076708508,0,0,0,0,0,0,0,0,0,0,0,0,0.000697350069735007,0,0,0,0,0,0,0,16,8,4,1,27,18,0,0,0,17,7,0.0111576011157601,0.00557880055788006,0.00278940027894003,0.000697350069735007,0.0188284518828452,0.0125523012552301,0,0,0,0.0118549511854951,0.00488145048814505,1434,1169,20,4.89871701256969,0.000697350069735007,0,1434,1,1,0,1,1,0,0
"2015-10-01","Nicaragua",4,2,16,0,16,0,0,40,17,12,1,2,3,2,36,3,1,1,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00289645184648805,0.00144822592324403,0.0115858073859522,0,0.0115858073859522,0,0,0.0289645184648805,0.0123099203475742,0.00868935553946416,0.000724112961622013,0.00144822592324403,0.00217233888486604,0.00144822592324403,0.0260680666183925,0.00217233888486604,0.000724112961622013,0.000724112961622013,0.00506879073135409,0.0101375814627082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,1,0,19,13,4,0,0,17,12,0.0123099203475742,0.00506879073135409,0.000724112961622013,0,0.0137581462708182,0.00941346850108617,0.00289645184648805,0,0,0.0123099203475742,0.00868935553946416,1381,1117,21,5.20992140979265,0,0,1381,1,1,0,1,1,0,0
"2015-11-01","Nicaragua",8,1,9,0,16,1,0,41,15,5,0,6,5,3,17,3,0,5,7,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0.00705467372134039,0.000881834215167548,0.00793650793650794,0,0.0141093474426808,0.000881834215167548,0,0.0361552028218695,0.0132275132275132,0.00440917107583774,0,0.00529100529100529,0.00440917107583774,0.00264550264550265,0.0149911816578483,0.00264550264550265,0,0.00440917107583774,0.00617283950617284,0.00881834215167548,0,0,0,0,0,0,0,0,0.0017636684303351,0,0,0,0,0,0,0,0,0.0017636684303351,0,0,16,8,1,0,12,4,0,0,0,18,7,0.0141093474426808,0.00705467372134039,0.000881834215167548,0,0.0105820105820106,0.00352733686067019,0,0,0,0.0158730158730159,0.00617283950617284,1134,922,13,5.97443140318547,0.0017636684303351,0.0017636684303351,1134,1,1,0,1,1,0,0
"2015-12-01","Nicaragua",6,3,21,6,10,2,0,64,23,15,1,7,6,5,14,4,0,1,5,1,0,0,1,0,3,0,1,1,0,0,0,0,0,1,1,0,2,0,2,1,0.004062288422478,0.002031144211239,0.014218009478673,0.004062288422478,0.00677048070412999,0.001354096140826,0,0.043331076506432,0.015572105619499,0.010155721056195,0.000677048070412999,0.004739336492891,0.004062288422478,0.003385240352065,0.00947867298578199,0.002708192281652,0,0.000677048070412999,0.003385240352065,0.000677048070412999,0,0,0.000677048070412999,0,0.002031144211239,0,0.000677048070412999,0.000677048070412999,0,0,0,0,0,0.000677048070412999,0.000677048070412999,0,0.001354096140826,0,0.001354096140826,0.000677048070412999,17,8,3,0,21,14,2,0,0,18,16,0.011509817197021,0.00541638456330399,0.002031144211239,0,0.014218009478673,0.00947867298578199,0.001354096140826,0,0,0.012186865267434,0.010832769126608,1477,1191,11,5.49775078029746,0.000677048070412999,0.00812457684495599,1477,1,1,0,1,0,0,0
