"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diaspora_activation","diplomatic_mediation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diaspora_activationNorm","diplomatic_mediationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","nv.online.info","belgazeta.by","zviazda.by"
"2014-10-01","Belarus",27.2031523642732,2.70052539404553,30.6549912434326,2.35026269702277,52.6549912434326,1.35026269702277,0,72.7565674255692,27.3047285464098,11.7513134851138,2.35026269702277,10.0507880910683,23.9036777583187,1.35026269702277,10.1015761821366,5.40105078809107,3.70052539404553,5.40105078809107,7.40105078809107,5.70052539404553,8.0507880910683,0,0,0,0,2.70052539404553,0,1,2.35026269702277,0,7.75131348511384,0,2.35026269702277,1,23.1523642732049,2,2.35026269702277,0,1,2,17.8021015761821,0,0.00434416358420205,0.000431256051428543,0.0048953994320397,0.000375321414407979,0.00840865398330127,0.000215628025714271,0,0.0116187428019114,0.00436038462893801,0.0018766070720399,0.000375321414407979,0.00160504440930506,0.00381725930346834,0.000215628025714271,0.00161315493167304,0.000862512102857085,0.000590949440122251,0.000862512102857085,0.0011818988802445,0.000910336217509667,0.00128565763191765,0,0,0,0,0.000431256051428543,0,0.000159693388693708,0.000375321414407979,0,0.00123783351726506,0,0.000375321414407979,0.000159693388693708,0.00369727950705923,0.000319386777387416,0.000375321414407979,0,0.000159693388693708,0.000319386777387416,0.00284287792657013,0,49.6549912434326,50.9036777583187,12.4518388791594,0,43.3047285464098,39.6549912434326,3.35026269702277,4.35026269702277,7.75131348511384,27.2031523642732,52.7565674255692,0.00792957381722015,0.00812898079819846,0.00198847634608102,0,0.00691547884803734,0.00633263993028307,0.000535014803101688,0.000694708191795396,0.00123783351726506,0.00434416358420205,0.00842487502803724,6262,5688.03327495622,6188.49211908932,5.13810913433008,0.016010730500766,0.00107002960620338,6262,1,1,1
"2014-11-01","Belarus",10.2571574642127,0,44.4800613496933,6.80572597137014,48.2229038854806,2.45143149284254,0,57.4800613496933,29.2229038854806,21.5143149284254,1,7.45143149284254,20.0628834355828,2.45143149284254,6.80572597137014,5.35429447852761,2.90286298568507,6.35429447852761,8.80572597137014,15.2571574642127,3.90286298568507,0,0,0,0,1.45143149284254,0,1,0,0,11.7085889570552,0,0,1,21.8057259713701,3.45143149284254,0,1.45143149284254,1.45143149284254,0,22.4171779141104,1,0.00178199400003695,0,0.00772759926158674,0.00118237073859801,0.00837784987586528,0.000425891503273547,0,0.00998611211773684,0.00507694647072282,0.00373771975823929,0.000173731758165393,0.00129455029410051,0.00348556001313114,0.000425891503273547,0.00118237073859801,0.000930210993489855,0.000504319490216308,0.00110394275165525,0.00152983425492879,0.00265065279086391,0.000678051248381701,0,0,0,0,0.000252159745108154,0,0.000173731758165393,0,0,0.0020341537451451,0,0,0.000173731758165393,0.0037883471110789,0.00059962326143894,0,0.000252159745108154,0.000252159745108154,0,0.00389457573212481,0.000173731758165393,33.0628834355828,22.1600204498978,6.90286298568507,0,43.771472392638,51.2857873210634,2.45143149284254,3,1.45143149284254,30.3200408997955,52.1257668711656,0.00574407286928124,0.00384989931374179,0.00119924652287788,0,0.00760449485626095,0.00890997000018475,0.000425891503273547,0.000521195274496178,0.000252159745108154,0.00526755401316809,0.00905590112424698,5756,5226.84509202454,5685.35991820041,5.37919603136347,0.0152089897125219,0.00100863898043262,5756,1,1,1
"2014-12-01","Belarus",15.8392627518217,11.484354907844,24.6785255036434,1.35490784397771,98.5177882554651,0,0,74.6472353193313,43.1628804114874,26.9039862837548,2.35490784397771,4.70981568795542,22.6138019717102,2.70981568795542,3.35490784397771,17.1294470638663,0,3.35490784397771,4.70981568795542,6.06472353193313,1.35490784397771,1.35490784397771,0,0,0,1.35490784397771,1,0,0,0,5.70981568795542,0,2.70981568795542,1.35490784397771,15.3549078439777,6.35490784397771,1.35490784397771,0,0,1,39.7432490355765,0,0.00243606009717344,0.00176628036109566,0.00379552837644469,0.000208383242691128,0.0151519206790934,0,0,0.0114806575391159,0.00663840055544253,0.004137801643149,0.000362182073820011,0.000724364147640022,0.00347797631062907,0.000416766485382255,0.000515980904948894,0.00263448893630672,0,0.000515980904948894,0.000724364147640022,0.000932747390331149,0.000208383242691128,0.000208383242691128,0,0,0,0.000208383242691128,0.000153798831128883,0,0,0,0.000878162978768905,0,0.000416766485382255,0.000208383242691128,0.0023615668784955,0.000977377398335545,0.000208383242691128,0,0,0.000153798831128883,0.00611246524693579,0,48.0334333476211,18.4196313759108,8.35490784397771,0,55.0981568795542,71.486498071153,1.35490784397771,5.70981568795542,0,38.0334333476211,55.3883411915988,0.00738748590397125,0.00283291777543999,0.00128497506059331,0,0.00847403212543129,0.0109945398448405,0.000208383242691128,0.000878162978768905,0,0.00584949759268242,0.00851866213343568,6502,5855.07886840977,6423.35276468067,5.38166741007938,0.0138621332247271,0.00180095596554221,6502,1,1,1
"2015-01-01","Belarus",4.62410071942446,7.56025179856115,35.6169064748201,0,75.8012589928058,2.31205035971223,0,65.4892086330935,31.9289568345324,28.056654676259,0,7,15.8723021582734,1.31205035971223,13.1205035971223,5.93615107913669,0,8.24820143884892,20.8084532374101,20.1843525179856,1.31205035971223,0,0,0,0,1.31205035971223,2.31205035971223,1,0,0,1,0,0,0,23.4964028776978,1,3,0,1,1,11.6241007194245,0,0.000773649108151993,0.00126489071416449,0.00595899388904469,0,0.0126821581048696,0.000386824554075996,0,0.0109568694383626,0.00534197035879745,0.00469410317488021,0,0.00117115609837711,0.00265556335256372,0.000219516540022123,0.00219516540022123,0.000993165648174116,0,0.00137999020225011,0.00348142098668397,0.00337700393474747,0.000219516540022123,0,0,0,0,0.000219516540022123,0.000386824554075996,0.000167308014053873,0,0,0.000167308014053873,0,0,0,0.00393113650287734,0.000167308014053873,0.00050192404216162,0,0.000167308014053873,0.000167308014053873,0.0019448052065291,0,50.5530575539568,30.4325539568345,6,1.31205035971223,62.7374100719424,51.4892086330935,1.31205035971223,7.62410071942446,7.62410071942446,39.8651079136691,66.8012589928058,0.00845793166370367,0.00509161016510533,0.00100384808432324,0.000219516540022123,0.0104964714860202,0.00861455724160842,0.000219516540022123,0.00127557315031361,0.00127557315031361,0.00666975203507931,0.0111763859783848,5977,5318.62589928058,5928.94334532374,5.97460048851916,0.00847929653600192,0.000554132568129869,5977,1,1,1
"2015-02-01","Belarus",8.41691394658754,4.94460929772502,13.3061325420376,0,173.22453016815,1.47230464886251,0,60.3353115727003,40.0291790306627,11.88921859545,4.94460929772502,14.88921859545,29.7230464886251,4.47230464886251,14.2507418397626,7.88921859545005,0,8.94460929772502,21,46.8338278931751,3.47230464886251,0,0,0,0,0,2.47230464886251,3.47230464886251,0,0,5,0,2.47230464886251,0,21.88921859545,2.47230464886251,2.94460929772502,0,1.47230464886251,0,11,1,0.00128404484311023,0.000754326361209005,0.00202992105904464,0,0.026426320391785,0.000224607879307782,0,0.00920447163580477,0.0061066634676831,0.00181376332501145,0.000754326361209005,0.00227142922890161,0.00453440831252862,0.000682273783197942,0.00217402621506676,0.00120354211982457,0,0.00136454756639588,0.00320366132723112,0.00714474872512205,0.000529718481901222,0,0,0,0,0,0.000377163180604502,0.000529718481901222,0,0,0.0007627765064836,0,0.000377163180604502,0,0.00333931633797865,0.000377163180604502,0.000449215758615564,0,0.000224607879307782,0,0.00167810831426392,0.00015255530129672,58.5014836795252,25.3061325420376,11.3061325420376,0,54.8630069238378,51.5014836795252,1,5.47230464886251,1.47230464886251,32.1399604352127,56.5014836795252,0.00892471146903512,0.00386058467460528,0.0017248104564512,0,0.00836964255131011,0.00785682435995808,0.00015255530129672,0.000834829084494663,0.000224607879307782,0.00490312134785853,0.00861960086644168,6555,5815.09297725025,6497.33234421365,6.54430167045449,0.0120563202182552,0.00122044241037376,6555,1,1,1
"2015-03-01","Belarus",15.9299323909035,1,21.9416103257529,0,74.8131530424093,1,0,52.8832206515058,29.8715427166564,18.9299323909035,3.98832206515058,11.9766441303012,36.8248309772587,5.96496619545175,1.98832206515058,5.96496619545175,1,8.97664413030117,17.9883220651506,18.9299323909035,1,1.98832206515058,0,0,1,1,0,4,5.97664413030117,0,5.97664413030117,1,1.98832206515058,0,32.8948985863553,1,1,0,3.97664413030117,1,7,1,0.00239295965012821,0.000150217815832958,0.00329602077899248,0,0.0112382684456075,0.000150217815832958,0,0.00794400190048157,0.00448723790245703,0.00284361309762708,0.000599117029465312,0.00179910532226246,0.00553174567782165,0.00089604419339819,0.000298681397799397,0.00089604419339819,0.000150217815832958,0.00134845187476358,0.00270216645112672,0.00284361309762708,0.000150217815832958,0.000298681397799397,0,0,0.000150217815832958,0.000150217815832958,0,0.000600871263331831,0.000897798427264709,0,0.000897798427264709,0.000150217815832958,0.000298681397799397,0,0.00494139981768894,0.000150217815832958,0.000150217815832958,0,0.000597362795598793,0.000150217815832958,0.0010515247108307,0.000150217815832958,51.859864781807,33.9532882606023,10.9766441303012,0,42.9065765212047,62.7664413030117,2,1,1,38.8832206515058,50.8832206515058,0.00779027561691558,0.00510038880285449,0.0016488875064295,0,0.00644533220988503,0.00942863772014596,0.000300435631665916,0.000150217815832958,0.000150217815832958,0.00584095247882016,0.00764356626881566,6657,6062.65826674862,6585.19852489244,5.3946966793116,0.0125849660865046,0.00194756890422889,6657,1,1,1
"2015-04-01","Belarus",7.13464447806354,7.13464447806354,41.8078668683812,1.71154815935451,58.9616742309632,1,0,90.3656076651538,32.6732223903177,22.8270297528996,0,3,25.1154815935451,3.42309631870903,9.13464447806354,2.71154815935451,1.71154815935451,2,8.13464447806354,13.1346444780635,5.42309631870903,0,0,0,1,1,4.42309631870903,2,3.71154815935451,0,11.423096318709,1,3.42309631870903,0,35.2692889561271,2.71154815935451,0,0,0,1,1.71154815935451,1,0.00103221129601614,0.00103221129601614,0.0060485918501709,0.000247619814721428,0.0085303348135074,0.000144675925925926,0,0.0130737279608151,0.00472702870230291,0.00330252166563942,0,0.000434027777777778,0.00363360555462169,0.000495239629442857,0.00132156314786799,0.000392295740647354,0.000247619814721428,0.000289351851851852,0.00117688722194206,0.00190026685157169,0.000784591481294709,0,0,0,0.000144675925925926,0.000144675925925926,0.000639915555368783,0.000289351851851852,0.00053697166657328,0,0.00165264703685026,0.000144675925925926,0.000495239629442857,0,0.00510261703647672,0.000392295740647354,0,0,0,0.000144675925925926,0.000247619814721428,0.000144675925925926,37.8270297528996,28.1346444780635,13.5577407967726,0,58.9425113464448,50.9616742309632,1.71154815935451,5,2.71154815935451,25.5385779122542,40.2501260716087,0.00547266055452831,0.00407040574046058,0.00196147870323677,0,0.00852756240544629,0.0073729274061,0.000247619814721428,0.00072337962962963,0.000392295740647354,0.00369481740628677,0.00582322425804524,6912,6335.78668683812,6836.90368129097,4.76013755460663,0.0140447274051661,0.00214788666629312,6912,1,1,1
"2015-05-01","Belarus",14.5333333333333,1.75555555555556,44.1111111111111,0,74.8444444444444,4.75555555555556,0,45.3333333333333,27.3111111111111,32.3111111111111,0,6.75555555555556,13.0222222222222,8.02222222222222,7.02222222222222,6.26666666666667,0,6.26666666666667,14.7555555555556,7.75555555555556,4.75555555555556,0,0,0,0,1.75555555555556,3.51111111111111,7.75555555555556,3.75555555555556,0,14.2666666666667,4,1.75555555555556,0,43.3111111111111,4.51111111111111,1.75555555555556,1.75555555555556,4.75555555555556,1,3.51111111111111,0,0.00224974200206398,0.000271757825937393,0.00682834537323701,0,0.0115858273133815,0.000736154110767114,0,0.00701754385964912,0.00422772617819057,0.00500171998624011,0,0.00104575163398693,0.00201582387340901,0.00124183006535948,0.00108703130374957,0.000970072239422085,0,0.000970072239422085,0.00228414172686619,0.00120055039559684,0.000736154110767114,0,0,0,0,0.000271757825937393,0.000543515651874785,0.00120055039559684,0.000581355349157207,0,0.00220846233230134,0.000619195046439629,0.000271757825937393,0,0.00670450636394909,0.000698314413484692,0.000271757825937393,0.000271757825937393,0.000736154110767114,0.000154798761609907,0.000543515651874785,0,51.0666666666667,43.0444444444445,18.5333333333333,0,74.6444444444444,44.0888888888889,1.75555555555556,3.75555555555556,6.26666666666667,30.0666666666667,26.5333333333333,0.00790505675954592,0.00666322669418645,0.00286893704850361,0,0.0115548675610595,0.00682490540075679,0.000271757825937393,0.000581355349157207,0.000970072239422085,0.00465428276573787,0.00410732714138287,6460,5865.71111111111,6357.84444444444,5.49397719337769,0.0149604403164775,0.006859305125559,6460,1,1,1
"2015-06-01","Belarus",16.8021390374332,6.48663101604278,75.0374331550802,0,77.9465240641711,0,0,104.866310160428,23.1176470588235,14.4866310160428,2.82887700534759,12.3155080213904,19.8021390374332,1.82887700534759,7.31550802139037,8.48663101604278,1.82887700534759,4.82887700534759,18.6577540106952,15.6577540106952,2.82887700534759,0,0,0,0,5.65775401069519,5.65775401069519,1,1.82887700534759,0,3.82887700534759,5,1.82887700534759,0,27.6310160427808,2,3.65775401069519,1,1,0,13.4866310160428,0,0.00240236474655893,0.000927456536465939,0.0107288294473949,0,0.011144770383782,0,0,0.0149937532399811,0.00330535416911975,0.00207129411153028,0.000404471976744008,0.00176086760385908,0.00283130383720806,0.000261492279860966,0.00104596911944386,0.00121341593023202,0.000261492279860966,0.000690431370510093,0.00266768001296757,0.00223874092231844,0.000404471976744008,0,0,0,0,0.000808943953488017,0.000808943953488017,0.000142979696883043,0.000261492279860966,0,0.000547451673627051,0.000714898484415213,0.000261492279860966,0,0.00395067429836728,0.000285959393766085,0.000522984559721931,0.000142979696883043,0.000142979696883043,0,0.00192831441464724,0,48.1176470588235,36.3155080213904,11.3155080213904,0,48.7754010695187,58.9197860962567,3.65775401069519,3,3,30.1176470588235,38.2887700534759,0.00687984659119581,0.0051923803290521,0.00161788790697603,0,0.00697389206026862,0.00842433315645649,0.000522984559721931,0.000428939090649128,0.000428939090649128,0.00430621204730105,0.00547451673627051,6994,6321,6917.5935828877,5.42995313529869,0.0147322609601201,0.00164235502088115,6994,1,1,1
"2015-07-01","Belarus",19.0528541226216,5.59408033826638,148.099365750529,1.86469344608879,62.7822410147992,1.86469344608879,0,91.0232558139535,41.9704016913319,27.1881606765328,0,10.8646934460888,39.8350951374207,6.72938689217759,10.4587737843552,6.59408033826638,0,3.72938689217759,15.7293868921776,10.7293868921776,0,0,0,0,1,1.86469344608879,0,0,15.323467230444,0,12.323467230444,2.8646934460888,0,3.8646934460888,43.9175475687104,1,3.8646934460888,0,0,0,8.45877378435518,0,0.00266027005342384,0.000781077958428705,0.0206784928442514,0.000260359319476235,0.00876602080631097,0.000260359319476235,0,0.0127091951708955,0.00586015103202065,0.00379616876243127,0,0.00151699154511153,0.00556200714010342,0.000939596047497569,0.00146031468645004,0.000920703761277071,0,0.00052071863895247,0.00219622827313287,0.00149809925889103,0,0,0,0,0.000139625802848366,0.000260359319476235,0,0,0.00213955141447137,0,0.00172067400592627,0.000399985122324601,0,0.000539610925172968,0.00613202283841251,0.000139625802848366,0.000539610925172968,0,0,0,0.00118106308075331,0,49.6997885835095,31.323467230444,16.4587737843552,0,59.1057082452431,51.3763213530655,0,2.8646934460888,0,29.6469344608879,45.9704016913319,0.00693937288236659,0.00437356426004524,0.00229806950354024,0,0.00825268196666338,0.00717346011631744,0,0.000399985122324601,0,0.00413947702609438,0.00641865424341412,7162,6412.41437632135,7067.51797040169,5.16442486303595,0.0146335516376365,0.0024376953063886,7162,1,1,1
"2015-08-01","Belarus",18.2927429274293,4.04182041820418,118.630996309963,3.04182041820418,58.5018450184502,1,0,96.6273062730627,41.5436654366544,13.1672816728167,2.04182041820418,18.2091020910209,32.4182041820418,16.2927429274293,6.08364083640836,9.12546125461255,1,3.04182041820418,21.2091020910209,9.08364083640836,1,0,0,0,2.04182041820418,1,5.08364083640836,0,1,2.04182041820418,3.04182041820418,1,0,2.04182041820418,16.1254612546125,2.04182041820418,5.08364083640836,2.04182041820418,2,0,14.2509225092251,0,0.0026960564373514,0.00059569939840887,0.0174843030670543,0.000448315463257801,0.00862223213241712,0.000147383935151069,0,0.0142413126415715,0.00612286889265355,0.00194064578818227,0.000300931528106733,0.00268372912174221,0.00477792250288015,0.00240128856704927,0.000896630926515603,0.0013449463897734,0.000147383935151069,0.000448315463257801,0.00312588092719542,0.00133878273196881,0.000147383935151069,0,0,0,0.000300931528106733,0.000147383935151069,0.000749246991364534,0,0.000147383935151069,0.000300931528106733,0.000448315463257801,0.000147383935151069,0,0.000300931528106733,0.00237663393583088,0.000300931528106733,0.000749246991364534,0.000300931528106733,0.000294767870302137,0,0.00210035703894253,0,50.460024600246,24.2091020910209,16.1254612546125,0,46.2927429274293,50.5018450184502,2.04182041820418,0,2.04182041820418,47.5018450184502,32.2091020910209,0.00743699699340398,0.00356803273264862,0.00237663393583088,0,0.00682280662158132,0.00744316065120858,0.000300931528106733,0,0.000300931528106733,0.00700100884575537,0.00474710421385717,6785,6072.55596555966,6725.20541205412,5.88970603141798,0.0129826574610625,0.00059569939840887,6785,1,1,1
"2015-09-01","Belarus",19.626179245283,0,138.666273584906,7.46462264150943,92.0200471698113,3.23231132075472,0,69.0200471698113,24.626179245283,18.9292452830189,1,10.4646226415094,27.8584905660377,9.46462264150943,25.8584905660377,2.23231132075472,0,0,4,21.3938679245283,2.23231132075472,0,0,0,0,0,2.23231132075472,4,0,1,10.4646226415094,4,2.23231132075472,0,23.9292452830189,4.46462264150943,18.3938679245283,0,0,1,5.23231132075472,1,0.00255250087726402,0,0.0180343703452862,0.000970818395306208,0.0119677522655497,0.000420381235629434,0,0.00897646601246083,0.00320278049750072,0.00246186048680178,0.00013005592404734,0.00136098616744823,0.00362316173313015,0.00123093024340089,0.00336304988503547,0.000290325311582094,0,0,0.000520223696189361,0.00278239926187128,0.000290325311582094,0,0,0,0,0,0.000290325311582094,0.000520223696189361,0,0.00013005592404734,0.00136098616744823,0.000520223696189361,0.000290325311582094,0,0.00311214010703848,0.000580650623164187,0.00239223148972926,0,0,0.00013005592404734,0.000680493083724115,0.00013005592404734,47.626179245283,26.9292452830189,16.9292452830189,0,71.9492924528302,55.4846698113208,5.46462264150943,5.23231132075472,7.46462264150943,29.8584905660377,61.7169811320755,0.00619406675058955,0.0035023078791805,0.0022017486387071,0,0.00935743171450516,0.00721611000277289,0.000710706547211527,0.000680493083724115,0.000970818395306208,0.00388327358122483,0.00802665901054435,7689,6916.57783018868,7608.81839622642,4.69723961678841,0.0111387991175828,0.00243164702331436,7689,1,1,1
"2015-10-01","Belarus",12.3526850507983,6.78422835026609,358.771649733914,28.0290275761974,59.9211417513304,2,0,60.5974842767296,36.4895984518626,18.6763425253991,3,7.67634252539913,20.3526850507983,8.56845670053217,14.3526850507983,9.46057087566522,1,13.4605708756652,5.78422835026609,9.56845670053217,4.78422835026609,0,1,0,0,1,3.78422835026609,1,1.89211417513304,0,8.78422835026609,1.89211417513304,0,3.89211417513304,32.0290275761974,8.67634252539913,34.5974842767296,0,1,0,6.78422835026609,0,0.00154004301842641,0.000845808297003626,0.0447290424802286,0.00349445550133367,0.00747053257091764,0.000249345468146116,0,0.00755485404272903,0.00454925800422174,0.00232843068512643,0.000374018202219175,0.000957030610322794,0.00253742489101088,0.00106825292364196,0.00178938848657253,0.00117947523696113,0.000124672734073058,0.00167816617325336,0.000721135562930568,0.00119292565771502,0.00059646282885751,0,0.000124672734073058,0,0,0.000124672734073058,0.000471790094784452,0.000124672734073058,0.000235895047392226,0,0.00109515376514974,0.000235895047392226,0,0.000485240515538342,0.00399314643762591,0.00108170334439585,0.00431336295682952,0,0.000124672734073058,0,0.000845808297003626,0,61.4895984518626,49.0290275761974,17.6763425253991,0,66.7053701015965,44.7053701015965,1.89211417513304,3.78422835026609,6.67634252539913,36.8132559264635,38.8132559264635,0.0076660763560482,0.0061125829168679,0.00220375795105338,0,0.00831634086792127,0.00557354071831399,0.000235895047392226,0.000471790094784452,0.000832357876249736,0.00458960926648341,0.00483895473462953,8021,7042.92162554427,7909.88388969521,5.1309833519288,0.0185270800095564,0.0018297397488342,8021,1,1,1
"2015-11-01","Belarus",17.6453744493392,2,14.6453744493392,1.9113436123348,49.3794052863436,1,0,66.670154185022,31.113436123348,10.7340308370044,0,13.6453744493392,25.2907488986784,10.6453744493392,16.3794052863436,2.9113436123348,1,6.73403083700441,13.556718061674,13.556718061674,2,0,0,0,0,0,0,4,0,0,6.8226872246696,0,0,0,36.3794052863436,2.9113436123348,3.8226872246696,0,0,0,1.9113436123348,0,0.00251430242937293,0.000284981476204047,0.00208683021506686,0.000272348762088173,0.00703610790629006,0.000142490738102023,0,0.00949987947919949,0.00443337647810602,0.00152949997677464,0,0.00194433947696483,0.00360369747772562,0.00151686726265876,0.00233391354892328,0.000414839500190197,0.000142490738102023,0.000959537024366544,0.00193170676284896,0.00193170676284896,0.000284981476204047,0,0,0,0,0,0,0.000569962952408094,0,0,0.000972169738482417,0,0,0,0.00518372831096375,0.000414839500190197,0.000544697524176347,0,0,0,0.000272348762088173,0,49.9361233480176,30.7340308370044,30.556718061674,0,75.3155286343612,45.0247797356828,1,2,2.9113436123348,34.113436123348,31.4680616740088,0.00711543507381271,0.0043793147388151,0.00435404931058336,0,0.0107317652656542,0.00641561409741847,0.000142490738102023,0.000284981476204047,0.000414839500190197,0.00486084869241209,0.00448390733456951,7018,6461.14592511013,6960.15253303965,5.0950541462204,0.0106938671233066,0.0021120956432986,7018,1,1,1
"2015-12-01","Belarus",17.3812095032397,2.89686825053996,26.7624190064795,0,41.0718142548596,4.79373650107991,1.89686825053996,74.1436285097192,33.5561555075594,12.4843412526998,3,8.89686825053996,17.3812095032397,14.3812095032397,25.7624190064795,4.79373650107991,1,1,9.58747300215983,10.4843412526998,2.89686825053996,0,1.89686825053996,0,1,1.89686825053996,0,3.79373650107991,0,1,4,0,0,0,46.8655507559395,6.69060475161987,5.69060475161987,0,1.89686825053996,0,26.8655507559395,0,0.00245775021256218,0.00040962503542703,0.00378427870566735,0,0.00580766604282517,0.000677847355921934,0.000268222320494903,0.0104841103661933,0.00474493149145353,0.0017653197472709,0.00042420814479638,0.00125804132501979,0.00245775021256218,0.0020335420677658,0.00364287599073522,0.000677847355921934,0.000141402714932127,0.000141402714932127,0.00135569471184387,0.00148251431740664,0.00040962503542703,0,0.000268222320494903,0,0.000141402714932127,0.000268222320494903,0,0.000536444640989807,0,0.000141402714932127,0.000565610859728507,0,0,0,0.00662691611367923,0.000946069676416837,0.00080466696148471,0,0.000268222320494903,0,0.0037988618150367,0,49.8655507559395,34.2780777537797,21.5874730021598,0,66.4530237580993,73.627969762419,2.89686825053996,2,2.89686825053996,29.2780777537797,54.3498920086393,0.00705112425847561,0.00484701325703898,0.00305252729102939,0,0.00939663797484436,0.0104111948193466,0.00040962503542703,0.000282805429864253,0.00040962503542703,0.00413999968237835,0.00768522228628949,7072,6450.76997840173,6967.50647948164,5.71988322518325,0.0161167790965863,0.0020918745052432,7072,1,1,1
"2016-01-01","Belarus",12.4901098901099,2.74835164835165,29.2252747252747,1,55.9736263736264,3.4967032967033,0,129.940659340659,28.2318681318681,16.2450549450549,0,3,25.9802197802198,9.74175824175824,18.4835164835165,2.74835164835165,0,3.4967032967033,1,12.7417582417582,0,1.74835164835165,0,0,0,0,1.74835164835165,1.74835164835165,0,0,3.74835164835165,1,0,0,21.4901098901099,0,0,1,2.74835164835165,1.74835164835165,4.74835164835165,0,0.00194944746216792,0.000428960769213618,0.00456146007886292,0.000156079288278445,0.00873632376675923,0.000545762961870344,0,0.020281045628322,0.0044064098847929,0.00253551661386842,0,0.000468237864835336,0.00405497421261429,0.00152048669295431,0.00288489409763017,0.000428960769213618,0,0.000545762961870344,0.000156079288278445,0.00198872455778964,0,0.000272881480935172,0,0,0,0,0.000272881480935172,0.000272881480935172,0,0,0.000585040057492063,0.000156079288278445,0,0,0.00335416105667393,0,0,0.000156079288278445,0.000428960769213618,0.000272881480935172,0.000741119345770509,0,41.7351648351648,26.4901098901099,15.9934065934066,0,54.4769230769231,67.4703296703297,1.74835164835165,1,0,36.9802197802198,41.4769230769231,0.00651399482365613,0.00413455749806616,0.0024962395182467,0,0.00850271938144577,0.0105307210348571,0.000272881480935172,0.000156079288278445,0,0.00577184638367719,0.00647368863382598,6407,5787.81978021978,6365.27142857143,4.71946223338962,0.00920353253738614,0.000624317153113782,6407,1,1,1
"2016-02-01","Belarus",5.77442094662638,0,16.6465256797583,2,67.7139979859013,1,0,93.2326283987916,58.9093655589124,24.0976837865055,3,4,43.6163141993958,4.77442094662638,21.7442094662638,8.09768378650554,2.77442094662638,12.6465256797583,3,7.32326283987915,3.54884189325277,0,0,0,0,4.54884189325277,2,1,5.32326283987915,0,4.77442094662638,0,0,0,31.7442094662638,3.77442094662638,0,0,0,0,6.54884189325277,0,0.000812040633754238,0,0.00234095425112619,0.000281254394599916,0.00952242975473229,0.000140627197299958,0,0.0131110432286305,0.00828425897326851,0.00338878973231691,0.000421881591899873,0.000562508789199831,0.00613364002241538,0.00067141343645428,0.0030578272347439,0.00113875457551758,0.000390159041854364,0.00177844546192635,0.000421881591899873,0.00102984992826314,0.000499063689108813,0,0,0,0,0.000639690886408771,0.000281254394599916,0.000140627197299958,0.00074859553366322,0,0.00067141343645428,0,0,0,0.00446409920774347,0.000530786239154322,0,0,0,0,0.000920945281008686,0,57.067472306143,48.1953675730111,14.5488418932528,0,75.5861027190332,75.4884189325277,0,2.77442094662638,1.77442094662638,29.9697885196375,54.067472306143,0.00802523868740585,0.00677757946463382,0.00204596285940835,0,0.0106294617802044,0.0106157247830864,0,0.000390159041854364,0.000249531844554406,0.00421456736318907,0.00760335709550598,7111,6406.69486404834,7047.73716012085,4.75612984710845,0.0112374301165676,0.00067141343645428,7111,1,1,1
