"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","investment","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","investmentNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","assarih.com","jomhouria.com","lapresse.tn"
"2013-02-01","Tunisia",13,2,19,0,61,9,0,4,25,13,4,3,5,1,78,55,0,5,32,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110356536502547,0.00169779286926995,0.0161290322580645,0,0.0517826825127334,0.00764006791171477,0,0.0033955857385399,0.0212224108658744,0.0110356536502547,0.0033955857385399,0.00254668930390492,0.00424448217317487,0.000848896434634975,0.066213921901528,0.0466893039049236,0,0.00424448217317487,0.0271646859083192,0.0297113752122241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,12,4,1,0,0,4,4,0.0101867572156197,0.00509337860780985,0,0,0.0101867572156197,0.0033955857385399,0.000848896434634975,0,0,0.0033955857385399,0.0033955857385399,1178,778,1178,10.5684876485896,0,0,1178,0,0,0
"2013-03-01","Tunisia",8,0,15,1,31,10,0,15,21,24,2,2,6,0,29,13,1,3,5,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00826446280991736,0,0.015495867768595,0.00103305785123967,0.0320247933884297,0.0103305785123967,0,0.015495867768595,0.0216942148760331,0.0247933884297521,0.00206611570247934,0.00206611570247934,0.00619834710743802,0,0.0299586776859504,0.0134297520661157,0.00103305785123967,0.00309917355371901,0.00516528925619835,0.00929752066115703,0,0,0.00103305785123967,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,0,13,6,0,0,0,3,5,0.0175619834710744,0.00413223140495868,0,0,0.0134297520661157,0.00619834710743802,0,0,0,0.00309917355371901,0.00516528925619835,968,729,967,6.641385283734,0,0.00103305785123967,968,0,0,0
"2013-04-01","Tunisia",6,0,18,1,41,2,0,13,25,27,2,5,4,3,43,9,1,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00676437429537768,0,0.020293122886133,0.00112739571589628,0.0462232243517475,0.00225479143179256,0,0.0146561443066516,0.028184892897407,0.0304396843291995,0.00225479143179256,0.0056369785794814,0.00450958286358512,0.00338218714768884,0.04847801578354,0.0101465614430665,0.00112739571589628,0.00112739571589628,0.0056369785794814,0.00676437429537768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,1,20,5,1,1,3,1,10,0.0180383314543405,0.00338218714768884,0,0.00112739571589628,0.0225479143179256,0.0056369785794814,0.00112739571589628,0.00112739571589628,0.00338218714768884,0.00112739571589628,0.0112739571589628,887,618,887,6.28495177508143,0,0,887,0,0,0
"2013-05-01","Tunisia",27,1,16,2,31,2,0,24,34,15,2,9,11,2,38,6,1,5,13,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282426778242678,0.00104602510460251,0.0167364016736402,0.00209205020920502,0.0324267782426778,0.00209205020920502,0,0.0251046025104603,0.0355648535564854,0.0156903765690377,0.00209205020920502,0.00941422594142259,0.0115062761506276,0.00209205020920502,0.0397489539748954,0.00627615062761506,0.00104602510460251,0.00523012552301255,0.0135983263598326,0.0324267782426778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,0,0,15,5,1,0,1,0,5,0.0167364016736402,0.0104602510460251,0,0,0.0156903765690377,0.00523012552301255,0.00104602510460251,0,0.00104602510460251,0,0.00523012552301255,956,637,956,9.57818328558296,0,0,956,0,0,0
"2013-06-01","Tunisia",14,1,20,1,30,9,0,16,35,56,3,4,6,12,44,8,0,2,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145985401459854,0.00104275286757039,0.0208550573514077,0.00104275286757039,0.0312825860271116,0.00938477580813347,0,0.0166840458811262,0.0364963503649635,0.0583941605839416,0.00312825860271116,0.00417101147028154,0.00625651720542232,0.0125130344108446,0.045881126173097,0.00834202294056309,0,0.00208550573514077,0.0072992700729927,0.0104275286757039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,3,0,30,12,0,1,0,0,1,0.0114702815432742,0.00834202294056309,0.00312825860271116,0,0.0312825860271116,0.0125130344108446,0,0.00104275286757039,0,0,0.00104275286757039,959,620,959,7.34414666606068,0,0,959,0,0,0
"2013-07-01","Tunisia",10,0,26,4,33,29,1,15,16,19,2,2,5,2,90,23,0,3,51,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.00912408759124088,0,0.0237226277372263,0.00364963503649635,0.0301094890510949,0.0264598540145985,0.000912408759124088,0.0136861313868613,0.0145985401459854,0.0173357664233577,0.00182481751824818,0.00182481751824818,0.00456204379562044,0.00182481751824818,0.0821167883211679,0.020985401459854,0,0.00273722627737226,0.0465328467153285,0.0136861313868613,0,0,0,0.000912408759124088,0,0,0,0,0,0,0,0,0,0,0.000912408759124088,5,7,0,0,11,3,1,0,0,10,3,0.00456204379562044,0.00638686131386861,0,0,0.010036496350365,0.00273722627737226,0.000912408759124088,0,0,0.00912408759124088,0.00273722627737226,1096,715,1094,10.8093865553271,0.000912408759124088,0.000912408759124088,1096,0,0,1
"2013-08-01","Tunisia",18,1,11,1,42,21,1,18,11,8,0,13,1,2,64,10,2,4,31,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180360721442886,0.00100200400801603,0.0110220440881764,0.00100200400801603,0.0420841683366733,0.0210420841683367,0.00100200400801603,0.0180360721442886,0.0110220440881764,0.00801603206412826,0,0.0130260521042084,0.00100200400801603,0.00200400801603206,0.064128256513026,0.0100200400801603,0.00200400801603206,0.00400801603206413,0.031062124248497,0.0220440881763527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,0,0,10,0,0,1,0,2,6,0.0130260521042084,0.00801603206412826,0,0,0.0100200400801603,0,0,0.00100200400801603,0,0.00200400801603206,0.00601202404809619,998,679,998,12.1628770581891,0,0,998,0,0,0
"2013-09-01","Tunisia",16,1,11,3,43,8,0,14,19,9,0,0,0,0,52,21,1,8,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176017601760176,0.0011001100110011,0.0121012101210121,0.0033003300330033,0.0473047304730473,0.0088008800880088,0,0.0154015401540154,0.0209020902090209,0.0099009900990099,0,0,0,0,0.0572057205720572,0.0231023102310231,0.0011001100110011,0.0088008800880088,0.0176017601760176,0.011001100110011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,1,0,25,1,2,0,0,2,8,0.0154015401540154,0.0044004400440044,0.0011001100110011,0,0.0275027502750275,0.0011001100110011,0.0022002200220022,0,0,0.0022002200220022,0.0088008800880088,909,623,909,9.6394760619698,0,0,909,0,0,0
"2013-10-01","Tunisia",25,1,22,0,68,9,0,33,19,13,0,16,2,2,48,12,1,3,41,37,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0205761316872428,0.000823045267489712,0.0181069958847737,0,0.0559670781893004,0.00740740740740741,0,0.0271604938271605,0.0156378600823045,0.0106995884773663,0,0.0131687242798354,0.00164609053497942,0.00164609053497942,0.0395061728395062,0.00987654320987654,0.000823045267489712,0.00246913580246914,0.0337448559670782,0.0304526748971193,0,0,0.00246913580246914,0,0,0,0,0,0,0,0,0,0,0,0,32,5,3,0,13,10,0,1,1,5,5,0.0263374485596708,0.00411522633744856,0.00246913580246914,0,0.0106995884773663,0.00823045267489712,0,0.000823045267489712,0.000823045267489712,0.00411522633744856,0.00411522633744856,1215,793,1212,10.5493106106347,0.00246913580246914,0,1215,0,0,0
"2013-11-01","Tunisia",14,0,19,2,43,4,1,13,17,28,5,3,7,2,42,12,2,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143589743589744,0,0.0194871794871795,0.00205128205128205,0.0441025641025641,0.0041025641025641,0.00102564102564103,0.0133333333333333,0.0174358974358974,0.0287179487179487,0.00512820512820513,0.00307692307692308,0.00717948717948718,0.00205128205128205,0.0430769230769231,0.0123076923076923,0.00205128205128205,0,0.00615384615384615,0.0123076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,1,1,16,8,2,1,0,3,7,0.0143589743589744,0.00820512820512821,0.00102564102564103,0.00102564102564103,0.0164102564102564,0.00820512820512821,0.00205128205128205,0.00102564102564103,0,0.00307692307692308,0.00717948717948718,975,691,975,6.74670745263734,0,0,975,0,0,0
"2013-12-01","Tunisia",7,0,15,2,47,2,0,12,14,27,1,3,2,3,28,10,0,4,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00813953488372093,0,0.0174418604651163,0.00232558139534884,0.0546511627906977,0.00232558139534884,0,0.013953488372093,0.0162790697674419,0.0313953488372093,0.00116279069767442,0.00348837209302326,0.00232558139534884,0.00348837209302326,0.0325581395348837,0.0116279069767442,0,0.00465116279069767,0.00697674418604651,0.00116279069767442,0.00116279069767442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,1,0,9,11,1,1,1,0,4,0.013953488372093,0.00930232558139535,0.00116279069767442,0,0.0104651162790698,0.0127906976744186,0.00116279069767442,0.00116279069767442,0.00116279069767442,0,0.00465116279069767,860,630,859,6.1911194639275,0,0.00116279069767442,860,0,0,0
"2014-01-01","Tunisia",23,5,64,12,36,5,0,14,29,171,2,5,8,6,150,50,3,8,8,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00976645435244161,0.00212314225053079,0.0271762208067941,0.00509554140127389,0.0152866242038217,0.00212314225053079,0,0.0059447983014862,0.0123142250530786,0.0726114649681529,0.000849256900212314,0.00212314225053079,0.00339702760084926,0.00254777070063694,0.0636942675159236,0.0212314225053079,0.00127388535031847,0.00339702760084926,0.00339702760084926,0.0140127388535032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,15,6,0,30,17,1,0,6,16,22,0.0178343949044586,0.00636942675159236,0.00254777070063694,0,0.0127388535031847,0.00721868365180467,0.000424628450106157,0,0.00254777070063694,0.00679405520169851,0.00934182590233546,2355,1578,2355,7.76617984979844,0,0.000424628450106157,2355,0,1,0
"2014-02-01","Tunisia",28,5,54,1,40,10,1,32,45,30,0,10,9,4,81,20,3,8,47,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125055828494864,0.00223313979455114,0.0241179097811523,0.000446627958910228,0.0178651183564091,0.00446627958910228,0.000446627958910228,0.0142920946851273,0.0200982581509602,0.0133988387673068,0,0.00446627958910228,0.00401965163019205,0.00178651183564091,0.0361768646717285,0.00893255917820455,0.00133988387673068,0.00357302367128182,0.0209915140687807,0.0192050022331398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,19,3,0,29,4,7,1,11,11,22,0.0147387226440375,0.00848593121929433,0.00133988387673068,0,0.0129522108083966,0.00178651183564091,0.00312639571237159,0.000446627958910228,0.00491290754801251,0.00491290754801251,0.00982581509602501,2239,1632,2239,8.20763895277969,0,0.000446627958910228,2239,0,1,0
"2014-03-01","Tunisia",18,3,69,4,54,5,1,12,52,39,8,5,18,11,108,18,1,8,18,28,1,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0.00771869639794168,0.00128644939965695,0.0295883361921098,0.00171526586620926,0.023156089193825,0.00214408233276158,0.000428816466552316,0.00514579759862779,0.0222984562607204,0.0167238421955403,0.00343053173241852,0.00214408233276158,0.00771869639794168,0.00471698113207547,0.0463121783876501,0.00771869639794168,0.000428816466552316,0.00343053173241852,0.00771869639794168,0.0120068610634648,0.000428816466552316,0,0,0,0,0,0,0,0,0.00171526586620926,0,0,0,0,0.000857632933104631,37,25,4,1,49,8,6,1,7,12,18,0.0158662092624357,0.0107204116638079,0.00171526586620926,0.000428816466552316,0.0210120068610635,0.00343053173241852,0.00257289879931389,0.000428816466552316,0.00300171526586621,0.00514579759862779,0.00771869639794168,2332,1693,2325,6.35662139646573,0.00171526586620926,0.00128644939965695,2332,0,1,0
"2014-04-01","Tunisia",22,4,42,8,53,3,0,14,41,37,1,9,7,7,76,18,1,10,14,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0105062082139446,0.00191021967526266,0.0200573065902579,0.00382043935052531,0.0253104106972302,0.00143266475644699,0,0.00668576886341929,0.0195797516714422,0.0176695319961796,0.000477554918815664,0.00429799426934097,0.00334288443170965,0.00334288443170965,0.0362941738299905,0.00859598853868195,0.000477554918815664,0.00477554918815664,0.00668576886341929,0.0152817574021012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000955109837631328,39,15,3,1,31,7,2,0,6,15,21,0.0186246418338109,0.00716332378223496,0.00143266475644699,0.000477554918815664,0.0148042024832856,0.00334288443170965,0.000955109837631328,0,0.00286532951289398,0.00716332378223496,0.0100286532951289,2094,1561,2092,7.0503397614485,0.000955109837631328,0.000955109837631328,2094,0,1,0
"2014-05-01","Tunisia",41,3,72,7,34,4,0,24,36,34,4,5,23,9,64,27,3,8,28,44,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0189289012003693,0.00138504155124654,0.0332409972299169,0.00323176361957525,0.0156971375807941,0.00184672206832872,0,0.0110803324099723,0.0166204986149584,0.0156971375807941,0.00184672206832872,0.0023084025854109,0.0106186518928901,0.00415512465373961,0.0295475530932595,0.0124653739612188,0.00138504155124654,0.00369344413665743,0.012927054478301,0.0203139427516159,0,0,0,0,0,0,0.000461680517082179,0,0,0.000461680517082179,0,0,0,0,0,38,18,0,0,31,8,3,2,7,16,21,0.0175438596491228,0.00831024930747922,0,0,0.0143120960295476,0.00369344413665743,0.00138504155124654,0.000923361034164358,0.00323176361957525,0.00738688827331487,0.00969529085872576,2166,1568,2164,7.50097477491163,0.000461680517082179,0.000461680517082179,2166,0,1,0
"2014-06-01","Tunisia",26,6,120,16,36,2,0,51,35,19,2,6,11,2,42,10,4,4,12,28,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0126152353226589,0.00291120815138282,0.0582241630276565,0.00776322173702086,0.0174672489082969,0.000970402717127608,0,0.024745269286754,0.0169820475497331,0.00921882581271228,0.000970402717127608,0.00291120815138282,0.00533721494420184,0.000970402717127608,0.0203784570596798,0.00485201358563804,0.00194080543425522,0.00194080543425522,0.00582241630276565,0.0135856380397865,0.000485201358563804,0,0.000485201358563804,0,0,0,0,0,0,0,0,0,0,0,0,38,21,17,0,41,11,4,3,4,14,22,0.0184376516254246,0.0101892285298399,0.00824842309558467,0,0.019893255701116,0.00533721494420184,0.00194080543425522,0.00145560407569141,0.00194080543425522,0.00679281901989326,0.0106744298884037,2061,1472,2059,6.13792917591197,0.000970402717127608,0,2061,0,1,1
"2014-07-01","Tunisia",53,5,77,28,32,2,0,28,42,37,1,8,8,5,61,32,6,16,56,59,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0278507619548082,0.00262743037309511,0.0404624277456647,0.0147136100893326,0.0168155543878087,0.00105097214923805,0,0.0147136100893326,0.022070415133999,0.0194429847609038,0.000525486074619023,0.00420388859695218,0.00420388859695218,0.00262743037309511,0.0320546505517604,0.0168155543878087,0.00315291644771414,0.00840777719390436,0.0294272201786653,0.0310036784025223,0,0,0,0,0,0.000525486074619023,0,0,0,0,0,0,0,0,0,25,10,4,0,17,20,2,2,8,15,24,0.0131371518654756,0.00525486074619023,0.00210194429847609,0,0.00893326326852338,0.0105097214923805,0.00105097214923805,0.00105097214923805,0.00420388859695218,0.00788229111928534,0.0126116657908565,1903,1228,1901,11.3917882672706,0.000525486074619023,0.000525486074619023,1903,0,1,0
"2014-08-01","Tunisia",25,1,197,6,19,1,1,41,14,26,0,4,4,5,27,29,2,6,16,35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0145772594752187,0.000583090379008746,0.114868804664723,0.00349854227405248,0.0110787172011662,0.000583090379008746,0.000583090379008746,0.0239067055393586,0.00816326530612245,0.0151603498542274,0,0.00233236151603499,0.00233236151603499,0.00291545189504373,0.0157434402332362,0.0169096209912536,0.00116618075801749,0.00349854227405248,0.00932944606413994,0.0204081632653061,0,0,0.000583090379008746,0,0,0,0,0,0,0,0,0,0,0.000583090379008746,0,29,9,4,0,11,13,3,0,3,15,20,0.0169096209912536,0.00524781341107872,0.00233236151603499,0,0.00641399416909621,0.0075801749271137,0.00174927113702624,0,0.00174927113702624,0.0087463556851312,0.0116618075801749,1715,1154,1713,7.08923711225125,0.000583090379008746,0.000583090379008746,1715,0,1,0
"2014-09-01","Tunisia",38,6,274,15,19,12,0,26,45,30,0,7,18,4,58,9,0,12,13,15,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0.0171248310049572,0.00270392068499324,0.123479044614691,0.0067598017124831,0.00856241550247859,0.00540784136998648,0,0.0117169896349707,0.0202794051374493,0.0135196034249662,0,0.00315457413249211,0.00811176205497972,0.00180261378999549,0.0261378999549347,0.00405588102748986,0,0.00540784136998648,0.00585849481748535,0.0067598017124831,0,0,0,0,0,0.000450653447498873,0.000450653447498873,0,0,0.00135196034249662,0,0,0,0,0,38,11,4,0,27,16,2,1,8,17,11,0.0171248310049572,0.00495718792248761,0.00180261378999549,0,0.0121676430824696,0.00721045515998197,0.000901306894997747,0.000450653447498873,0.00360522757999099,0.00766110860748085,0.00495718792248761,2219,1495,2214,6.6479907393818,0.000901306894997747,0.00135196034249662,2219,0,1,0
"2014-10-01","Tunisia",40,4,447,44,39,3,0,32,56,17,3,11,20,2,33,12,5,11,33,35,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0.0159872102318145,0.00159872102318145,0.178657074340528,0.017585931254996,0.0155875299760192,0.00119904076738609,0,0.0127897681854516,0.0223820943245404,0.00679456434852118,0.00119904076738609,0.004396482813749,0.00799360511590727,0.000799360511590727,0.013189448441247,0.00479616306954436,0.00199840127897682,0.004396482813749,0.013189448441247,0.0139888089528377,0,0,0.000799360511590727,0,0,0,0,0,0.000399680255795364,0,0,0,0,0,0,24,8,2,1,29,5,6,0,9,11,14,0.00959232613908873,0.00319744204636291,0.000799360511590727,0.000399680255795364,0.0115907274180655,0.00199840127897682,0.00239808153477218,0,0.00359712230215827,0.004396482813749,0.00559552358113509,2502,1557,2499,7.11926034317012,0.000399680255795364,0.000799360511590727,2502,0,1,1
"2014-11-01","Tunisia",22,2,431,38,38,6,0,20,49,3,0,10,15,2,46,10,5,6,32,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0083905415713196,0.0007627765064836,0.164378337147216,0.0144927536231884,0.0144927536231884,0.0022883295194508,0,0.007627765064836,0.0186880244088482,0.0011441647597254,0,0.003813882532418,0.005720823798627,0.0007627765064836,0.0175438596491228,0.003813882532418,0.001906941266209,0.0022883295194508,0.0122044241037376,0.0148741418764302,0,0,0,0,0,0,0,0,0,0.0003813882532418,0,0,0,0,0,27,4,3,0,35,2,3,3,5,8,18,0.0102974828375286,0.0015255530129672,0.0011441647597254,0,0.013348588863463,0.0007627765064836,0.0011441647597254,0.0011441647597254,0.001906941266209,0.0030511060259344,0.0068649885583524,2622,1750,2621,6.20710376470712,0.0003813882532418,0,2622,0,1,0
"2014-12-01","Tunisia",31,4,320,33,24,7,1,22,43,21,0,10,12,5,50,9,0,9,27,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0114857354575769,0.00148203038162282,0.118562430529826,0.0122267506483883,0.00889218228973694,0.00259355316783994,0.000370507595405706,0.00815116709892553,0.0159318266024454,0.00778065950351982,0,0.00370507595405706,0.00444609114486847,0.00185253797702853,0.0185253797702853,0.00333456835865135,0,0.00333456835865135,0.0100037050759541,0.0155613190070396,0,0,0,0,0,0,0,0,0,0.000370507595405706,0,0,0,0,0,29,12,7,0,25,11,2,2,11,8,12,0.0107447202667655,0.00444609114486847,0.00259355316783994,0,0.00926268988514265,0.00407558354946276,0.000741015190811412,0.000741015190811412,0.00407558354946276,0.00296406076324565,0.00444609114486847,2699,1921,2698,6.18619071459511,0.000370507595405706,0.000370507595405706,2699,0,1,0
"2015-01-01","Tunisia",22,12,43,3,38,9,1,20,64,20,0,7,17,13,107,19,3,7,23,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00920887400586019,0.00502302218501465,0.0179991628296358,0.00125575554625366,0.0159062369192131,0.00376726663876099,0.000418585182084554,0.00837170364169108,0.0267894516534115,0.00837170364169108,0,0.00293009627459188,0.00711594809543742,0.0054416073670992,0.0447886144830473,0.00795311845960653,0.00125575554625366,0.00293009627459188,0.00962745918794475,0.0179991628296358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,10,2,0,33,11,6,2,12,15,16,0.011301799916283,0.00418585182084554,0.000837170364169108,0,0.0138133110087903,0.0046044370029301,0.00251151109250733,0.000837170364169108,0.00502302218501465,0.00627877773126831,0.00669736291335287,2389,1799,2388,7.34212124690819,0.000418585182084554,0,2389,0,1,0
"2015-02-01","Tunisia",39,7,48,3,39,3,0,39,43,13,1,12,8,5,112,16,2,4,21,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0173719376391982,0.00311804008908686,0.021380846325167,0.00133630289532294,0.0173719376391982,0.00133630289532294,0,0.0173719376391982,0.0191536748329621,0.00579064587973274,0.00044543429844098,0.00534521158129176,0.00356347438752784,0.0022271714922049,0.0498886414253898,0.00712694877505568,0.00089086859688196,0.00178173719376392,0.00935412026726058,0.0178173719376392,0,0,0,0,0,0,0,0,0,0.00044543429844098,0,0,0,0,0,36,24,3,1,29,8,4,0,7,22,21,0.0160356347438753,0.0106904231625835,0.00133630289532294,0.00044543429844098,0.0129175946547884,0.00356347438752784,0.00178173719376392,0,0.00311804008908686,0.00979955456570156,0.00935412026726058,2245,1640,2244,7.35675997200551,0,0.00044543429844098,2245,0,1,0
"2015-03-01","Tunisia",61,5,23,4,37,11,0,17,50,35,0,18,12,5,151,29,7,16,126,161,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0205941931127616,0.00168804861580013,0.00776502363268062,0.00135043889264011,0.012491559756921,0.0037137069547603,0,0.00573936529372046,0.0168804861580014,0.0118163403106009,0,0.00607697501688049,0.00405131667792032,0.00168804861580013,0.0509790681971641,0.00979068197164078,0.00236326806212019,0.00540175557056043,0.0425388251181634,0.0543551654287643,0,0,0,0,0,0,0,0,0,0.000675219446320054,0,0,0,0,0,53,16,5,0,43,11,8,1,13,10,49,0.0178933153274814,0.00540175557056043,0.00168804861580013,0,0.0145172180958812,0.0037137069547603,0.00270087778528022,0.000337609723160027,0.00438892640108035,0.00337609723160027,0.0165428764348413,2962,1998,2960,11.9824125457458,0.00168804861580013,0.000675219446320054,2962,0,1,0
"2015-04-01","Tunisia",28,3,13,0,40,3,0,28,36,28,0,8,8,3,85,20,1,8,45,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118143459915612,0.00126582278481013,0.00548523206751055,0,0.0168776371308017,0.00126582278481013,0,0.0118143459915612,0.0151898734177215,0.0118143459915612,0,0.00337552742616034,0.00337552742616034,0.00126582278481013,0.0358649789029536,0.00843881856540084,0.000421940928270042,0.00337552742616034,0.0189873417721519,0.0122362869198312,0.00126582278481013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,21,8,0,60,16,6,0,8,18,18,0.00970464135021097,0.00886075949367089,0.00337552742616034,0,0.0253164556962025,0.00675105485232068,0.00253164556962025,0,0.00337552742616034,0.00759493670886076,0.00759493670886076,2370,1815,2367,6.9362925305084,0,0.00126582278481013,2370,0,1,1
"2015-05-01","Tunisia",28,6,18,2,32,9,0,19,37,43,2,5,17,3,96,16,2,6,41,34,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0118143459915612,0.00253164556962025,0.00759493670886076,0.000843881856540084,0.0135021097046414,0.00379746835443038,0,0.0080168776371308,0.0156118143459916,0.0181434599156118,0.000843881856540084,0.00210970464135021,0.00717299578059072,0.00126582278481013,0.0405063291139241,0.00675105485232068,0.000843881856540084,0.00253164556962025,0.0172995780590717,0.0143459915611814,0,0,0,0,0,0,0.000421940928270042,0,0,0.000421940928270042,0,0,0,0,0,44,20,4,0,34,20,7,0,10,14,28,0.0185654008438819,0.00843881856540084,0.00168776371308017,0,0.0143459915611814,0.00843881856540084,0.0029535864978903,0,0.00421940928270042,0.00590717299578059,0.0118143459915612,2370,1782,2368,6.94090153170139,0.000421940928270042,0.000421940928270042,2370,0,1,0
"2015-06-01","Tunisia",49,9,17,0,40,11,0,37,50,36,4,17,8,4,61,19,11,8,118,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189848895776831,0.00348702053467648,0.0065865943432778,0,0.0154978690430066,0.00426191398682681,0,0.0143355288647811,0.0193723363037582,0.0139480821387059,0.00154978690430066,0.0065865943432778,0.00309957380860132,0.00154978690430066,0.023634250290585,0.00736148779542813,0.00426191398682681,0.00309957380860132,0.0457187136768694,0.056567222006974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,11,7,0,35,16,9,1,5,16,37,0.0139480821387059,0.00426191398682681,0.00271212708252615,0,0.0135606354126308,0.00619914761720263,0.00348702053467648,0.000387446726075165,0.00193723363037582,0.00619914761720263,0.0143355288647811,2581,1774,2581,11.9660545326282,0,0,2581,0,1,0
"2015-07-01","Tunisia",73,8,12,1,21,10,0,34,37,72,55,15,9,6,24,19,7,5,59,51,0,2,1,0,0,0,1,2,0,0,0,0,0,0,0,0.0317391304347826,0.00347826086956522,0.00521739130434783,0.000434782608695652,0.0091304347826087,0.00434782608695652,0,0.0147826086956522,0.0160869565217391,0.031304347826087,0.0239130434782609,0.00652173913043478,0.00391304347826087,0.00260869565217391,0.0104347826086957,0.00826086956521739,0.00304347826086957,0.00217391304347826,0.0256521739130435,0.0221739130434783,0,0.000869565217391304,0.000434782608695652,0,0,0,0.000434782608695652,0.000869565217391304,0,0,0,0,0,0,0,58,12,4,0,25,11,3,5,3,19,18,0.0252173913043478,0.00521739130434783,0.00173913043478261,0,0.0108695652173913,0.00478260869565217,0.00130434782608696,0.00217391304347826,0.00130434782608696,0.00826086956521739,0.00782608695652174,2300,1635,2292,10.0799975290897,0.00304347826086957,0.000434782608695652,2300,0,1,0
