"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","investment","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","investmentNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","newvision.co.ug","nilepost.co.ug","sunrise.ug","eagle.co.ug"
"2013-09-01","Uganda",0,0,6,0,19,0,0,9,8,9,0,7,3,2,12,4,0,5,4,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.00975609756097561,0,0.0308943089430894,0,0,0.0146341463414634,0.0130081300813008,0.0146341463414634,0,0.0113821138211382,0.0048780487804878,0.0032520325203252,0.0195121951219512,0.00650406504065041,0,0.00813008130081301,0.00650406504065041,0.00975609756097561,0,0,0,0,0,0,0,0.0048780487804878,0,0,0,0,0,0,0,0,7,10,5,1,16,11,3,0,1,2,3,0.0113821138211382,0.016260162601626,0.00813008130081301,0.0016260162601626,0.0260162601626016,0.0178861788617886,0.0048780487804878,0,0.0016260162601626,0.0032520325203252,0.0048780487804878,615,471,5,2.52349700998265,0,0.0048780487804878,615,1,0,1,0
"2013-10-01","Uganda",1,2,5,1,14,2,0,8,8,3,1,6,3,0,8,7,0,3,8,19,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0.00159235668789809,0.00318471337579618,0.00796178343949045,0.00159235668789809,0.0222929936305732,0.00318471337579618,0,0.0127388535031847,0.0127388535031847,0.00477707006369427,0.00159235668789809,0.00955414012738853,0.00477707006369427,0,0.0127388535031847,0.0111464968152866,0,0.00477707006369427,0.0127388535031847,0.0302547770700637,0,0,0,0,0,0,0,0.00477707006369427,0.00159235668789809,0,0,0,0,0,0,0,8,3,2,0,9,14,0,0,0,0,1,0.0127388535031847,0.00477707006369427,0.00318471337579618,0,0.0143312101910828,0.0222929936305732,0,0,0,0,0.00159235668789809,628,497,3,3.39658454681868,0.00159235668789809,0.00477707006369427,628,1,0,1,0
"2013-11-01","Uganda",9,1,4,2,28,7,0,5,20,8,0,2,11,4,6,6,2,1,3,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0122116689280868,0.00135685210312076,0.00542740841248304,0.00271370420624152,0.0379918588873813,0.00949796472184532,0,0.0067842605156038,0.0271370420624152,0.0108548168249661,0,0.00271370420624152,0.0149253731343284,0.00542740841248304,0.00814111261872456,0.00814111261872456,0.00271370420624152,0.00135685210312076,0.00407055630936228,0.0203527815468114,0,0,0,0,0,0,0,0.00135685210312076,0,0,0,0,0,0,0,0,7,10,7,0,14,6,3,2,2,2,1,0.00949796472184532,0.0135685210312076,0.00949796472184532,0,0.0189959294436906,0.00814111261872456,0.00407055630936228,0.00271370420624152,0.00271370420624152,0.00271370420624152,0.00135685210312076,737,566,7,4.12264777858151,0,0.00135685210312076,737,1,0,1,0
"2013-12-01","Uganda",3,0,6,0,23,1,0,8,16,20,0,6,11,3,2,2,1,8,6,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00445103857566766,0,0.00890207715133531,0,0.0341246290801187,0.00148367952522255,0,0.0118694362017804,0.0237388724035608,0.029673590504451,0,0.00890207715133531,0.0163204747774481,0.00445103857566766,0.0029673590504451,0.0029673590504451,0.00148367952522255,0.0118694362017804,0.00890207715133531,0.0178041543026706,0,0,0,0,0,0,0,0.00148367952522255,0,0,0,0,0,0,0,0,4,10,2,0,7,14,1,1,0,1,3,0.00593471810089021,0.0148367952522255,0.0029673590504451,0,0.0103857566765579,0.0207715133531157,0.00148367952522255,0.00148367952522255,0,0.00148367952522255,0.00445103857566766,674,516,9,3.530998702635,0,0.00148367952522255,674,1,0,1,0
"2014-01-01","Uganda",4,1,5,4,14,2,0,11,11,22,1,7,5,5,4,6,0,8,8,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.00464037122969838,0.00116009280742459,0.00580046403712297,0.00464037122969838,0.0162412993039443,0.00232018561484919,0,0.0127610208816705,0.0127610208816705,0.0255220417633411,0.00116009280742459,0.00812064965197216,0.00580046403712297,0.00580046403712297,0.00464037122969838,0.00696055684454756,0,0.00928074245939675,0.00928074245939675,0.0127610208816705,0,0,0,0,0,0,0,0.00116009280742459,0,0,0,0,0,0,0,0.00116009280742459,4,8,3,0,14,10,1,1,2,4,4,0.00464037122969838,0.00928074245939675,0.00348027842227378,0,0.0162412993039443,0.0116009280742459,0.00116009280742459,0.00116009280742459,0.00232018561484919,0.00464037122969838,0.00464037122969838,862,690,11,2.66579655184184,0,0.00232018561484919,862,1,0,1,0
"2014-02-01","Uganda",4,1,15,1,20,1,2,13,33,79,1,5,15,2,4,10,1,11,6,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00421052631578947,0.00105263157894737,0.0157894736842105,0.00105263157894737,0.0210526315789474,0.00105263157894737,0.00210526315789474,0.0136842105263158,0.0347368421052632,0.0831578947368421,0.00105263157894737,0.00526315789473684,0.0157894736842105,0.00210526315789474,0.00421052631578947,0.0105263157894737,0.00105263157894737,0.0115789473684211,0.00631578947368421,0.00631578947368421,0,0,0,0,0,0,0,0,0.00105263157894737,0,0,0,0,0,0,0,5,7,7,1,24,18,1,2,0,2,1,0.00526315789473684,0.00736842105263158,0.00736842105263158,0.00105263157894737,0.0252631578947368,0.0189473684210526,0.00105263157894737,0.00210526315789474,0,0.00210526315789474,0.00105263157894737,950,677,5,3.72148211172174,0,0.00105263157894737,950,1,0,1,0
"2014-03-01","Uganda",4,1,12,4,9,1,1,22,20,22,1,13,12,8,5,8,1,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00536193029490617,0.00134048257372654,0.0160857908847185,0.00536193029490617,0.0120643431635389,0.00134048257372654,0.00134048257372654,0.0294906166219839,0.0268096514745308,0.0294906166219839,0.00134048257372654,0.017426273458445,0.0160857908847185,0.0107238605898123,0.00670241286863271,0.0107238605898123,0.00134048257372654,0.00670241286863271,0,0.0120643431635389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,8,0,14,20,1,2,2,3,1,0.00402144772117962,0.00938337801608579,0.0107238605898123,0,0.0187667560321716,0.0268096514745308,0.00134048257372654,0.00268096514745308,0.00268096514745308,0.00402144772117962,0.00134048257372654,746,548,7,4.23001319657045,0.00134048257372654,0,746,1,0,1,0
"2014-04-01","Uganda",7,2,13,3,11,0,1,12,15,14,2,4,9,8,13,4,2,1,3,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.00943396226415094,0.00269541778975741,0.0175202156334232,0.00404312668463612,0.0148247978436658,0,0.00134770889487871,0.0161725067385445,0.0202156334231806,0.0188679245283019,0.00269541778975741,0.00539083557951483,0.0121293800539084,0.0107816711590297,0.0175202156334232,0.00539083557951483,0.00269541778975741,0.00134770889487871,0.00404312668463612,0.0121293800539084,0,0,0,0,0,0,0,0.00134770889487871,0.00134770889487871,0,0,0,0,0,0,0,2,4,10,0,18,23,5,2,1,1,0,0.00269541778975741,0.00539083557951483,0.0134770889487871,0,0.0242587601078167,0.0309973045822102,0.00673854447439353,0.00269541778975741,0.00134770889487871,0.00134770889487871,0,742,563,4,3.65280725938837,0.00134770889487871,0.00134770889487871,742,1,0,1,0
"2014-05-01","Uganda",3,1,14,2,13,1,1,9,20,9,1,5,13,6,3,2,1,5,5,5,0,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0,0.00470219435736677,0.00156739811912226,0.0219435736677116,0.00313479623824451,0.0203761755485893,0.00156739811912226,0.00156739811912226,0.0141065830721003,0.0313479623824451,0.0141065830721003,0.00156739811912226,0.00783699059561128,0.0203761755485893,0.00940438871473354,0.00470219435736677,0.00313479623824451,0.00156739811912226,0.00783699059561128,0.00783699059561128,0.00783699059561128,0,0,0,0,0,0,0,0.00626959247648903,0.00156739811912226,0,0,0,0,0,0.00156739811912226,0,5,9,7,2,12,17,0,1,1,2,3,0.00783699059561128,0.0141065830721003,0.0109717868338558,0.00313479623824451,0.0188087774294671,0.0266457680250784,0,0.00156739811912226,0.00156739811912226,0.00313479623824451,0.00470219435736677,638,482,6,3.75905687584008,0,0.00940438871473354,638,1,0,1,0
"2014-06-01","Uganda",1,0,9,1,8,0,0,6,6,23,0,5,3,5,6,2,1,4,4,4,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0.00130378096479791,0,0.0117340286831812,0.00130378096479791,0.0104302477183833,0,0,0.00782268578878748,0.00782268578878748,0.029986962190352,0,0.00651890482398957,0.00391134289439374,0.00651890482398957,0.00782268578878748,0.00260756192959583,0.00130378096479791,0.00521512385919166,0.00521512385919166,0.00521512385919166,0,0,0,0,0,0,0,0.00521512385919166,0.00130378096479791,0,0,0,0,0,0,0,4,9,4,0,9,13,0,3,1,2,1,0.00521512385919166,0.0117340286831812,0.00521512385919166,0,0.0117340286831812,0.0169491525423729,0,0.00391134289439374,0.00130378096479791,0.00260756192959583,0.00130378096479791,767,637,6,1.40819452250595,0.00391134289439374,0.00260756192959583,767,1,0,1,0
"2014-07-01","Uganda",6,3,3,0,11,0,0,18,16,10,0,3,10,11,5,6,1,4,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00749063670411985,0.00374531835205993,0.00374531835205993,0,0.0137328339575531,0,0,0.0224719101123595,0.0199750312109863,0.0124843945068664,0,0.00374531835205993,0.0124843945068664,0.0137328339575531,0.00624219725343321,0.00749063670411985,0.00124843945068664,0.00499375780274657,0.0212234706616729,0.00749063670411985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,8,0,25,13,2,0,0,3,5,0.0137328339575531,0.0112359550561798,0.00998751560549313,0,0.031210986267166,0.0162297128589263,0.00249687890137328,0,0,0.00374531835205993,0.00624219725343321,801,613,16,3.77824720931552,0,0,801,1,0,1,0
"2014-08-01","Uganda",4,2,7,1,15,1,0,11,21,34,2,3,13,7,3,8,0,3,3,2,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0.00546448087431694,0.00273224043715847,0.00956284153005465,0.00136612021857923,0.0204918032786885,0.00136612021857923,0,0.0150273224043716,0.0286885245901639,0.046448087431694,0.00273224043715847,0.00409836065573771,0.0177595628415301,0.00956284153005465,0.00409836065573771,0.0109289617486339,0,0.00409836065573771,0.00409836065573771,0.00273224043715847,0,0,0,0,0,0,0,0.00819672131147541,0,0,0,0,0,0.00136612021857923,0,0,1,6,6,0,9,13,1,0,1,1,7,0.00136612021857923,0.00819672131147541,0.00819672131147541,0,0.0122950819672131,0.0177595628415301,0.00136612021857923,0,0.00136612021857923,0.00136612021857923,0.00956284153005465,732,566,7,2.99349769942182,0,0.00956284153005465,732,1,0,1,0
"2014-09-01","Uganda",5,0,6,0,5,2,0,9,16,10,0,3,7,4,2,4,0,2,4,8,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,1,0.00606060606060606,0,0.00727272727272727,0,0.00606060606060606,0.00242424242424242,0,0.0109090909090909,0.0193939393939394,0.0121212121212121,0,0.00363636363636364,0.00848484848484849,0.00484848484848485,0.00242424242424242,0.00484848484848485,0,0.00242424242424242,0.00484848484848485,0.0096969696969697,0,0,0,0,0,0,0,0.00242424242424242,0,0,0.00121212121212121,0,0,0,0.00242424242424242,0.00121212121212121,5,12,4,0,10,16,4,1,2,0,5,0.00606060606060606,0.0145454545454545,0.00484848484848485,0,0.0121212121212121,0.0193939393939394,0.00484848484848485,0.00121212121212121,0.00242424242424242,0,0.00606060606060606,825,689,11,1.81751875328551,0,0.00727272727272727,825,1,0,1,0
"2014-10-01","Uganda",4,1,6,0,18,1,1,15,16,8,0,2,7,5,5,8,1,5,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00422386483632524,0.00105596620908131,0.00633579725448786,0,0.0190073917634636,0.00105596620908131,0.00105596620908131,0.0158394931362196,0.0168954593453009,0.00844772967265047,0,0.00211193241816262,0.00739176346356917,0.00527983104540655,0.00527983104540655,0.00844772967265047,0.00105596620908131,0.00527983104540655,0.00422386483632524,0.00211193241816262,0,0,0,0,0,0,0,0.00105596620908131,0,0,0,0,0,0,0,0,5,8,3,0,16,5,0,0,1,1,0,0.00527983104540655,0.00844772967265047,0.00316789862724393,0,0.0168954593453009,0.00527983104540655,0,0,0.00105596620908131,0.00105596620908131,0,947,810,7,1.81698422338457,0.00211193241816262,0,947,1,0,1,0
"2014-11-01","Uganda",4,3,9,3,7,0,0,6,9,18,2,4,10,8,8,12,1,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00474495848161329,0.00355871886120996,0.0106761565836299,0.00355871886120996,0.00830367734282325,0,0,0.00711743772241993,0.0106761565836299,0.0213523131672598,0.00237247924080664,0.00474495848161329,0.0118623962040332,0.00948991696322657,0.00948991696322657,0.0142348754448399,0.00118623962040332,0.00355871886120996,0.00474495848161329,0.00237247924080664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,19,1,35,13,5,1,3,0,2,0.00711743772241993,0.00474495848161329,0.0225385527876631,0.00118623962040332,0.0415183867141162,0.0154211150652432,0.00593119810201661,0.00118623962040332,0.00355871886120996,0,0.00237247924080664,843,670,7,2.5028504822825,0,0,843,1,0,1,0
"2014-12-01","Uganda",3,3,8,1,13,0,3,4,17,13,2,4,8,6,5,7,2,4,6,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00366300366300366,0.00366300366300366,0.00976800976800977,0.00122100122100122,0.0158730158730159,0,0.00366300366300366,0.00488400488400488,0.0207570207570208,0.0158730158730159,0.00244200244200244,0.00488400488400488,0.00976800976800977,0.00732600732600733,0.00610500610500611,0.00854700854700855,0.00244200244200244,0.00488400488400488,0.00732600732600733,0.00488400488400488,0,0,0,0,0,0,0,0.00122100122100122,0,0,0,0,0,0,0,0,12,14,4,0,29,3,0,1,0,5,1,0.0146520146520147,0.0170940170940171,0.00488400488400488,0,0.0354090354090354,0.00366300366300366,0,0.00122100122100122,0,0.00610500610500611,0.00122100122100122,819,652,6,2.97067347082412,0,0.00122100122100122,819,1,0,1,1
"2015-01-01","Uganda",14,0,14,0,4,3,3,3,39,5,0,4,9,7,2,6,2,2,3,2,0,3,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0.0170523751522534,0,0.0170523751522534,0,0.0048721071863581,0.00365408038976857,0.00365408038976857,0.00365408038976857,0.0475030450669915,0.00609013398294762,0,0.0048721071863581,0.0109622411693057,0.00852618757612668,0.00243605359317905,0.00730816077953715,0.00243605359317905,0.00243605359317905,0.00365408038976857,0.00243605359317905,0,0.00365408038976857,0,0,0,0.00121802679658952,0,0.00243605359317905,0,0,0.00121802679658952,0,0,0,0,0,12,1,4,1,29,8,0,1,0,3,2,0.0146163215590743,0.00121802679658952,0.0048721071863581,0.00121802679658952,0.0353227771010962,0.0097442143727162,0,0.00121802679658952,0,0.00365408038976857,0.00243605359317905,821,655,1,4.18014389882299,0,0.00852618757612668,821,1,0,1,0
"2015-02-01","Uganda",1,2,5,1,5,0,0,8,11,11,0,1,7,3,2,9,1,4,6,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0.00170357751277683,0.00340715502555366,0.00851788756388416,0.00170357751277683,0.00851788756388416,0,0,0.0136286201022147,0.0187393526405451,0.0187393526405451,0,0.00170357751277683,0.0119250425894378,0.00511073253833049,0.00340715502555366,0.0153321976149915,0.00170357751277683,0.00681431005110733,0.010221465076661,0.00340715502555366,0,0,0,0,0,0,0,0.00851788756388416,0,0,0,0,0,0,0,0,5,5,6,0,14,8,5,0,1,1,2,0.00851788756388416,0.00851788756388416,0.010221465076661,0,0.0238500851788756,0.0136286201022147,0.00851788756388416,0,0.00170357751277683,0.00170357751277683,0.00340715502555366,587,473,4,2.51275135928649,0.00851788756388416,0,587,1,0,1,0
"2015-03-01","Uganda",2,1,10,2,16,1,1,14,16,5,0,3,10,3,3,11,2,12,8,7,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0.0028169014084507,0.00140845070422535,0.0140845070422535,0.0028169014084507,0.0225352112676056,0.00140845070422535,0.00140845070422535,0.0197183098591549,0.0225352112676056,0.00704225352112676,0,0.00422535211267606,0.0140845070422535,0.00422535211267606,0.00422535211267606,0.0154929577464789,0.0028169014084507,0.0169014084507042,0.0112676056338028,0.00985915492957747,0,0,0,0,0,0,0.0028169014084507,0.00140845070422535,0.00140845070422535,0,0,0,0,0,0,0,6,3,6,0,19,7,1,0,2,2,3,0.00845070422535211,0.00422535211267606,0.00845070422535211,0,0.0267605633802817,0.00985915492957747,0.00140845070422535,0,0.0028169014084507,0.0028169014084507,0.00422535211267606,710,549,4,3.95042364656791,0.0028169014084507,0.0028169014084507,710,1,0,1,0
"2015-04-01","Uganda",7,2,20,6,4,0,1,7,14,14,0,4,20,7,8,8,0,5,7,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.00969529085872576,0.00277008310249307,0.0277008310249307,0.00831024930747922,0.00554016620498615,0,0.00138504155124654,0.00969529085872576,0.0193905817174515,0.0193905817174515,0,0.00554016620498615,0.0277008310249307,0.00969529085872576,0.0110803324099723,0.0110803324099723,0,0.00692520775623269,0.00969529085872576,0.00969529085872576,0.00138504155124654,0,0,0,0,0,0,0.00138504155124654,0,0,0,0,0,0,0.00138504155124654,0,14,3,9,0,15,14,3,2,4,4,2,0.0193905817174515,0.00415512465373961,0.0124653739612188,0,0.0207756232686981,0.0193905817174515,0.00415512465373961,0.00277008310249307,0.00554016620498615,0.00554016620498615,0.00277008310249307,722,537,14,4.41395030233657,0.00415512465373961,0,722,1,0,1,1
"2015-05-01","Uganda",10,0,29,7,22,4,1,11,42,15,0,3,21,3,16,7,2,6,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010752688172043,0,0.0311827956989247,0.00752688172043011,0.0236559139784946,0.0043010752688172,0.0010752688172043,0.0118279569892473,0.0451612903225806,0.0161290322580645,0,0.0032258064516129,0.0225806451612903,0.0032258064516129,0.0172043010752688,0.00752688172043011,0.0021505376344086,0.00645161290322581,0.00537634408602151,0.0043010752688172,0,0,0.0010752688172043,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,5,0,22,19,2,1,2,4,3,0.00752688172043011,0.0150537634408602,0.00537634408602151,0,0.0236559139784946,0.0204301075268817,0.0021505376344086,0.0010752688172043,0.0021505376344086,0.0043010752688172,0.0032258064516129,930,669,2,4.60354277133254,0,0.0010752688172043,930,1,0,1,1
"2015-06-01","Uganda",11,2,37,5,14,2,0,5,16,11,1,3,10,5,3,11,1,11,6,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0137844611528822,0.0025062656641604,0.0463659147869674,0.006265664160401,0.0175438596491228,0.0025062656641604,0,0.006265664160401,0.0200501253132832,0.0137844611528822,0.0012531328320802,0.0037593984962406,0.012531328320802,0.006265664160401,0.0037593984962406,0.0137844611528822,0.0012531328320802,0.0137844611528822,0.0075187969924812,0.0100250626566416,0,0,0,0,0,0,0,0.0012531328320802,0,0,0,0,0,0,0,0,8,7,8,1,15,15,2,0,0,1,1,0.0100250626566416,0.0087719298245614,0.0100250626566416,0.0012531328320802,0.018796992481203,0.018796992481203,0.0025062656641604,0,0,0.0012531328320802,0.0012531328320802,798,596,6,3.97182883614003,0,0.0012531328320802,798,1,0,1,1
"2015-07-01","Uganda",14,2,40,7,28,3,1,7,28,15,1,4,19,9,10,7,0,10,8,4,0,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0.0150214592274678,0.00214592274678112,0.0429184549356223,0.00751072961373391,0.0300429184549356,0.00321888412017167,0.00107296137339056,0.00751072961373391,0.0300429184549356,0.0160944206008584,0.00107296137339056,0.00429184549356223,0.0203862660944206,0.00965665236051502,0.0107296137339056,0.00751072961373391,0,0.0107296137339056,0.00858369098712446,0.00429184549356223,0,0,0,0,0,0,0,0.00321888412017167,0.00214592274678112,0,0,0,0.00107296137339056,0,0,0,13,9,6,0,19,17,4,1,1,8,3,0.0139484978540773,0.00965665236051502,0.00643776824034335,0,0.0203862660944206,0.0182403433476395,0.00429184549356223,0.00107296137339056,0.00107296137339056,0.00858369098712446,0.00321888412017167,932,660,5,4.62634740583763,0.00107296137339056,0.00536480686695279,932,1,0,1,1
"2015-08-01","Uganda",5,1,31,3,24,1,1,11,21,11,1,5,16,3,10,4,2,11,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.00670241286863271,0.00134048257372654,0.0415549597855228,0.00402144772117962,0.032171581769437,0.00134048257372654,0.00134048257372654,0.014745308310992,0.0281501340482574,0.014745308310992,0.00134048257372654,0.00670241286863271,0.0214477211796247,0.00402144772117962,0.0134048257372654,0.00536193029490617,0.00268096514745308,0.014745308310992,0.00268096514745308,0.00402144772117962,0,0,0,0,0,0,0,0,0.00134048257372654,0,0,0,0,0,0.00134048257372654,0,4,11,14,0,27,12,2,0,1,2,2,0.00536193029490617,0.014745308310992,0.0187667560321716,0,0.0361930294906166,0.0160857908847185,0.00268096514745308,0,0.00134048257372654,0.00268096514745308,0.00268096514745308,746,532,4,4.02236777146087,0,0.00268096514745308,746,1,0,1,1
"2015-09-01","Uganda",5,2,42,5,25,1,0,10,13,13,0,5,4,5,9,4,2,7,5,11,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0.00632111251580278,0.00252844500632111,0.0530973451327434,0.00632111251580278,0.0316055625790139,0.00126422250316056,0,0.0126422250316056,0.0164348925410872,0.0164348925410872,0,0.00632111251580278,0.00505689001264223,0.00632111251580278,0.011378002528445,0.00505689001264223,0.00252844500632111,0.00884955752212389,0.00632111251580278,0.0139064475347661,0,0,0,0,0,0,0,0.00252844500632111,0,0,0,0,0,0,0.00126422250316056,0,4,16,4,0,14,8,2,2,4,3,3,0.00505689001264223,0.0202275600505689,0.00505689001264223,0,0.0176991150442478,0.0101137800252845,0.00252844500632111,0.00252844500632111,0.00505689001264223,0.00379266750948167,0.00379266750948167,791,570,8,3.17112276963753,0,0.00505689001264223,791,1,0,1,1
"2015-10-01","Uganda",9,2,47,12,9,2,1,7,23,13,0,14,15,2,6,11,4,4,4,6,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,1,0.0109622411693057,0.00243605359317905,0.0572472594397077,0.0146163215590743,0.0109622411693057,0.00243605359317905,0.00121802679658952,0.00852618757612668,0.0280146163215591,0.0158343483556638,0,0.0170523751522534,0.0182704019488429,0.00243605359317905,0.00730816077953715,0.0133982947624848,0.0048721071863581,0.0048721071863581,0.0048721071863581,0.00730816077953715,0,0,0,0,0,0,0,0.0048721071863581,0,0,0,0,0.00121802679658952,0,0,0.00121802679658952,9,11,8,0,16,11,2,2,1,0,6,0.0109622411693057,0.0133982947624848,0.0097442143727162,0,0.0194884287454324,0.0133982947624848,0.00243605359317905,0.00243605359317905,0.00121802679658952,0,0.00730816077953715,821,585,3,4.64656798446606,0.00243605359317905,0.0048721071863581,821,1,0,1,1
"2015-11-01","Uganda",5,1,61,6,16,1,0,4,26,10,0,8,20,5,6,6,1,10,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00538793103448276,0.00107758620689655,0.0657327586206897,0.00646551724137931,0.0172413793103448,0.00107758620689655,0,0.00431034482758621,0.0280172413793103,0.0107758620689655,0,0.00862068965517241,0.021551724137931,0.00538793103448276,0.00646551724137931,0.00646551724137931,0.00107758620689655,0.0107758620689655,0.00323275862068966,0.00538793103448276,0,0,0,0,0,0,0,0,0,0,0,0,0.00107758620689655,0,0,0,7,14,5,0,16,4,1,0,2,0,1,0.00754310344827586,0.0150862068965517,0.00538793103448276,0,0.0172413793103448,0.00431034482758621,0.00107758620689655,0,0.0021551724137931,0,0.00107758620689655,928,708,6,3.41157125869075,0,0.00107758620689655,928,1,0,1,1
"2015-12-01","Uganda",6,4,19,6,15,1,1,10,22,5,3,2,15,2,5,10,1,9,2,13,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0.0106382978723404,0.00709219858156028,0.0336879432624113,0.0106382978723404,0.0265957446808511,0.00177304964539007,0.00177304964539007,0.0177304964539007,0.0390070921985816,0.00886524822695036,0.00531914893617021,0.00354609929078014,0.0265957446808511,0.00354609929078014,0.00886524822695036,0.0177304964539007,0.00177304964539007,0.0159574468085106,0.00354609929078014,0.0230496453900709,0,0,0,0,0,0,0.00177304964539007,0.00354609929078014,0,0,0,0,0,0,0,0,2,9,4,1,13,5,2,1,0,2,0,0.00354609929078014,0.0159574468085106,0.00709219858156028,0.00177304964539007,0.0230496453900709,0.00886524822695036,0.00354609929078014,0.00177304964539007,0,0.00354609929078014,0,564,393,2,6.00185711872539,0,0.00531914893617021,564,1,0,1,1
"2016-01-01","Uganda",12,7,56,12,16,2,0,20,26,9,0,7,11,8,7,10,1,7,4,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0122950819672131,0.00717213114754098,0.0573770491803279,0.0122950819672131,0.0163934426229508,0.00204918032786885,0,0.0204918032786885,0.0266393442622951,0.00922131147540984,0,0.00717213114754098,0.0112704918032787,0.00819672131147541,0.00717213114754098,0.0102459016393443,0.00102459016393443,0.00717213114754098,0.00409836065573771,0.014344262295082,0,0,0,0,0,0,0,0,0,0,0.00102459016393443,0,0,0,0,0,9,11,10,0,26,8,3,0,2,3,9,0.00922131147540984,0.0112704918032787,0.0102459016393443,0,0.0266393442622951,0.00819672131147541,0.00307377049180328,0,0.00204918032786885,0.00307377049180328,0.00922131147540984,976,687,7,4.28973008805164,0.00102459016393443,0,976,1,0,1,1
