"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","investment","media_campaign_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","investmentNorm","media_campaign_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","kbc.co.ke","citizen.digital"
"2012-11-01","Kenya",5,0,36,5,25,0,1,12,45,14,2,9,8,1,22,4,0,3,32,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00621890547263682,0,0.0447761194029851,0.00621890547263682,0.0310945273631841,0,0.00124378109452736,0.0149253731343284,0.0559701492537313,0.0174129353233831,0.00248756218905473,0.0111940298507463,0.00995024875621891,0.00124378109452736,0.027363184079602,0.00497512437810945,0,0.00373134328358209,0.0398009950248756,0.0373134328358209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,2,19,23,1,1,3,5,4,0.00373134328358209,0.00497512437810945,0.00248756218905473,0.00248756218905473,0.0236318407960199,0.0286069651741294,0.00124378109452736,0.00124378109452736,0.00373134328358209,0.00621890547263682,0.00497512437810945,804,496,14,5.44418181739816,0,0,804,0,0
"2012-12-01","Kenya",6,1,64,14,28,0,0,13,28,18,1,5,10,5,9,3,0,3,27,22,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0.00798934753661784,0.00133155792276964,0.085219707057257,0.018641810918775,0.0372836218375499,0,0,0.0173102529960053,0.0372836218375499,0.0239680426098535,0.00133155792276964,0.0066577896138482,0.0133155792276964,0.0066577896138482,0.0119840213049268,0.00399467376830892,0,0.00399467376830892,0.0359520639147803,0.0292942743009321,0,0,0,0,0,0,0,0.00266311584553928,0,0,0,0,0.00133155792276964,0,0,0,0,4,6,4,0,21,18,1,1,1,3,3,0.00532623169107856,0.00798934753661784,0.00532623169107856,0,0.0279627163781625,0.0239680426098535,0.00133155792276964,0.00133155792276964,0.00133155792276964,0.00399467376830892,0.00399467376830892,751,445,4,3.96310396422765,0.00266311584553928,0.00133155792276964,751,0,0
"2013-01-01","Kenya",2,2,33,3,9,1,0,3,20,10,0,1,8,5,10,9,1,3,18,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0033500837520938,0.0033500837520938,0.0552763819095477,0.0050251256281407,0.0150753768844221,0.0016750418760469,0,0.0050251256281407,0.033500837520938,0.016750418760469,0,0.0016750418760469,0.0134003350083752,0.00837520938023451,0.016750418760469,0.0150753768844221,0.0016750418760469,0.0050251256281407,0.0301507537688442,0.00837520938023451,0,0,0,0,0,0,0,0,0.0016750418760469,0,0,0,0,0,0,0,0.0016750418760469,2,5,10,0,15,18,2,0,0,11,1,0.0033500837520938,0.00837520938023451,0.016750418760469,0,0.0251256281407035,0.0301507537688442,0.0033500837520938,0,0,0.0184254606365159,0.0016750418760469,597,407,9,3.649289666598,0,0.0033500837520938,597,0,0
"2013-02-01","Kenya",0,1,18,2,4,1,0,9,21,4,0,1,9,1,14,6,0,3,18,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.0352250489236791,0.00391389432485323,0.00782778864970646,0.00195694716242661,0,0.0176125244618395,0.0410958904109589,0.00782778864970646,0,0.00195694716242661,0.0176125244618395,0.00195694716242661,0.0273972602739726,0.0117416829745597,0,0.00587084148727984,0.0352250489236791,0.0176125244618395,0,0.00195694716242661,0,0,0,0,0,0.00195694716242661,0,0,0,0,0,0,0,0,0,2,6,9,0,22,9,0,0,0,2,2,0.00391389432485323,0.0117416829745597,0.0176125244618395,0,0.0430528375733855,0.0176125244618395,0,0,0,0.00391389432485323,0.00391389432485323,511,354,14,3.95260936902412,0.00195694716242661,0.00195694716242661,511,0,0
"2013-03-01","Kenya",0,4,164,61,20,0,0,10,67,8,1,8,23,26,11,8,0,5,25,7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00372786579683131,0.152842497670084,0.0568499534016775,0.0186393289841566,0,0,0.00931966449207828,0.0624417520969245,0.00745573159366263,0.000931966449207828,0.00745573159366263,0.0214352283317801,0.0242311276794035,0.0102516309412861,0.00745573159366263,0,0.00465983224603914,0.0232991612301957,0.0065237651444548,0,0,0,0,0.000931966449207828,0,0,0.000931966449207828,0,0,0,0,0,0,0,0,0,5,7,5,0,21,9,0,0,1,3,2,0.00465983224603914,0.0065237651444548,0.00465983224603914,0,0.0195712954333644,0.00838769804287046,0,0,0.000931966449207828,0.00279589934762349,0.00186393289841566,1073,598,10,3.38740282397182,0,0.00186393289841566,1073,0,0
"2013-04-01","Kenya",3,3,13,5,30,0,1,38,56,19,1,2,23,13,3,15,2,3,11,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0.00303030303030303,0.00303030303030303,0.0131313131313131,0.00505050505050505,0.0303030303030303,0,0.00101010101010101,0.0383838383838384,0.0565656565656566,0.0191919191919192,0.00101010101010101,0.00202020202020202,0.0232323232323232,0.0131313131313131,0.00303030303030303,0.0151515151515152,0.00202020202020202,0.00303030303030303,0.0111111111111111,0.00707070707070707,0,0,0,0,0,0,0,0.00202020202020202,0,0,0,0,0,0,0,0,0.00101010101010101,6,5,5,0,16,10,2,2,3,3,3,0.00606060606060606,0.00505050505050505,0.00505050505050505,0,0.0161616161616162,0.0101010101010101,0.00202020202020202,0.00202020202020202,0.00303030303030303,0.00303030303030303,0.00303030303030303,990,715,9,3.90477274640462,0,0.00303030303030303,990,0,0
"2013-05-01","Kenya",13,1,10,4,16,0,0,11,65,22,1,2,21,15,14,16,5,4,12,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0136698212407992,0.0010515247108307,0.010515247108307,0.00420609884332282,0.0168243953732913,0,0,0.0115667718191377,0.0683491062039958,0.0231335436382755,0.0010515247108307,0.00210304942166141,0.0220820189274448,0.0157728706624606,0.0147213459516299,0.0168243953732913,0.00525762355415352,0.00420609884332282,0.0126182965299685,0.00841219768664564,0,0,0,0,0,0,0.0010515247108307,0,0,0,0,0,0,0,0,0,0,12,6,10,0,27,13,3,1,2,7,4,0.0126182965299685,0.00630914826498423,0.010515247108307,0,0.028391167192429,0.0136698212407992,0.00315457413249211,0.0010515247108307,0.00210304942166141,0.00736067297581493,0.00420609884332282,951,656,12,5.39242267660504,0,0.0010515247108307,951,0,0
"2013-06-01","Kenya",5,6,19,3,22,1,0,9,59,33,0,2,27,12,36,14,1,7,10,12,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0050761421319797,0.00609137055837563,0.0192893401015228,0.00304568527918782,0.0223350253807107,0.00101522842639594,0,0.00913705583756345,0.0598984771573604,0.033502538071066,0,0.00203045685279188,0.0274111675126904,0.0121827411167513,0.0365482233502538,0.0142131979695431,0.00101522842639594,0.00710659898477157,0.0101522842639594,0.0121827411167513,0,0,0,0,0,0.00101522842639594,0,0.00101522842639594,0,0,0,0,0,0,0,0,0,8,12,13,0,31,20,3,1,2,10,0,0.00812182741116751,0.0121827411167513,0.0131979695431472,0,0.0314720812182741,0.0203045685279188,0.00304568527918782,0.00101522842639594,0.00203045685279188,0.0101522842639594,0,985,645,10,5.24652640983819,0,0.00203045685279188,985,0,0
"2013-07-01","Kenya",6,1,30,8,23,2,1,15,55,32,0,5,27,15,32,10,2,14,6,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00495867768595041,0.000826446280991736,0.0247933884297521,0.00661157024793388,0.0190082644628099,0.00165289256198347,0.000826446280991736,0.012396694214876,0.0454545454545455,0.0264462809917355,0,0.00413223140495868,0.0223140495867769,0.012396694214876,0.0264462809917355,0.00826446280991736,0.00165289256198347,0.0115702479338843,0.00495867768595041,0.00661157024793388,0,0,0,0,0,0.000826446280991736,0,0,0,0,0,0,0,0,0,0,0,13,13,10,0,43,30,3,3,6,16,8,0.0107438016528926,0.0107438016528926,0.00826446280991736,0,0.0355371900826446,0.0247933884297521,0.00247933884297521,0.00247933884297521,0.00495867768595041,0.0132231404958678,0.00661157024793388,1210,807,22,4.42797136673529,0,0.000826446280991736,1210,0,0
"2013-08-01","Kenya",3,1,27,15,17,1,1,52,56,26,2,10,34,15,4,16,6,10,17,6,0,0,0,0,0,5,0,15,0,0,0,0,1,0,2,0,2,0.00210970464135021,0.00070323488045007,0.0189873417721519,0.0105485232067511,0.0119549929676512,0.00070323488045007,0.00070323488045007,0.0365682137834037,0.0393811533052039,0.0182841068917018,0.00140646976090014,0.0070323488045007,0.0239099859353024,0.0105485232067511,0.00281293952180028,0.0112517580872011,0.00421940928270042,0.0070323488045007,0.0119549929676512,0.00421940928270042,0,0,0,0,0,0.00351617440225035,0,0.0105485232067511,0,0,0,0,0.00070323488045007,0,0.00140646976090014,0,0.00140646976090014,11,27,16,1,50,21,2,4,1,18,6,0.00773558368495077,0.0189873417721519,0.0112517580872011,0.00070323488045007,0.0351617440225035,0.0147679324894515,0.00140646976090014,0.00281293952180028,0.00070323488045007,0.0126582278481013,0.00421940928270042,1422,997,48,3.82948361350168,0.00492264416315049,0.0161744022503516,1422,0,0
"2013-09-01","Kenya",11,1,32,9,20,3,5,24,111,36,2,31,35,22,8,13,7,25,100,172,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.00572618427902134,0.000520562207183758,0.0166579906298803,0.00468505986465383,0.0104112441436752,0.00156168662155128,0.00260281103591879,0.0124934929724102,0.0577824049973972,0.0187402394586153,0.00104112441436752,0.0161374284226965,0.0182196772514315,0.0114523685580427,0.00416449765747007,0.00676730869338886,0.00364393545028631,0.013014055179594,0.0520562207183758,0.0895366996356065,0,0,0,0,0,0,0,0.00156168662155128,0,0,0,0,0,0,0,0,0,35,10,13,0,59,33,1,4,1,21,73,0.0182196772514315,0.00520562207183758,0.00676730869338886,0,0.0307131702238417,0.017178552837064,0.000520562207183758,0.00208224882873503,0.000520562207183758,0.0109318063508589,0.0380010411244144,1921,1053,24,9.06567170123345,0,0.00156168662155128,1921,0,0
"2013-10-01","Kenya",19,5,28,5,11,4,1,18,114,38,0,13,50,11,22,22,10,15,31,53,0,0,0,0,0,2,1,2,0,0,0,0,1,0,0,1,0,0.0119421747328724,0.00314267756128221,0.0175989943431804,0.00314267756128221,0.00691389063482087,0.00251414204902577,0.000628535512256443,0.011313639220616,0.0716530483972345,0.0238843494657448,0,0.00817096165933375,0.0314267756128221,0.00691389063482087,0.0138277812696417,0.0138277812696417,0.00628535512256443,0.00942803268384664,0.0194846008799497,0.0333123821495915,0,0,0,0,0,0.00125707102451289,0.000628535512256443,0.00125707102451289,0,0,0,0,0.000628535512256443,0,0,0.000628535512256443,0,27,18,18,0,61,16,3,6,4,13,23,0.0169704588309239,0.011313639220616,0.011313639220616,0,0.038340666247643,0.0100565681961031,0.00188560653676933,0.00377121307353866,0.00251414204902577,0.00817096165933375,0.0144563167818982,1591,994,8,7.66119164736011,0.000628535512256443,0.00377121307353866,1591,0,0
"2013-11-01","Kenya",12,1,15,5,23,3,1,19,65,66,2,8,36,11,13,15,1,6,11,12,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0.00873362445414847,0.000727802037845706,0.0109170305676856,0.00363901018922853,0.0167394468704512,0.00218340611353712,0.000727802037845706,0.0138282387190684,0.0473071324599709,0.0480349344978166,0.00145560407569141,0.00582241630276565,0.0262008733624454,0.00800582241630277,0.00946142649199418,0.0109170305676856,0.000727802037845706,0.00436681222707424,0.00800582241630277,0.00873362445414847,0,0,0,0,0,0,0,0.00363901018922853,0,0,0,0,0,0,0,0,0,17,9,19,1,63,43,2,0,1,22,6,0.012372634643377,0.00655021834061135,0.0138282387190684,0.000727802037845706,0.0458515283842795,0.0312954876273654,0.00145560407569141,0,0.000727802037845706,0.0160116448326055,0.00436681222707424,1374,919,15,4.62860297590061,0,0.00363901018922853,1374,0,0
"2013-12-01","Kenya",5,1,21,10,50,5,2,32,56,33,0,10,22,10,35,5,0,14,24,25,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0.00398724082934609,0.000797448165869219,0.0167464114832536,0.00797448165869218,0.0398724082934609,0.00398724082934609,0.00159489633173844,0.025518341307815,0.0446570972886762,0.0263157894736842,0,0.00797448165869218,0.0175438596491228,0.00797448165869218,0.0279106858054226,0.00398724082934609,0,0.0111642743221691,0.0191387559808612,0.0199362041467305,0,0,0.000797448165869219,0,0,0,0,0.00318979266347687,0,0,0,0,0,0,0,0,0,10,16,8,0,32,26,0,2,1,11,7,0.00797448165869218,0.0127591706539075,0.00637958532695375,0,0.025518341307815,0.0207336523125997,0,0.00159489633173844,0.000797448165869219,0.0087719298245614,0.00558213716108453,1254,811,10,5.10719172692403,0.000797448165869219,0.00398724082934609,1254,0,0
"2014-01-01","Kenya",7,3,16,1,24,5,0,25,73,27,3,14,37,12,27,25,0,16,21,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0.0052434456928839,0.00224719101123596,0.0119850187265918,0.000749063670411985,0.0179775280898876,0.00374531835205993,0,0.0187265917602996,0.0546816479400749,0.0202247191011236,0.00224719101123596,0.0104868913857678,0.0277153558052434,0.00898876404494382,0.0202247191011236,0.0187265917602996,0,0.0119850187265918,0.0157303370786517,0.0202247191011236,0,0,0,0,0,0,0,0.000749063670411985,0,0,0,0,0,0,0,0,0.0052434456928839,12,15,13,2,68,42,3,3,7,17,12,0.00898876404494382,0.0112359550561798,0.00973782771535581,0.00149812734082397,0.050936329588015,0.0314606741573034,0.00224719101123596,0.00224719101123596,0.0052434456928839,0.0127340823970037,0.00898876404494382,1335,830,8,5.57136783355148,0,0.00599250936329588,1335,0,1
"2014-02-01","Kenya",4,3,19,8,24,10,1,18,92,27,1,3,62,5,17,18,2,7,15,16,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0.00285103349964362,0.00213827512473272,0.0135424091233072,0.00570206699928724,0.0171062009978617,0.00712758374910905,0.000712758374910905,0.0128296507483963,0.0655737704918033,0.0192444761225944,0.000712758374910905,0.00213827512473272,0.0441910192444761,0.00356379187455453,0.0121168923734854,0.0128296507483963,0.00142551674982181,0.00498930862437634,0.0106913756236636,0.0114041339985745,0,0,0,0,0,0,0,0.000712758374910905,0,0,0,0,0.000712758374910905,0,0,0,0.00142551674982181,14,18,11,0,51,39,1,2,5,23,4,0.00997861724875267,0.0128296507483963,0.00784034212401996,0,0.0363506771204562,0.0277975766215253,0.000712758374910905,0.00142551674982181,0.00356379187455453,0.0163934426229508,0.00285103349964362,1403,953,5,5.29657475903241,0.000712758374910905,0.00213827512473272,1403,0,1
"2014-03-01","Kenya",6,3,16,11,17,3,3,27,79,35,1,10,35,5,22,15,3,11,24,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00396825396825397,0.00198412698412698,0.0105820105820106,0.00727513227513227,0.0112433862433862,0.00198412698412698,0.00198412698412698,0.0178571428571429,0.0522486772486772,0.0231481481481481,0.000661375661375661,0.00661375661375661,0.0231481481481481,0.00330687830687831,0.0145502645502645,0.00992063492063492,0.00198412698412698,0.00727513227513227,0.0158730158730159,0.0119047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,17,3,62,35,1,5,3,31,10,0.00793650793650794,0.0105820105820106,0.0112433862433862,0.00198412698412698,0.041005291005291,0.0231481481481481,0.000661375661375661,0.00330687830687831,0.00198412698412698,0.0205026455026455,0.00661375661375661,1512,1028,12,5.12937957989022,0,0,1512,0,1
