"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diaspora_activation","diplomatic_mediation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diaspora_activationNorm","diplomatic_mediationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","koha.mk","slobodenpecat.mk","skopjediem.com","novamakedonija.com.mk"
2013-09-01,"Macedonia",6,0,0,0,6,0,0,0,7,1,0,0,5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0209059233449477,0,0,0,0.0209059233449477,0,0,0,0.024390243902439,0.00348432055749129,0,0,0.0174216027874564,0,0.00348432055749129,0.00348432055749129,0,0,0,0.00348432055749129,0,0,0,0,0,0,0,0.00348432055749129,0,0,0,0,0,0,0.00348432055749129,0,0,0,0,0,0,0,11,8,6,0,7,4,0,0,0,5,9,0.0383275261324042,0.0278745644599303,0.0209059233449477,0,0.024390243902439,0.0139372822299652,0,0,0,0.0174216027874564,0.0313588850174216,287,218,285,9.87406552638112,0.00348432055749129,0.00696864111498258,287,0,0,0,0
2013-10-01,"Macedonia",2,1,1,1,4,0,0,1,7,0,0,0,5,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0.00671140939597315,0.00335570469798658,0.00335570469798658,0.00335570469798658,0.0134228187919463,0,0,0.00335570469798658,0.023489932885906,0,0,0,0.0167785234899329,0,0.00671140939597315,0.00335570469798658,0,0.00335570469798658,0,0,0,0,0,0,0,0,0.00335570469798658,0,0,0,0.0100671140939597,0,0,0,0,0.00335570469798658,0,0,0,0,0,0,6,8,6,0,10,4,0,0,1,2,16,0.0201342281879195,0.0268456375838926,0.0201342281879195,0,0.0335570469798658,0.0134228187919463,0,0,0.00335570469798658,0.00671140939597315,0.0536912751677852,298,228,293,9.15737427626881,0.00671140939597315,0.0134228187919463,298,0,0,0,0
2013-11-01,"Macedonia",8,0,1,0,12,0,0,3,9,3,0,0,6,1,2,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0229885057471264,0,0.0028735632183908,0,0.0344827586206897,0,0,0.00862068965517241,0.0258620689655172,0.00862068965517241,0,0,0.0172413793103448,0.0028735632183908,0.00574712643678161,0,0.0028735632183908,0,0,0.0114942528735632,0,0,0,0,0,0,0,0,0,0.0028735632183908,0.0028735632183908,0,0,0,0,0,0,0,0,0,0,0,12,6,4,0,8,6,1,0,2,7,26,0.0344827586206897,0.0172413793103448,0.0114942528735632,0,0.0229885057471264,0.0172413793103448,0.0028735632183908,0,0.00574712643678161,0.0201149425287356,0.0747126436781609,348,235,346,11.8825210044924,0.0114942528735632,0.0028735632183908,348,1,0,0,0
2013-12-01,"Macedonia",3,0,0,0,3,0,0,9,6,6,0,0,4,1,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00923076923076923,0,0,0,0.00923076923076923,0,0,0.0276923076923077,0.0184615384615385,0.0184615384615385,0,0,0.0123076923076923,0.00307692307692308,0.00923076923076923,0,0,0,0.00307692307692308,0.00923076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00307692307692308,0,0,0,0,0,0,0,4,9,3,0,8,7,0,0,0,1,21,0.0123076923076923,0.0276923076923077,0.00923076923076923,0,0.0246153846153846,0.0215384615384615,0,0,0,0.00307692307692308,0.0646153846153846,325,239,324,10.5324828947773,0,0.00307692307692308,325,0,0,0,0
2014-01-01,"Macedonia",0,0,2,1,8,0,0,9,3,7,0,2,3,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00716845878136201,0.003584229390681,0.028673835125448,0,0,0.032258064516129,0.010752688172043,0.025089605734767,0,0.00716845878136201,0.010752688172043,0,0.003584229390681,0,0,0,0.010752688172043,0,0,0,0,0,0,0,0,0,0,0,0.003584229390681,0,0,0,0,0.003584229390681,0,0,0,0,0,0,3,3,2,1,6,7,0,0,1,6,24,0.010752688172043,0.010752688172043,0.00716845878136201,0.003584229390681,0.021505376344086,0.025089605734767,0,0,0.003584229390681,0.021505376344086,0.0860215053763441,279,191,277,10.2736794594204,0.003584229390681,0.00716845878136201,279,0,0,0,0
2014-02-01,"Macedonia",2,0,6,1,1,0,0,5,5,9,0,0,4,0,4,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00643086816720257,0,0.0192926045016077,0.00321543408360129,0.00321543408360129,0,0,0.0160771704180064,0.0160771704180064,0.0289389067524116,0,0,0.0128617363344051,0,0.0128617363344051,0,0,0.00321543408360129,0,0.00964630225080386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,1,0,2,4,0,2,0,1,28,0.022508038585209,0.0192926045016077,0.00321543408360129,0,0.00643086816720257,0.0128617363344051,0,0.00643086816720257,0,0.00321543408360129,0.090032154340836,311,221,311,9.9929650887408,0,0,311,0,0,0,0
2014-03-01,"Macedonia",1,0,17,1,3,0,0,6,3,1,0,2,4,1,1,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00305810397553517,0,0.0519877675840979,0.00305810397553517,0.00917431192660551,0,0,0.018348623853211,0.00917431192660551,0.00305810397553517,0,0.00611620795107034,0.0122324159021407,0.00305810397553517,0.00305810397553517,0.00917431192660551,0,0,0,0.00917431192660551,0,0,0,0,0,0,0,0.00305810397553517,0,0,0,0,0,0,0,0.00305810397553517,0,0,0,0,0,0,10,12,6,0,7,3,1,0,2,4,20,0.0305810397553517,0.036697247706422,0.018348623853211,0,0.0214067278287462,0.00917431192660551,0.00305810397553517,0,0.00611620795107034,0.0122324159021407,0.0611620795107034,327,222,325,10.6139784331641,0.00305810397553517,0.00611620795107034,327,0,0,0,0
2014-04-01,"Macedonia",0,0,31,7,3,0,1,4,5,0,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.10580204778157,0.0238907849829352,0.0102389078498294,0,0.00341296928327645,0.0136518771331058,0.0170648464163823,0,0,0,0.0136518771331058,0,0.00341296928327645,0,0,0.00341296928327645,0,0,0,0,0,0,0,0,0,0,0,0,0.00341296928327645,0,0,0,0,0.00341296928327645,0,0,0,0,0.00341296928327645,0,6,3,0,0,9,2,0,0,0,4,32,0.0204778156996587,0.0102389078498294,0,0,0.0307167235494881,0.0068259385665529,0,0,0,0.0136518771331058,0.109215017064846,293,184,290,8.91613220393857,0.00341296928327645,0.0068259385665529,293,0,0,0,0
2014-05-01,"Macedonia",2,0,3,2,6,1,0,13,4,0,0,0,4,1,6,1,0,0,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00662251655629139,0,0.00993377483443709,0.00662251655629139,0.0198675496688742,0.0033112582781457,0,0.043046357615894,0.0132450331125828,0,0,0,0.0132450331125828,0.0033112582781457,0.0198675496688742,0.0033112582781457,0,0,0.00662251655629139,0.0132450331125828,0,0,0,0,0.0033112582781457,0,0,0,0,0,0,0,0,0,0.0033112582781457,0,0,0,0,0,0,0,5,4,4,0,10,1,0,1,1,6,27,0.0165562913907285,0.0132450331125828,0.0132450331125828,0,0.033112582781457,0.0033112582781457,0,0.0033112582781457,0.0033112582781457,0.0198675496688742,0.0894039735099338,302,201,300,12.3744539927023,0,0.00662251655629139,302,0,0,0,0
2014-06-01,"Macedonia",1,0,3,1,11,1,2,7,11,1,0,1,5,1,0,3,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0029940119760479,0,0.00898203592814371,0.0029940119760479,0.0329341317365269,0.0029940119760479,0.00598802395209581,0.0209580838323353,0.0329341317365269,0.0029940119760479,0,0.0029940119760479,0.0149700598802395,0.0029940119760479,0,0.00898203592814371,0,0,0.00598802395209581,0.00898203592814371,0,0,0,0,0,0,0,0,0,0,0.0029940119760479,0,0,0,0.0029940119760479,0,0,0,0,0,0,0,6,6,2,0,6,4,0,1,0,3,21,0.0179640718562874,0.0179640718562874,0.00598802395209581,0,0.0179640718562874,0.0119760479041916,0,0.0029940119760479,0,0.00898203592814371,0.062874251497006,334,240,332,12.3982381871585,0.00598802395209581,0.0029940119760479,334,0,0,0,0
2014-07-01,"Macedonia",5,1,5,0,22,0,1,17,7,14,0,5,2,1,32,1,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.00706214689265537,0.00141242937853107,0.00706214689265537,0,0.0310734463276836,0,0.00141242937853107,0.0240112994350282,0.00988700564971751,0.019774011299435,0,0.00706214689265537,0.00282485875706215,0.00141242937853107,0.0451977401129944,0.00141242937853107,0,0,0.00141242937853107,0.00847457627118644,0,0,0,0,0,0,0,0.00141242937853107,0,0,0,0,0,0,0,0,0,0,0,0.00282485875706215,0,0,6,14,3,1,14,11,0,1,0,6,22,0.00847457627118644,0.019774011299435,0.00423728813559322,0.00141242937853107,0.019774011299435,0.0155367231638418,0,0.00141242937853107,0,0.00847457627118644,0.0310734463276836,708,516,705,12.2090088470173,0.00282485875706215,0.00706214689265537,708,0,0,0,0
2014-08-01,"Macedonia",1,0,4,1,9,0,1,17,7,1,0,1,0,1,1,1,0,0,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0.0018450184501845,0,0.00738007380073801,0.0018450184501845,0.0166051660516605,0,0.0018450184501845,0.0313653136531365,0.0129151291512915,0.0018450184501845,0,0.0018450184501845,0,0.0018450184501845,0.0018450184501845,0.0018450184501845,0,0,0.00553505535055351,0.00922509225092251,0,0,0,0,0,0,0,0,0,0,0.0018450184501845,0,0,0,0,0.0018450184501845,0,0,0,0,0.003690036900369,0,7,9,1,0,3,6,0,0,1,10,24,0.0129151291512915,0.0166051660516605,0.0018450184501845,0,0.00553505535055351,0.011070110701107,0,0,0.0018450184501845,0.018450184501845,0.044280442804428,542,429,538,10.1970552084401,0.00553505535055351,0.0018450184501845,542,0,0,0,0
2014-09-01,"Macedonia",5,0,2,3,23,0,3,9,8,10,1,0,6,0,1,1,0,2,2,3,0,0,0,0,1,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,2,0,0.00725689404934688,0,0.00290275761973875,0.00435413642960813,0.0333817126269956,0,0.00435413642960813,0.0130624092888244,0.011611030478955,0.0145137880986938,0.00145137880986938,0,0.00870827285921625,0,0.00145137880986938,0.00145137880986938,0,0.00290275761973875,0.00290275761973875,0.00435413642960813,0,0,0,0,0.00145137880986938,0,0,0.00145137880986938,0.00145137880986938,0,0.00290275761973875,0,0,0,0.00145137880986938,0,0,0,0,0,0.00290275761973875,0,9,14,2,0,7,8,0,0,0,2,21,0.0130624092888244,0.0203193033381713,0.00290275761973875,0,0.0101596516690856,0.011611030478955,0,0,0,0.00290275761973875,0.0304789550072569,689,556,681,9.58004164449092,0.0058055152394775,0.0101596516690856,689,0,0,0,0
2014-10-01,"Macedonia",4,2,8,0,21,0,0,23,16,5,1,1,10,1,3,5,1,0,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.00548696844993141,0.00274348422496571,0.0109739368998628,0,0.0288065843621399,0,0,0.0315500685871056,0.0219478737997256,0.00685871056241427,0.00137174211248285,0.00137174211248285,0.0137174211248285,0.00137174211248285,0.00411522633744856,0.00685871056241427,0.00137174211248285,0,0.00685871056241427,0.00685871056241427,0,0,0,0,0,0,0,0,0,0,0.00137174211248285,0,0,0,0,0.00137174211248285,0,0,0,0,0.00137174211248285,0.00137174211248285,14,21,4,0,11,8,0,0,0,9,25,0.0192043895747599,0.0288065843621399,0.00548696844993141,0,0.0150891632373114,0.0109739368998628,0,0,0,0.0123456790123457,0.0342935528120713,729,536,725,10.7273706158936,0.00685871056241427,0.00548696844993141,729,0,0,0,0
2014-11-01,"Macedonia",4,1,6,2,16,0,0,13,8,4,0,1,8,0,7,2,0,1,2,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0.00533333333333333,0.00133333333333333,0.008,0.00266666666666667,0.0213333333333333,0,0,0.0173333333333333,0.0106666666666667,0.00533333333333333,0,0.00133333333333333,0.0106666666666667,0,0.00933333333333333,0.00266666666666667,0,0.00133333333333333,0.00266666666666667,0.00666666666666667,0,0,0,0,0,0,0,0.00133333333333333,0,0,0.00133333333333333,0,0,0,0,0.00133333333333333,0,0,0,0,0.00266666666666667,0,16,11,2,2,14,7,1,0,2,13,29,0.0213333333333333,0.0146666666666667,0.00266666666666667,0.00266666666666667,0.0186666666666667,0.00933333333333333,0.00133333333333333,0,0.00266666666666667,0.0173333333333333,0.0386666666666667,750,584,745,9.7603881816079,0.00933333333333333,0.00533333333333333,750,0,0,0,0
2014-12-01,"Macedonia",4,0,6,1,18,1,0,11,5,7,1,1,7,0,23,5,0,2,2,4,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,2,0,0,0,0,2,0,0.00547945205479452,0,0.00821917808219178,0.00136986301369863,0.0246575342465753,0.00136986301369863,0,0.0150684931506849,0.00684931506849315,0.00958904109589041,0.00136986301369863,0.00136986301369863,0.00958904109589041,0,0.0315068493150685,0.00684931506849315,0,0.00273972602739726,0.00273972602739726,0.00547945205479452,0,0,0,0,0,0,0,0,0.00136986301369863,0.00136986301369863,0.00273972602739726,0,0,0,0,0.00273972602739726,0,0,0,0,0.00273972602739726,0,16,20,6,0,10,15,1,0,4,3,33,0.0219178082191781,0.0273972602739726,0.00821917808219178,0,0.0136986301369863,0.0205479452054795,0.00136986301369863,0,0.00547945205479452,0.00410958904109589,0.0452054794520548,730,535,722,10.970442562389,0.00410958904109589,0.00958904109589041,730,0,0,0,0
2015-01-01,"Macedonia",1,1,5,0,9,0,2,12,14,8,1,1,8,1,19,2,1,2,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00156494522691706,0.00156494522691706,0.00782472613458529,0,0.0140845070422535,0,0.00312989045383412,0.0187793427230047,0.0219092331768388,0.0125195618153365,0.00156494522691706,0.00156494522691706,0.0125195618153365,0.00156494522691706,0.0297339593114241,0.00312989045383412,0.00156494522691706,0.00312989045383412,0.00312989045383412,0.00625978090766823,0,0,0,0.00156494522691706,0,0,0,0,0,0,0,0,0,0,0.00156494522691706,0,0,0,0,0,0,0,6,3,3,0,16,14,0,0,0,2,30,0.00938967136150235,0.00469483568075117,0.00469483568075117,0,0.0250391236306729,0.0219092331768388,0,0,0,0.00312989045383412,0.0469483568075117,639,483,637,11.711002925173,0.00312989045383412,0,639,0,0,0,0
2015-02-01,"Macedonia",0,2,2,1,17,4,0,45,18,2,0,1,4,1,11,7,3,2,1,2,0,0,0,0,1,0,1,1,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0.00307219662058372,0.00307219662058372,0.00153609831029186,0.0261136712749616,0.00614439324116743,0,0.0691244239631336,0.0276497695852535,0.00307219662058372,0,0.00153609831029186,0.00614439324116743,0.00153609831029186,0.0168970814132104,0.010752688172043,0.00460829493087558,0.00307219662058372,0.00153609831029186,0.00307219662058372,0,0,0,0,0.00153609831029186,0,0.00153609831029186,0.00153609831029186,0,0,0.00307219662058372,0,0,0,0.00460829493087558,0,0,0,0,0,0,0,10,13,4,1,15,13,0,0,3,3,27,0.0153609831029186,0.0199692780337942,0.00614439324116743,0.00153609831029186,0.0230414746543779,0.0199692780337942,0,0,0.00460829493087558,0.00460829493087558,0.0414746543778802,651,442,643,12.9280338609301,0.0153609831029186,0.00460829493087558,651,0,0,0,0
2015-03-01,"Macedonia",3,2,6,5,16,0,1,13,24,9,0,3,11,2,10,5,1,0,1,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0.00424328147100424,0.00282885431400283,0.00848656294200849,0.00707213578500707,0.0226308345120226,0,0.00141442715700141,0.0183875530410184,0.0339462517680339,0.0127298444130127,0,0.00424328147100424,0.0155586987270156,0.00282885431400283,0.0141442715700141,0.00707213578500707,0.00141442715700141,0,0.00141442715700141,0.00565770862800566,0,0,0,0,0,0,0,0,0,0,0.00565770862800566,0,0,0,0.00141442715700141,0,0,0,0,0,0,0,5,17,7,0,14,8,0,0,1,4,18,0.00707213578500707,0.024045261669024,0.0099009900990099,0,0.0198019801980198,0.0113154172560113,0,0,0.00141442715700141,0.00565770862800566,0.0254596888260255,707,530,702,11.5613301076807,0.00565770862800566,0.00565770862800566,707,0,0,0,0
2015-04-01,"Macedonia",2,0,9,4,28,0,1,23,17,3,0,0,8,1,7,9,0,0,3,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00301659125188537,0,0.0135746606334842,0.00603318250377074,0.0422322775263952,0,0.00150829562594268,0.0346907993966818,0.0256410256410256,0.00452488687782805,0,0,0.0120663650075415,0.00150829562594268,0.0105580693815988,0.0135746606334842,0,0,0.00452488687782805,0.00754147812971342,0,0,0,0,0,0,0.00150829562594268,0,0,0,0.00150829562594268,0,0,0,0,0,0,0,0,0,0,0,13,13,4,0,7,5,1,0,0,4,30,0.0196078431372549,0.0196078431372549,0.00603318250377074,0,0.0105580693815988,0.00754147812971342,0.00150829562594268,0,0,0.00603318250377074,0.0452488687782805,663,475,661,10.6335720372007,0.00301659125188537,0.00301659125188537,663,0,0,0,0
2015-05-01,"Macedonia",8,0,9,0,22,1,1,7,35,2,1,7,16,1,61,12,1,5,39,33,0,0,1,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.00869565217391304,0,0.00978260869565217,0,0.0239130434782609,0.00108695652173913,0.00108695652173913,0.00760869565217391,0.0380434782608696,0.00217391304347826,0.00108695652173913,0.00760869565217391,0.0173913043478261,0.00108695652173913,0.066304347826087,0.0130434782608696,0.00108695652173913,0.00543478260869565,0.0423913043478261,0.0358695652173913,0,0,0.00108695652173913,0,0,0,0.00543478260869565,0,0,0,0,0,0,0,0.00108695652173913,0,0,0,0,0.00108695652173913,0,0,8,2,2,0,9,0,2,0,0,3,30,0.00869565217391304,0.00217391304347826,0.00217391304347826,0,0.00978260869565217,0,0.00217391304347826,0,0,0.00326086956521739,0.0326086956521739,920,620,912,21.6342652704104,0.0130434782608696,0.00326086956521739,920,0,0,0,0
2015-06-01,"Macedonia",3,0,13,3,34,0,0,10,11,9,0,3,9,1,9,4,1,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0.00476190476190476,0,0.0206349206349206,0.00476190476190476,0.053968253968254,0,0,0.0158730158730159,0.0174603174603175,0.0142857142857143,0,0.00476190476190476,0.0142857142857143,0.00158730158730159,0.0142857142857143,0.00634920634920635,0.00158730158730159,0,0.00158730158730159,0.0126984126984127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00158730158730159,0.00317460317460317,0,0,0,0,0,0,3,11,2,0,12,5,1,0,0,5,14,0.00476190476190476,0.0174603174603175,0.00317460317460317,0,0.019047619047619,0.00793650793650794,0.00158730158730159,0,0,0.00793650793650794,0.0222222222222222,630,468,627,11.7349706925535,0.00317460317460317,0.00634920634920635,630,0,0,0,0
2015-07-01,"Macedonia",4,0,8,0,21,0,0,16,11,3,0,3,7,1,1,5,0,1,6,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.00656814449917898,0,0.013136288998358,0,0.0344827586206897,0,0,0.0262725779967159,0.0180623973727422,0.00492610837438424,0,0.00492610837438424,0.0114942528735632,0.00164203612479475,0.00164203612479475,0.00821018062397373,0,0.00164203612479475,0.00985221674876847,0.0114942528735632,0,0,0,0,0,0,0.00164203612479475,0,0,0,0.00164203612479475,0,0,0,0,0,0,0.00164203612479475,0,0,0,0,8,11,2,0,8,7,0,2,1,5,12,0.013136288998358,0.0180623973727422,0.00328407224958949,0,0.013136288998358,0.0114942528735632,0,0.00328407224958949,0.00164203612479475,0.00821018062397373,0.0197044334975369,609,466,606,11.7982124851729,0.00492610837438424,0.00164203612479475,609,0,0,0,0
2015-08-01,"Macedonia",10,0,10,0,11,0,0,28,6,6,8,9,1,3,10,0,0,0,5,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131061598951507,0,0.0131061598951507,0,0.0144167758846658,0,0,0.036697247706422,0.00786369593709043,0.00786369593709043,0.0104849279161206,0.0117955439056356,0.00131061598951507,0.00393184796854522,0.0131061598951507,0,0,0,0.00655307994757536,0.0340760157273919,0,0,0,0,0,0,0.00131061598951507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,1,0,11,4,0,0,0,8,11,0.00786369593709043,0.0104849279161206,0.00131061598951507,0,0.0144167758846658,0.00524246395806029,0,0,0,0.0104849279161206,0.0144167758846658,763,583,762,14.6485577683706,0.00131061598951507,0.00786369593709043,763,0,0,0,0
2015-09-01,"Macedonia",5,0,14,0,22,0,0,12,19,19,0,3,10,3,8,4,1,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00611995104039168,0,0.0171358629130967,0,0.0269277845777234,0,0,0.01468788249694,0.0232558139534884,0.0232558139534884,0,0.00367197062423501,0.0122399020807834,0.00367197062423501,0.00979192166462668,0.00489596083231334,0.00122399020807834,0,0.00244798041615667,0.00734394124847001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00122399020807834,0,0,0,0,0,0,7,8,3,0,10,9,0,0,0,4,13,0.00856793145654835,0.00979192166462668,0.00367197062423501,0,0.0122399020807834,0.011015911872705,0,0,0,0.00489596083231334,0.0159118727050184,817,647,816,11.349927383134,0.00367197062423501,0.00122399020807834,817,0,0,0,0
2015-10-01,"Macedonia",6,0,10,2,30,0,0,15,6,12,1,1,1,1,4,5,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.00879765395894428,0,0.0146627565982405,0.00293255131964809,0.0439882697947214,0,0,0.0219941348973607,0.00879765395894428,0.0175953079178886,0.00146627565982405,0.00146627565982405,0.00146627565982405,0.00146627565982405,0.00586510263929619,0.00733137829912024,0,0,0.00293255131964809,0.00293255131964809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00146627565982405,0.00146627565982405,0,0,0,0,0,10,10,3,0,8,6,1,0,1,3,15,0.0146627565982405,0.0146627565982405,0.00439882697947214,0,0.0117302052785924,0.00879765395894428,0.00146627565982405,0,0.00146627565982405,0.00439882697947214,0.0219941348973607,682,530,680,9.50691006245256,0.00293255131964809,0.00293255131964809,682,0,0,0,0
2015-11-01,"Macedonia",1,0,10,0,20,2,0,8,10,11,1,6,3,1,21,4,0,0,3,13,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0.00126422250316056,0,0.0126422250316056,0,0.0252844500632111,0.00252844500632111,0,0.0101137800252845,0.0126422250316056,0.0139064475347661,0.00126422250316056,0.00758533501896334,0.00379266750948167,0.00126422250316056,0.0265486725663717,0.00505689001264223,0,0,0.00379266750948167,0.0164348925410872,0,0,0,0,0,0,0.00126422250316056,0.00126422250316056,0,0,0.00379266750948167,0,0,0,0,0,0,0,0.00126422250316056,0,0.00126422250316056,0,5,13,1,0,9,8,0,1,1,10,26,0.00632111251580278,0.0164348925410872,0.00126422250316056,0,0.011378002528445,0.0101137800252845,0,0.00126422250316056,0.00126422250316056,0.0126422250316056,0.0328697850821745,791,606,784,12.9029276348098,0,0.0101137800252845,791,0,0,0,0
2015-12-01,"Macedonia",4,3,12,2,16,0,0,8,33,10,2,6,8,3,10,4,1,1,7,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,1,0,0,0.00480769230769231,0.00360576923076923,0.0144230769230769,0.00240384615384615,0.0192307692307692,0,0,0.00961538461538462,0.0396634615384615,0.0120192307692308,0.00240384615384615,0.00721153846153846,0.00961538461538462,0.00360576923076923,0.0120192307692308,0.00480769230769231,0.00120192307692308,0.00120192307692308,0.00841346153846154,0.00961538461538462,0,0,0,0,0,0,0,0,0,0.00120192307692308,0.00120192307692308,0,0,0,0,0.00240384615384615,0.00120192307692308,0,0,0.00120192307692308,0,0,4,10,4,0,13,4,0,1,2,6,22,0.00480769230769231,0.0120192307692308,0.00480769230769231,0,0.015625,0.00480769230769231,0,0.00120192307692308,0.00240384615384615,0.00721153846153846,0.0264423076923077,832,635,826,12.9652370343744,0.00600961538461538,0.00360576923076923,832,0,0,0,0
2016-01-01,"Macedonia",0,0,32,10,22,0,1,14,10,7,2,4,3,1,6,11,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0476900149031297,0.014903129657228,0.0327868852459016,0,0.0014903129657228,0.0208643815201192,0.014903129657228,0.0104321907600596,0.0029806259314456,0.00596125186289121,0.00447093889716841,0.0014903129657228,0.00894187779433681,0.0163934426229508,0,0.0014903129657228,0.0029806259314456,0.0014903129657228,0,0,0,0,0,0,0,0,0,0,0.0014903129657228,0,0,0.0014903129657228,0,0.0014903129657228,0,0,0,0,0,0,6,10,2,0,7,4,0,2,0,6,23,0.00894187779433681,0.014903129657228,0.0029806259314456,0,0.0104321907600596,0.00596125186289121,0,0.0029806259314456,0,0.00894187779433681,0.0342771982116244,671,489,668,10.3731495645823,0.0029806259314456,0.0029806259314456,671,0,0,0,0
